;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
10;40.62;70.0;50.0;34.38;28.12;40.62;45.31;33.59;45.31;43.75;47.66;43.75;37.5;33.59;40.62;0.7889;0.07846256656050682;57.81;70.0;75.0;40.62;43.75;46.88;53.12;53.91;58.59;50.0;60.94;53.12;48.44;47.66;56.25;0.7385;0.09823985217094422
11;40.62;70.0;56.25;34.38;29.69;39.06;46.88;35.16;46.09;43.75;48.44;42.97;36.72;33.59;43.75;0.7904;0.07836599012613296;57.81;70.0;75.0;40.62;43.75;45.31;53.12;54.69;58.59;50.0;60.94;52.34;47.66;46.88;56.25;0.74732;0.0952208793708682
12;42.19;70.0;56.25;34.38;29.69;39.06;46.88;35.94;46.88;43.75;49.22;42.97;35.94;33.59;43.75;0.7976;0.07662164291143417;57.81;70.0;75.0;37.5;43.75;45.31;53.12;54.69;58.59;50.0;61.72;51.56;46.88;46.09;56.25;0.75854;0.09187447637796402
13;42.19;70.0;56.25;34.38;31.25;39.06;46.88;36.72;47.66;43.75;50.0;42.19;35.94;33.59;43.75;0.802;0.07451797642856836;57.81;70.0;75.0;37.5;43.75;43.75;53.12;55.47;58.59;50.0;61.72;50.78;45.31;45.31;56.25;0.76578;0.08931682100981474
14;43.75;70.0;56.25;34.38;31.25;39.06;48.44;37.5;47.66;43.75;50.0;42.19;35.16;33.59;43.75;0.8138;0.07155791041553021;57.81;70.0;75.0;37.5;43.75;43.75;53.12;55.47;58.59;50.0;61.72;50.0;44.53;45.31;53.12;0.77392;0.08579406797707081
15;43.75;70.0;56.25;34.38;31.25;39.06;48.44;38.28;48.44;43.75;50.78;41.41;35.16;33.59;43.75;0.8195;0.06961179977804423;57.81;70.0;75.0;37.5;43.75;43.75;53.12;56.25;58.59;50.0;62.5;49.22;43.75;44.53;53.12;0.77914;0.08363506822556258
16;45.31;70.0;56.25;34.38;32.81;39.06;48.44;39.06;49.22;43.75;51.56;41.41;34.38;33.59;43.75;0.8118;0.07198100033402442;57.81;70.0;75.0;37.5;43.75;42.19;53.12;56.25;58.59;50.0;62.5;48.44;42.97;43.75;53.12;0.78446;0.0824942431139946
17;45.31;70.0;56.25;34.38;32.81;39.06;48.44;39.06;49.22;43.75;52.34;40.62;34.38;32.81;43.75;0.8149;0.0707780357286334;59.38;70.0;75.0;37.5;43.75;42.19;53.12;57.03;58.59;50.0;62.5;48.44;42.19;42.97;53.12;0.79084;0.08058895422965288
18;45.31;70.0;56.25;34.38;32.81;39.06;48.44;39.84;50.0;43.75;52.34;40.62;33.59;32.81;46.88;0.8207;0.07002267605960369;59.38;70.0;75.0;37.5;43.75;42.19;53.12;57.03;58.59;50.0;62.5;47.66;41.41;42.19;53.12;0.79606;0.07836952555656433
19;46.88;70.0;56.25;34.38;32.81;40.62;50.0;40.62;50.78;43.75;53.12;40.62;33.59;32.81;46.88;0.8319;0.0660647842541337;59.38;70.0;75.0;37.5;43.75;42.19;53.12;57.03;59.38;50.0;63.28;46.88;41.41;42.19;53.12;0.79838;0.07675491173446178
