;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;17.19;10.0;12.5;21.88;10.94;28.12;25.0;20.31;41.41;25.0;42.97;60.94;63.28;51.56;12.5;0.2996;0.004045149385929108;76.56;70.0;12.5;21.88;15.62;32.81;29.69;25.78;49.22;25.0;53.91;71.09;75.78;75.0;12.5;0.18874;0.004381080265045166
1;14.06;20.0;12.5;28.12;14.06;31.25;28.12;21.88;40.62;31.25;39.06;57.03;57.81;46.09;18.75;0.4021;0.003357498812675476;60.94;30.0;12.5;28.12;18.75;35.94;32.81;27.34;49.22;31.25;50.78;67.19;71.09;67.19;18.75;0.33696;0.0037050689244270325
2;17.19;30.0;12.5;31.25;15.62;34.38;31.25;23.44;40.62;31.25;38.28;53.91;55.47;42.19;21.88;0.4848;0.002893517792224884;56.25;30.0;12.5;31.25;21.88;39.06;35.94;30.47;50.0;37.5;50.0;64.06;68.75;62.5;21.88;0.4278;0.0031515242505073546
3;18.75;40.0;12.5;34.38;18.75;35.94;32.81;25.0;42.19;31.25;39.84;52.34;53.12;39.06;25.0;0.5538;0.002505855119228363;53.12;40.0;18.75;34.38;23.44;42.19;39.06;32.81;51.56;37.5;50.78;62.5;67.19;59.38;25.0;0.50616;0.0027333740425109863
4;18.75;50.0;18.75;37.5;20.31;37.5;34.38;26.56;42.97;37.5;41.41;51.56;52.34;36.72;25.0;0.5618;0.002477406322956085;51.56;50.0;18.75;37.5;26.56;43.75;40.62;35.94;53.12;37.5;52.34;60.94;64.84;55.47;25.0;0.56138;0.0024288592743873594
5;20.31;50.0;18.75;37.5;21.88;40.62;37.5;28.12;43.75;37.5;42.19;51.56;50.78;34.38;25.0;0.5804;0.0024192386269569397;48.44;50.0;18.75;37.5;28.12;43.75;42.19;38.28;54.69;37.5;53.91;60.94;64.06;52.34;25.0;0.5981;0.0022201418042182923
6;21.88;60.0;18.75;37.5;23.44;40.62;39.06;30.47;44.53;37.5;43.75;50.78;50.0;32.03;25.0;0.6402;0.0020393007040023802;46.88;60.0;18.75;37.5;29.69;45.31;45.31;40.62;56.25;43.75;55.47;60.16;62.5;49.22;28.12;0.63334;0.002043882511854172
7;21.88;60.0;18.75;40.62;25.0;42.19;40.62;32.03;46.09;43.75;45.31;50.78;49.22;30.47;25.0;0.6696;0.0018712420105934143;45.31;60.0;18.75;40.62;31.25;45.31;46.88;42.19;57.03;43.75;56.25;59.38;60.94;46.88;28.12;0.65788;0.0019040374743938447
8;23.44;60.0;18.75;40.62;25.0;43.75;42.19;33.59;47.66;43.75;46.88;50.78;48.44;28.91;28.12;0.6843;0.0017728685438632966;42.19;60.0;18.75;40.62;32.81;46.88;48.44;43.75;58.59;43.75;57.81;59.38;60.16;44.53;28.12;0.68394;0.00178245680809021
9;23.44;60.0;18.75;40.62;26.56;43.75;43.75;35.16;48.44;43.75;47.66;50.78;47.66;27.34;28.12;0.6735;0.001851811122894287;40.62;60.0;18.75;40.62;32.81;46.88;48.44;46.09;59.38;43.75;58.59;58.59;59.38;42.19;28.12;0.7;0.0016821610176563262
10;23.44;60.0;18.75;40.62;26.56;43.75;45.31;35.94;50.0;43.75;48.44;50.0;46.88;26.56;28.12;0.709;0.0017313608646392822;39.06;60.0;18.75;40.62;32.81;46.88;50.0;47.66;60.94;43.75;60.16;58.59;57.81;39.06;28.12;0.71954;0.0015902625238895416
11;23.44;60.0;18.75;40.62;26.56;45.31;45.31;37.5;50.78;43.75;50.0;50.0;46.09;25.0;28.12;0.7156;0.0016377620458602905;39.06;70.0;18.75;40.62;34.38;48.44;50.0;48.44;61.72;43.75;60.94;57.81;57.03;36.72;28.12;0.73088;0.0015103649175167084
12;25.0;70.0;18.75;40.62;28.12;45.31;46.88;38.28;52.34;43.75;50.78;50.0;45.31;24.22;28.12;0.7426;0.0015256287336349488;37.5;70.0;18.75;40.62;34.38;48.44;51.56;50.0;62.5;43.75;61.72;57.81;55.47;34.38;31.25;0.74864;0.0014368096172809601
