;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;6.25;30.0;12.5;15.62;7.81;14.06;15.62;7.03;7.81;25.0;6.25;5.47;3.12;2.34;12.5;0.4574;0.044622944235801695;37.5;40.0;37.5;46.88;39.06;51.56;54.69;39.06;48.44;56.25;46.09;50.78;39.06;29.69;34.38;0.34604;0.05411175075650215
1;10.94;50.0;25.0;21.88;12.5;20.31;23.44;11.72;12.5;37.5;10.16;7.03;3.91;3.12;18.75;0.6243;0.033513414216041565;32.81;50.0;50.0;46.88;39.06;53.12;57.81;44.53;48.44;62.5;44.53;35.94;18.75;14.06;40.62;0.54022;0.04020166814804077
2;12.5;50.0;31.25;25.0;14.06;23.44;29.69;14.84;16.41;43.75;12.5;7.03;4.69;3.91;21.88;0.6751;0.029417804482579232;31.25;50.0;56.25;46.88;39.06;46.88;56.25;45.31;47.66;68.75;42.19;25.0;11.72;10.94;43.75;0.62788;0.03351596183538437
3;14.06;50.0;37.5;28.12;15.62;25.0;32.81;17.97;19.53;37.5;14.84;7.03;4.69;4.69;25.0;0.7177;0.025892928171157837;29.69;50.0;56.25;46.88;39.06;43.75;54.69;46.88;47.66;62.5;42.19;17.97;7.03;9.38;46.88;0.6733;0.029916621485948564
4;15.62;50.0;37.5;31.25;17.19;26.56;34.38;20.31;22.66;43.75;17.19;7.81;3.91;4.69;28.12;0.7274;0.025203675335645676;29.69;60.0;56.25;46.88;39.06;40.62;54.69;46.88;47.66;62.5;42.19;14.84;5.47;8.59;46.88;0.70306;0.027333582192659377
5;17.19;60.0;43.75;31.25;18.75;28.12;37.5;22.66;24.22;43.75;19.53;8.59;3.91;5.47;31.25;0.7549;0.022317158456146718;28.12;60.0;62.5;46.88;39.06;39.06;53.12;48.44;46.88;62.5;42.19;13.28;4.69;7.81;50.0;0.72786;0.025503788972496985
6;18.75;60.0;43.75;34.38;20.31;28.12;37.5;24.22;26.56;43.75;21.88;8.59;3.91;5.47;31.25;0.7748;0.020714937177300455;29.69;60.0;62.5;46.88;39.06;39.06;51.56;49.22;46.09;62.5;42.19;12.5;4.69;7.81;50.0;0.7477;0.023738718646168708
7;18.75;60.0;43.75;34.38;21.88;29.69;39.06;25.78;27.34;43.75;23.44;9.38;3.91;5.47;34.38;0.7678;0.02124500689804554;29.69;60.0;62.5;46.88;40.62;37.5;50.0;50.0;45.31;62.5;42.19;11.72;3.91;7.81;50.0;0.76172;0.022454925493597986
8;20.31;60.0;50.0;37.5;23.44;29.69;40.62;27.34;28.91;43.75;25.0;9.38;3.91;5.47;37.5;0.8057;0.018506511622667313;29.69;60.0;62.5;46.88;40.62;37.5;50.0;50.0;44.53;62.5;42.19;11.72;3.91;7.81;53.12;0.7722;0.021308648098409176
9;20.31;60.0;50.0;37.5;25.0;29.69;40.62;28.91;29.69;43.75;25.78;9.38;3.91;6.25;37.5;0.791;0.019132230396568774;29.69;60.0;62.5;46.88;40.62;35.94;50.0;50.78;44.53;56.25;42.19;10.94;3.91;7.81;53.12;0.78408;0.020276722873151302
10;21.88;60.0;50.0;37.5;25.0;29.69;42.19;29.69;30.47;43.75;26.56;10.16;3.91;6.25;40.62;0.8125;0.017367581410706042;29.69;60.0;62.5;46.88;40.62;35.94;48.44;51.56;43.75;56.25;41.41;10.94;3.91;7.81;53.12;0.7932;0.0194609922221303
11;21.88;60.0;50.0;37.5;26.56;29.69;42.19;31.25;31.25;43.75;27.34;10.16;3.91;6.25;40.62;0.8104;0.017951118251681327;29.69;60.0;56.25;46.88;40.62;35.94;48.44;52.34;43.75;56.25;41.41;10.94;3.91;7.03;53.12;0.80418;0.018601873603761195
12;21.88;60.0;50.0;40.62;26.56;31.25;43.75;32.03;32.03;43.75;28.12;10.16;3.91;6.25;40.62;0.8135;0.017725893406569958;29.69;60.0;62.5;46.88;40.62;35.94;48.44;52.34;43.75;56.25;41.41;10.94;3.91;7.03;53.12;0.8074;0.017868773180544376
13;21.88;60.0;50.0;40.62;28.12;31.25;43.75;32.81;32.81;43.75;28.91;9.38;3.91;6.25;40.62;0.8236;0.0162014374576509;29.69;60.0;62.5;46.88;40.62;35.94;48.44;52.34;42.97;56.25;41.41;10.16;3.91;7.03;53.12;0.81514;0.0174206387719512
14;21.88;60.0;50.0;40.62;29.69;31.25;43.75;34.38;33.59;43.75;29.69;10.16;3.91;6.25;40.62;0.8327;0.015684890036284923;29.69;60.0;62.5;46.88;42.19;34.38;48.44;52.34;42.97;56.25;41.41;10.16;3.91;7.03;53.12;0.82074;0.016819261372089386
15;21.88;60.0;50.0;43.75;29.69;31.25;43.75;35.16;33.59;43.75;30.47;9.38;3.91;6.25;43.75;0.8326;0.01613998887240887;28.12;60.0;62.5;46.88;42.19;34.38;48.44;53.12;42.97;56.25;41.41;10.16;3.91;7.03;53.12;0.82824;0.016254605759978294
16;21.88;60.0;50.0;40.62;29.69;31.25;43.75;35.94;34.38;43.75;31.25;9.38;3.91;6.25;40.62;0.829;0.016015938214212655;28.12;60.0;62.5;46.88;42.19;34.38;48.44;53.12;42.97;50.0;41.41;10.16;3.91;7.03;53.12;0.83212;0.01599786783605814
17;21.88;60.0;56.25;40.62;29.69;31.25;43.75;36.72;35.16;43.75;32.03;9.38;3.91;6.25;40.62;0.8302;0.01577259744852781;28.12;60.0;62.5;46.88;42.19;34.38;48.44;53.12;42.97;50.0;41.41;10.16;3.91;7.03;50.0;0.83832;0.01534023418813944
18;21.88;60.0;56.25;43.75;31.25;31.25;45.31;37.5;35.94;43.75;32.03;9.38;3.91;6.25;40.62;0.8375;0.015477852010726928;28.12;60.0;62.5;46.88;42.19;34.38;48.44;53.12;42.97;50.0;41.41;9.38;3.91;6.25;50.0;0.84162;0.015068746489882469
19;21.88;60.0;56.25;43.75;31.25;31.25;45.31;38.28;35.94;43.75;32.81;9.38;3.91;6.25;43.75;0.8408;0.014855298465490342;28.12;60.0;62.5;46.88;40.62;32.81;48.44;53.91;42.97;50.0;41.41;9.38;3.91;6.25;50.0;0.84434;0.014724165696650743
