;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;43.75;10.0;12.5;25.0;10.94;28.12;31.25;21.88;41.41;25.0;45.31;62.5;71.09;66.41;15.62;0.2806;0.014830527436733246;75.0;20.0;25.0;31.25;17.19;34.38;39.06;26.56;47.66;31.25;52.34;67.19;75.78;74.22;21.88;0.19964;0.016578289239406584
1;39.06;20.0;12.5;28.12;15.62;31.25;32.81;23.44;41.41;31.25;45.31;62.5;70.31;65.62;18.75;0.3322;0.013689373886585235;67.19;20.0;31.25;34.38;18.75;35.94;40.62;27.34;47.66;37.5;50.78;66.41;74.22;71.09;25.0;0.29508;0.014233762049674989
2;37.5;20.0;18.75;31.25;15.62;32.81;34.38;23.44;41.41;37.5;44.53;61.72;68.75;64.06;21.88;0.4072;0.012363146734237671;64.06;20.0;31.25;34.38;20.31;37.5;40.62;28.12;46.88;37.5;50.0;64.84;73.44;69.53;25.0;0.35574;0.013141405966281891
3;37.5;30.0;18.75;31.25;17.19;32.81;34.38;24.22;41.41;37.5;43.75;60.94;67.97;62.5;21.88;0.4546;0.01155973128080368;64.06;30.0;37.5;34.38;21.88;37.5;40.62;28.12;46.09;43.75;49.22;64.84;71.88;67.97;25.0;0.40316;0.012325798645019531
4;37.5;30.0;25.0;34.38;17.19;34.38;35.94;24.22;41.41;37.5;42.97;60.16;66.41;61.72;25.0;0.486;0.010912681949138641;62.5;30.0;37.5;37.5;21.88;37.5;40.62;28.91;46.09;43.75;48.44;64.06;71.09;67.19;28.12;0.442;0.011697852780818939
5;37.5;30.0;25.0;34.38;18.75;35.94;35.94;25.0;41.41;37.5;42.97;59.38;66.41;60.94;25.0;0.522;0.01037441943883896;62.5;30.0;37.5;37.5;21.88;39.06;40.62;28.91;46.09;43.75;48.44;63.28;70.31;66.41;28.12;0.47484;0.011167947390079497
6;37.5;30.0;25.0;34.38;20.31;35.94;35.94;25.78;41.41;37.5;42.97;59.38;65.62;60.94;25.0;0.5476;0.009806757187843324;62.5;40.0;37.5;37.5;23.44;39.06;40.62;29.69;46.09;43.75;47.66;62.5;69.53;65.62;28.12;0.50992;0.010633925225734711
7;39.06;40.0;25.0;34.38;20.31;37.5;37.5;25.78;41.41;43.75;42.97;59.38;65.62;60.16;25.0;0.5705;0.009389270001649857;62.5;40.0;43.75;37.5;23.44;40.62;40.62;29.69;46.09;43.75;47.66;62.5;69.53;64.84;28.12;0.53366;0.010120520811080932
8;39.06;40.0;25.0;34.38;20.31;37.5;37.5;26.56;42.19;43.75;42.97;58.59;64.84;60.16;25.0;0.5862;0.009023086565732957;62.5;40.0;43.75;37.5;23.44;40.62;42.19;29.69;46.09;43.75;46.88;61.72;68.75;64.06;28.12;0.55568;0.009696556730270386
9;39.06;50.0;25.0;34.38;20.31;39.06;39.06;26.56;42.19;43.75;42.97;58.59;64.84;59.38;25.0;0.6114;0.008489498668909072;62.5;50.0;43.75;37.5;25.0;42.19;42.19;29.69;46.09;43.75;46.88;61.72;67.97;64.06;28.12;0.57628;0.009320381499528884
