;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;73.44;40.0;12.5;21.88;12.5;25.0;26.56;21.88;44.53;12.5;50.0;67.19;74.22;75.0;12.5;0.1781;0.004464829182624817;81.25;90.0;12.5;21.88;15.62;29.69;29.69;23.44;46.88;12.5;52.34;69.53;75.78;76.56;15.62;0.13484;0.00447378116607666
1;67.19;10.0;12.5;21.88;12.5;26.56;28.12;21.88;44.53;18.75;50.0;67.97;74.22;74.22;15.62;0.204;0.004174400615692139;78.12;50.0;12.5;25.0;15.62;29.69;29.69;23.44;46.88;18.75;52.34;69.53;75.0;75.78;15.62;0.18632;0.004260240659713745
2;62.5;10.0;12.5;25.0;14.06;28.12;28.12;22.66;44.53;18.75;50.0;67.97;73.44;73.44;15.62;0.2442;0.003949054288864135;75.0;30.0;12.5;25.0;17.19;31.25;31.25;24.22;46.88;18.75;51.56;69.53;75.0;75.0;15.62;0.21724;0.004026716120243073
3;59.38;20.0;12.5;25.0;15.62;28.12;29.69;22.66;44.53;18.75;50.0;67.19;73.44;72.66;15.62;0.2716;0.0037675769448280334;73.44;20.0;12.5;28.12;17.19;31.25;31.25;24.22;46.88;18.75;51.56;68.75;75.0;74.22;18.75;0.24828;0.003843272590637207
4;56.25;20.0;12.5;28.12;15.62;28.12;29.69;23.44;44.53;18.75;49.22;67.19;72.66;71.88;18.75;0.3121;0.003607711362838745;71.88;20.0;12.5;28.12;18.75;32.81;31.25;25.0;46.88;18.75;51.56;68.75;74.22;74.22;18.75;0.28262;0.003688164429664612
5;54.69;20.0;12.5;28.12;17.19;29.69;29.69;23.44;44.53;18.75;49.22;67.19;72.66;71.09;18.75;0.3521;0.003465273368358612;70.31;20.0;12.5;28.12;18.75;32.81;32.81;25.0;46.88;18.75;51.56;68.75;74.22;73.44;18.75;0.31672;0.0035519485306739805
6;53.12;20.0;12.5;28.12;17.19;29.69;31.25;23.44;43.75;18.75;48.44;66.41;71.88;70.31;18.75;0.3735;0.003355510950088501;70.31;20.0;18.75;28.12;18.75;32.81;32.81;25.0;46.09;18.75;50.78;68.75;73.44;72.66;18.75;0.3372;0.0034335601449012754
7;53.12;20.0;12.5;31.25;17.19;29.69;31.25;23.44;43.75;18.75;48.44;66.41;71.09;69.53;18.75;0.3885;0.0032517247557640075;68.75;30.0;18.75;31.25;18.75;32.81;32.81;25.0;46.09;18.75;50.78;67.97;73.44;71.88;21.88;0.36062;0.00333430392742157
8;51.56;20.0;12.5;31.25;17.19;29.69;31.25;23.44;43.75;18.75;48.44;66.41;71.09;68.75;18.75;0.4025;0.0031647279024124148;68.75;30.0;18.75;31.25;20.31;32.81;32.81;25.0;46.09;18.75;50.78;67.97;72.66;71.88;21.88;0.37726;0.003254942333698273
9;51.56;30.0;18.75;31.25;17.19;29.69;31.25;24.22;43.75;18.75;47.66;65.62;70.31;68.75;21.88;0.4168;0.0030965112686157227;67.19;30.0;18.75;31.25;20.31;34.38;34.38;25.0;46.09;18.75;50.78;67.97;72.66;71.09;21.88;0.38978;0.0031865166783332823
10;51.56;30.0;18.75;31.25;17.19;31.25;31.25;24.22;43.75;18.75;47.66;65.62;70.31;67.97;21.88;0.4188;0.0030696751832962037;67.19;30.0;18.75;31.25;20.31;34.38;34.38;25.78;46.09;18.75;50.0;67.97;72.66;70.31;21.88;0.40604;0.003125124237537384
11;51.56;30.0;18.75;31.25;17.19;31.25;31.25;24.22;42.97;18.75;47.66;65.62;70.31;67.97;21.88;0.4338;0.003020076596736908;67.19;30.0;18.75;31.25;20.31;34.38;34.38;25.78;46.09;18.75;50.0;67.19;71.88;70.31;21.88;0.41524;0.003074193832874298
12;50.0;30.0;18.75;31.25;17.19;31.25;31.25;24.22;42.97;18.75;46.88;65.62;69.53;67.19;21.88;0.4552;0.0029361072540283204;67.19;30.0;18.75;31.25;20.31;34.38;34.38;25.78;46.09;18.75;50.0;67.19;71.88;69.53;21.88;0.43088;0.003005920488834381
13;50.0;30.0;18.75;31.25;17.19;31.25;31.25;24.22;42.97;18.75;46.88;64.84;69.53;67.19;21.88;0.461;0.0028687955498695374;67.19;30.0;18.75;31.25;20.31;34.38;34.38;25.78;45.31;18.75;50.0;67.19;71.88;69.53;21.88;0.44254;0.0029548078656196596
14;50.0;30.0;18.75;31.25;18.75;31.25;31.25;24.22;42.97;18.75;46.88;64.84;68.75;66.41;21.88;0.4782;0.002816723811626434;67.19;30.0;18.75;31.25;20.31;34.38;34.38;25.78;45.31;18.75;49.22;67.19;71.09;69.53;21.88;0.45364;0.0029010381841659545
15;50.0;30.0;18.75;31.25;18.75;31.25;31.25;24.22;42.19;18.75;46.88;64.84;68.75;66.41;21.88;0.4908;0.0027489371299743654;65.62;30.0;18.75;31.25;20.31;34.38;34.38;25.78;45.31;18.75;49.22;66.41;71.09;68.75;21.88;0.4664;0.002851822690963745
16;50.0;30.0;18.75;31.25;18.75;31.25;31.25;24.22;42.19;18.75;46.09;64.06;68.75;65.62;21.88;0.4879;0.0027573652267456053;65.62;40.0;18.75;31.25;20.31;34.38;34.38;25.78;45.31;25.0;49.22;66.41;71.09;68.75;21.88;0.47652;0.00280456698179245
17;48.44;40.0;18.75;31.25;18.75;31.25;31.25;24.22;42.19;18.75;46.09;64.06;68.75;65.62;21.88;0.5132;0.002641525423526764;65.62;40.0;18.75;31.25;20.31;34.38;34.38;25.78;45.31;25.0;49.22;66.41;70.31;67.97;21.88;0.48592;0.002760132281780243
18;48.44;40.0;18.75;31.25;18.75;31.25;31.25;24.22;42.19;18.75;46.09;64.06;67.97;65.62;21.88;0.5166;0.0026206267118453978;65.62;40.0;18.75;31.25;20.31;34.38;34.38;25.78;44.53;25.0;48.44;66.41;70.31;67.97;21.88;0.49576;0.0027146853137016294
