;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;68.75;50.0;25.0;37.5;12.5;31.25;25.0;31.25;28.12;50.0;40.62;43.75;56.25;68.75;65.62;65.62;71.88;25.0;0.4935;0.001386320859193802;81.25;50.0;25.0;37.5;18.75;37.5;25.0;43.75;28.12;50.0;46.88;50.0;62.5;75.0;75.0;68.75;78.12;37.5;0.4909;0.001386764508485794
1;81.25;50.0;25.0;37.5;12.5;31.25;25.0;37.5;28.12;50.0;43.75;46.88;62.5;71.88;71.88;68.75;78.12;25.0;0.503;0.0013863199353218079;81.25;50.0;25.0;37.5;12.5;37.5;25.0;43.75;28.12;50.0;46.88;50.0;62.5;75.0;75.0;68.75;78.12;37.5;0.4936;0.0013869510173797608
2;81.25;50.0;25.0;37.5;12.5;31.25;25.0;37.5;28.12;50.0;43.75;46.88;62.5;71.88;75.0;68.75;78.12;25.0;0.5085;0.00138628688454628;81.25;50.0;25.0;37.5;18.75;37.5;25.0;43.75;28.12;50.0;46.88;50.0;62.5;75.0;75.0;68.75;78.12;37.5;0.4982;0.001386546015739441
3;81.25;50.0;25.0;37.5;12.5;31.25;25.0;37.5;28.12;50.0;46.88;46.88;62.5;71.88;75.0;68.75;78.12;25.0;0.518;0.0013861907720565795;81.25;50.0;25.0;37.5;18.75;37.5;25.0;43.75;28.12;50.0;46.88;50.0;62.5;75.0;75.0;68.75;78.12;37.5;0.5069;0.0013861058950424194
4;81.25;50.0;25.0;37.5;12.5;31.25;25.0;37.5;28.12;50.0;46.88;46.88;62.5;71.88;75.0;68.75;78.12;25.0;0.5165;0.0013860378861427307;81.25;50.0;25.0;37.5;18.75;37.5;25.0;43.75;28.12;50.0;46.88;50.0;62.5;75.0;75.0;68.75;78.12;37.5;0.4978;0.0013863815546035767
5;81.25;50.0;25.0;37.5;12.5;31.25;25.0;37.5;28.12;50.0;46.88;46.88;62.5;75.0;75.0;68.75;78.12;25.0;0.5155;0.0013859602212905884;81.25;50.0;25.0;37.5;12.5;37.5;25.0;43.75;28.12;50.0;46.88;50.0;62.5;75.0;75.0;68.75;78.12;37.5;0.5038;0.0013860074996948242
6;81.25;50.0;25.0;37.5;12.5;31.25;25.0;37.5;28.12;50.0;46.88;46.88;62.5;75.0;75.0;68.75;78.12;25.0;0.5115;0.00138609117269516;81.25;50.0;25.0;37.5;12.5;37.5;25.0;43.75;28.12;50.0;46.88;50.0;62.5;75.0;75.0;68.75;78.12;37.5;0.5111;0.0013858717620372771
7;81.25;50.0;25.0;37.5;12.5;31.25;25.0;37.5;28.12;50.0;46.88;46.88;62.5;75.0;75.0;68.75;78.12;25.0;0.5065;0.001386077255010605;81.25;50.0;25.0;37.5;12.5;37.5;25.0;43.75;28.12;50.0;46.88;50.0;62.5;75.0;75.0;68.75;78.12;37.5;0.5076;0.0013860392451286315
8;81.25;50.0;25.0;37.5;12.5;31.25;25.0;37.5;28.12;50.0;46.88;46.88;62.5;75.0;75.0;68.75;78.12;25.0;0.516;0.0013857841491699218;81.25;50.0;25.0;37.5;12.5;37.5;25.0;43.75;28.12;50.0;46.88;50.0;62.5;75.0;75.0;68.75;78.12;37.5;0.5052;0.0013856800854206085
9;81.25;50.0;25.0;37.5;12.5;31.25;25.0;37.5;28.12;50.0;46.88;46.88;62.5;75.0;75.0;68.75;78.12;25.0;0.5095;0.0013856664896011353;81.25;50.0;25.0;37.5;12.5;37.5;25.0;43.75;28.12;50.0;46.88;50.0;62.5;75.0;75.0;68.75;78.12;37.5;0.5114;0.0013852694809436798
