;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;75.0;50.0;25.0;31.25;23.44;39.06;62.5;70.31;12.5;15.62;0.5215;0.0013862167596817017;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.4993;0.0013865224480628967
1;81.25;50.0;25.0;34.38;25.0;43.75;65.62;75.0;12.5;15.62;0.571;0.0013849255442619324;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.526;0.0013843404352664947
2;81.25;50.0;25.0;34.38;25.0;43.75;65.62;75.0;12.5;15.62;0.5665;0.0013808732032775878;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.543;0.0013817251622676848
3;81.25;50.0;25.0;34.38;25.0;45.31;65.62;75.0;12.5;15.62;0.572;0.0013746674954891204;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5386;0.0013799761831760407
4;81.25;50.0;25.0;34.38;25.0;45.31;65.62;75.0;12.5;15.62;0.5675;0.0013697354197502137;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5473;0.0013772442519664765
5;81.25;50.0;25.0;34.38;25.0;45.31;65.62;75.0;12.5;15.62;0.5745;0.0013657144606113434;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5551;0.0013739074409008026
6;81.25;50.0;25.0;34.38;25.0;45.31;65.62;75.0;12.5;15.62;0.5745;0.0013608905375003815;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.559;0.0013712208688259125
7;81.25;50.0;25.0;34.38;25.0;45.31;65.62;75.0;12.5;15.62;0.583;0.001356636941432953;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.557;0.0013690112709999086
8;81.25;50.0;25.0;34.38;25.0;45.31;65.62;75.0;12.5;15.62;0.584;0.0013509958684444427;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.558;0.0013678054749965668
9;81.25;50.0;25.0;34.38;25.0;45.31;65.62;75.0;12.5;15.62;0.5855;0.0013452523350715637;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.579;0.0013570920526981354
10;81.25;50.0;25.0;34.38;25.0;45.31;65.62;75.0;12.5;15.62;0.5895;0.0013384709060192109;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5729;0.001355660605430603
11;81.25;50.0;25.0;34.38;26.56;45.31;65.62;75.0;12.5;15.62;0.592;0.0013329949378967285;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5811;0.0013526568055152893
12;81.25;50.0;25.0;34.38;26.56;45.31;65.62;75.0;12.5;15.62;0.5915;0.001327656000852585;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5761;0.0013492713272571565
13;81.25;50.0;25.0;34.38;26.56;45.31;65.62;75.0;12.5;15.62;0.5955;0.00132274129986763;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5879;0.001342532855272293
14;81.25;50.0;25.0;34.38;26.56;45.31;65.62;75.0;12.5;15.62;0.599;0.0013164553046226503;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5921;0.0013385853230953218
15;81.25;50.0;25.0;34.38;26.56;45.31;65.62;75.0;12.5;15.62;0.596;0.0013133343756198883;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5907;0.0013374629378318788
16;81.25;50.0;25.0;34.38;26.56;45.31;65.62;75.0;12.5;15.62;0.6075;0.001308471828699112;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5958;0.0013297326266765595
17;81.25;0.0;25.0;34.38;26.56;45.31;65.62;75.0;12.5;15.62;0.611;0.0013046315908432006;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.5911;0.0013331445157527923
18;81.25;0.0;25.0;34.38;26.56;45.31;65.62;75.0;12.5;15.62;0.6175;0.0013002105951309205;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.6011;0.0013272012054920197
19;81.25;0.0;25.0;34.38;26.56;45.31;65.62;75.0;12.5;15.62;0.609;0.0012987458407878875;84.38;50.0;25.0;37.5;28.12;48.44;68.75;78.12;18.75;18.75;0.6019;0.0013234123349189757
