;training_loss;training_accuracy;test_loss;test_accuracy;eval-saturation_features-0;eval-saturation_features-4;eval-saturation_features-8;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_classifier-2;eval-saturation_classifier-6;train-saturation_features-0;train-saturation_features-4;train-saturation_features-8;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_classifier-2;train-saturation_classifier-6
0;0.001364111703634262;0.5649;0.001374723881483078;0.625;25.0;12.5;18.75;34.38;23.44;39.06;54.69;56.25;50.0;0.0;25.0;18.75;25.0;43.75;31.25;53.12;67.19;70.31;81.25;50.0
1;0.0012924227356910704;0.6239;0.0012898921668529511;0.6475;25.0;18.75;21.88;40.62;25.0;46.88;60.94;56.25;34.38;0.0;25.0;18.75;28.12;46.88;32.81;54.69;67.19;67.19;65.62;0.0
2;0.0012573965430259704;0.6461;0.001241087794303894;0.656;25.0;25.0;25.0;40.62;26.56;46.88;60.94;54.69;21.88;0.0;25.0;25.0;31.25;46.88;34.38;54.69;65.62;65.62;59.38;0.0
3;0.001215746134519577;0.6668;0.0011802843213081359;0.6885;25.0;25.0;28.12;43.75;26.56;48.44;60.94;53.12;21.88;0.0;25.0;31.25;31.25;50.0;34.38;54.69;65.62;62.5;53.12;0.0
4;0.0011766743540763856;0.6826;0.0011489681601524354;0.692;25.0;25.0;28.12;46.88;28.12;48.44;60.94;53.12;18.75;0.0;25.0;31.25;34.38;50.0;34.38;54.69;65.62;60.94;46.88;0.0
5;0.00115368372797966;0.6876;0.0011597867757081985;0.691;25.0;25.0;31.25;46.88;29.69;48.44;60.94;53.12;15.62;0.0;25.0;31.25;34.38;50.0;34.38;53.12;65.62;59.38;43.75;0.0
6;0.0011287638306617736;0.7104;0.0011428039371967316;0.6985;37.5;31.25;31.25;46.88;31.25;48.44;60.94;51.56;12.5;0.0;37.5;31.25;34.38;50.0;35.94;54.69;65.62;59.38;40.62;0.0
7;0.0010992015779018403;0.7163;0.0011118838340044021;0.709;37.5;31.25;34.38;46.88;31.25;48.44;59.38;51.56;12.5;0.0;37.5;31.25;37.5;50.0;35.94;54.69;64.06;57.81;37.5;0.0
8;0.0010761467695236207;0.7187;0.0010966985523700715;0.7135;37.5;31.25;34.38;46.88;32.81;50.0;59.38;50.0;9.38;0.0;37.5;31.25;37.5;50.0;35.94;54.69;64.06;56.25;34.38;0.0
9;0.001054484012722969;0.7347;0.0012087092846632004;0.655;37.5;31.25;34.38;46.88;32.81;50.0;59.38;50.0;9.38;0.0;37.5;31.25;37.5;50.0;37.5;54.69;64.06;56.25;31.25;0.0
10;0.0010428039580583572;0.7311;0.0010897891223430633;0.7125;37.5;31.25;34.38;46.88;32.81;50.0;59.38;48.44;9.38;0.0;37.5;37.5;37.5;50.0;37.5;54.69;64.06;54.69;28.12;0.0
11;0.0010256133288145065;0.7367;0.0010491908192634583;0.7325;37.5;31.25;34.38;46.88;34.38;50.0;57.81;48.44;6.25;0.0;37.5;37.5;37.5;53.12;37.5;54.69;62.5;54.69;25.0;0.0
12;0.0010155571550130844;0.7439;0.0010051548182964324;0.746;37.5;31.25;37.5;46.88;34.38;51.56;57.81;48.44;6.25;0.0;37.5;37.5;37.5;50.0;37.5;54.69;62.5;53.12;25.0;0.0
13;0.000992155596613884;0.7514;0.0010464789122343063;0.736;37.5;31.25;37.5;46.88;35.94;51.56;57.81;48.44;6.25;0.0;37.5;37.5;40.62;50.0;39.06;54.69;62.5;53.12;21.88;0.0
14;0.000984306836128235;0.7537;0.0011722850054502487;0.6795;37.5;31.25;37.5;46.88;35.94;51.56;57.81;48.44;6.25;0.0;37.5;37.5;40.62;50.0;39.06;56.25;62.5;53.12;18.75;0.0
15;0.0009730286955833436;0.7576;0.0010098967105150222;0.752;37.5;31.25;37.5;46.88;35.94;51.56;57.81;46.88;6.25;0.0;37.5;37.5;40.62;50.0;39.06;56.25;62.5;53.12;18.75;0.0
16;0.0009595554083585739;0.7587;0.0009912994056940079;0.7565;37.5;31.25;37.5;46.88;37.5;51.56;57.81;46.88;6.25;0.0;37.5;37.5;40.62;50.0;40.62;56.25;60.94;51.56;18.75;0.0
17;0.0009530943453311921;0.7693;0.0009972971081733703;0.7485;37.5;31.25;37.5;46.88;37.5;53.12;57.81;46.88;3.12;0.0;37.5;37.5;40.62;50.0;40.62;56.25;60.94;51.56;15.62;0.0
18;0.0009402623474597931;0.7694;0.000989790305495262;0.7455;37.5;31.25;37.5;46.88;39.06;53.12;56.25;46.88;3.12;0.0;37.5;37.5;40.62;50.0;40.62;56.25;60.94;51.56;15.62;0.0
19;0.000922848442196846;0.7748;0.0010386871248483657;0.7445;37.5;31.25;40.62;46.88;39.06;53.12;56.25;45.31;3.12;0.0;37.5;37.5;40.62;50.0;42.19;57.81;60.94;50.0;15.62;0.0
