;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;18.75;30.0;6.25;18.75;8.59;24.22;19.53;33.98;49.61;15.62;50.0;9.38;0.4113;0.003556553065776825;67.97;60.0;6.25;25.0;14.06;34.38;27.73;45.7;63.28;15.62;69.14;12.5;0.2775;0.004079870853424072
1;13.28;50.0;6.25;21.88;10.94;26.56;19.14;32.03;44.92;18.75;44.14;12.5;0.5328;0.0027221438765525816;58.59;50.0;6.25;28.12;16.41;37.5;28.52;44.53;57.81;21.88;63.28;15.62;0.46908;0.003086464159488678
2;13.28;60.0;6.25;23.44;12.5;28.91;20.31;32.42;41.41;21.88;38.67;14.06;0.5989;0.0022726157188415527;53.91;60.0;9.38;29.69;19.53;39.84;30.86;45.7;54.69;25.0;58.98;17.19;0.57126;0.0024289500212669375
3;14.06;60.0;9.38;25.0;13.28;31.25;22.27;33.59;39.45;25.0;35.16;15.62;0.6584;0.0019498023450374602;50.78;60.0;9.38;29.69;21.09;42.19;33.59;47.27;52.34;25.0;54.69;18.75;0.6406;0.002017944093942642
4;14.84;70.0;9.38;25.0;14.06;32.81;24.22;34.77;37.5;25.0;30.86;17.19;0.6884;0.0017978029310703279;47.66;70.0;9.38;31.25;22.66;44.53;36.33;48.83;50.39;28.12;50.39;18.75;0.68958;0.0017483338963985443
5;14.84;70.0;9.38;25.0;15.62;35.16;25.78;36.33;34.77;28.12;26.56;17.19;0.6882;0.0018242261350154877;45.31;70.0;9.38;29.69;24.22;45.31;38.67;50.39;48.83;28.12;46.48;20.31;0.72656;0.0015484831607341766
6;15.62;70.0;9.38;25.0;16.41;35.94;27.34;37.5;33.98;28.12;24.61;18.75;0.7489;0.001455858188867569;42.97;70.0;9.38;29.69;25.0;46.09;40.62;51.95;46.88;28.12;42.97;20.31;0.7532;0.001403266818523407
7;15.62;70.0;9.38;25.0;17.19;36.72;28.52;38.67;32.81;28.12;22.66;18.75;0.7495;0.0014369648456573486;40.62;70.0;9.38;29.69;26.56;46.09;42.19;53.12;45.7;28.12;40.23;21.88;0.76932;0.0013064091515541077
8;15.62;70.0;9.38;25.0;17.97;37.5;29.69;39.84;31.64;28.12;21.48;20.31;0.7813;0.0013001340746879577;38.28;70.0;12.5;29.69;27.34;46.88;43.75;53.91;44.14;28.12;37.5;21.88;0.78716;0.0012068951988220215
9;16.41;70.0;9.38;25.0;18.75;38.28;30.86;40.62;30.86;28.12;20.7;20.31;0.7539;0.0014861665844917297;36.72;70.0;12.5;28.12;28.91;46.88;45.31;55.08;42.97;28.12;35.55;23.44;0.80118;0.0011263975608348847
10;16.41;70.0;9.38;25.0;19.53;39.06;31.64;41.8;30.08;28.12;19.53;20.31;0.7938;0.0012180476903915405;35.16;70.0;12.5;28.12;29.69;46.88;46.48;55.86;41.8;28.12;33.59;23.44;0.81342;0.0010714581483602524
11;16.41;70.0;9.38;26.56;20.31;39.06;32.81;42.58;29.3;28.12;18.75;21.88;0.7993;0.0011981439113616943;33.59;70.0;12.5;28.12;30.47;46.88;47.27;56.64;40.62;28.12;31.25;23.44;0.82288;0.0010120561921596527
12;17.19;70.0;9.38;26.56;20.31;39.06;33.59;43.75;29.3;28.12;17.97;21.88;0.781;0.0013363257706165313;32.81;70.0;12.5;28.12;31.25;47.66;48.44;57.42;39.84;28.12;29.69;23.44;0.83466;0.0009508112871646882
13;17.97;70.0;9.38;26.56;21.09;39.84;34.38;44.53;28.91;28.12;17.58;21.88;0.8123;0.0011048929542303086;32.03;70.0;12.5;28.12;32.03;47.66;49.22;58.2;39.06;28.12;28.52;25.0;0.8391;0.0009197172939777375
14;17.97;70.0;9.38;26.56;21.88;39.84;34.77;45.31;28.12;28.12;17.19;23.44;0.805;0.001183636924624443;31.25;70.0;15.62;28.12;32.81;47.66;50.0;58.98;38.28;28.12;26.95;25.0;0.84444;0.0008844395059347152
15;17.97;70.0;12.5;26.56;22.66;39.84;35.55;46.48;27.73;28.12;16.8;23.44;0.819;0.0010916891664266585;30.47;70.0;15.62;28.12;32.81;47.66;50.78;59.77;37.5;28.12;25.78;25.0;0.85096;0.0008557134091854095
16;18.75;70.0;12.5;26.56;23.44;40.62;36.33;47.27;27.73;28.12;16.41;23.44;0.8282;0.0010208185255527497;29.69;70.0;15.62;28.12;33.59;47.66;51.56;60.16;37.11;28.12;24.61;26.56;0.86088;0.0008013221061229706
17;18.75;70.0;12.5;26.56;23.44;40.62;36.72;48.05;27.34;28.12;15.62;23.44;0.7942;0.0012882766306400299;28.91;80.0;15.62;28.12;34.38;47.66;52.34;60.94;36.72;28.12;23.44;26.56;0.86398;0.0007737000185251236
18;18.75;70.0;12.5;28.12;24.22;41.41;37.5;48.83;26.95;28.12;15.62;23.44;0.8291;0.0010525546878576279;28.12;80.0;15.62;28.12;34.38;47.66;52.73;61.72;35.94;28.12;22.66;26.56;0.87172;0.0007361272490024566
19;18.75;70.0;12.5;28.12;25.0;41.41;37.89;49.22;26.95;28.12;15.62;23.44;0.8286;0.0010687615275382996;28.12;80.0;15.62;28.12;35.16;47.66;53.52;62.11;35.55;28.12;21.88;26.56;0.87568;0.0007125407922267913
