;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;53.91;20.0;6.25;18.75;7.81;25.0;19.14;44.14;64.45;12.5;71.09;10.94;0.3819;0.013098955059051514;76.56;30.0;9.38;28.12;14.06;33.59;24.61;50.0;68.75;25.0;75.78;17.19;0.27228;0.015308015420436858
1;52.34;30.0;6.25;23.44;10.94;27.34;19.53;44.14;64.45;18.75;70.31;15.62;0.4851;0.01106574523448944;72.66;30.0;15.62;31.25;16.41;35.16;25.0;50.0;68.36;28.12;74.61;21.88;0.40808;0.01241543382883072
2;51.56;40.0;9.38;26.56;12.5;29.69;19.92;44.53;64.45;21.88;69.92;17.19;0.5361;0.009828545153141022;71.88;40.0;18.75;32.81;17.97;36.72;25.39;50.0;67.97;31.25;73.83;23.44;0.48352;0.011044833369255066
3;50.78;40.0;12.5;28.12;14.06;31.25;20.31;44.53;64.06;25.0;69.14;18.75;0.5825;0.009089498245716095;70.31;50.0;25.0;34.38;18.75;37.5;25.78;50.0;67.58;34.38;73.05;23.44;0.5346;0.010057899169921876
4;50.0;50.0;15.62;29.69;14.84;32.03;20.31;44.53;63.67;28.12;68.75;18.75;0.6224;0.008379629749059677;69.53;50.0;25.0;35.94;19.53;38.28;25.78;49.61;67.19;34.38;72.27;23.44;0.57462;0.009303713104724883
5;49.22;50.0;15.62;29.69;15.62;32.81;20.31;44.53;63.67;28.12;68.36;18.75;0.6389;0.007889484310150147;67.97;50.0;28.12;35.94;19.53;38.28;25.78;49.61;66.8;37.5;71.48;23.44;0.60128;0.008724646068811417
6;48.44;50.0;18.75;31.25;15.62;33.59;20.31;44.53;63.67;31.25;67.97;20.31;0.6623;0.007468627655506134;67.19;50.0;31.25;35.94;19.53;39.06;25.78;49.61;66.41;37.5;71.09;23.44;0.62286;0.008273443900346756
7;47.66;50.0;18.75;31.25;16.41;33.59;20.7;44.53;63.28;31.25;67.58;20.31;0.6769;0.0071619016289711;66.41;50.0;31.25;35.94;20.31;39.06;25.78;49.61;66.41;34.38;70.7;23.44;0.64658;0.007834412398338318
8;47.66;50.0;18.75;31.25;16.41;34.38;20.7;44.53;63.28;31.25;67.19;20.31;0.6904;0.0068036058127880095;66.41;50.0;34.38;35.94;20.31;39.84;25.78;49.22;66.02;34.38;70.31;23.44;0.66218;0.0074762587368488315
9;46.88;50.0;18.75;31.25;17.19;34.38;21.09;44.92;63.28;31.25;67.19;20.31;0.7069;0.0065686038434505465;65.62;60.0;34.38;35.94;20.31;39.84;25.78;49.61;66.02;34.38;69.92;23.44;0.68154;0.007117871934175492
10;46.88;60.0;21.88;31.25;17.19;35.16;21.48;44.92;63.28;31.25;67.19;20.31;0.7204;0.006358354359865189;64.84;60.0;34.38;35.94;20.31;40.62;26.17;49.61;66.02;34.38;69.92;23.44;0.69266;0.006858239680528641
11;46.88;60.0;21.88;31.25;17.19;35.94;21.48;45.31;63.28;31.25;67.19;20.31;0.7249;0.006206915712356567;64.84;60.0;34.38;35.94;21.09;40.62;26.17;49.61;66.02;34.38;69.53;23.44;0.70406;0.006617789392471313
12;46.88;60.0;21.88;31.25;17.19;35.94;21.88;45.31;63.28;34.38;66.8;20.31;0.7341;0.00600985513329506;64.06;60.0;34.38;35.94;21.09;40.62;26.56;50.0;66.02;34.38;69.53;21.88;0.71888;0.006334489806890488
13;46.88;60.0;21.88;31.25;17.97;36.72;22.27;45.7;63.28;34.38;66.8;20.31;0.7443;0.005759558510780334;64.06;60.0;37.5;34.38;21.09;41.41;26.95;50.0;66.02;34.38;69.53;21.88;0.72812;0.006128745863437653
14;46.09;60.0;25.0;31.25;17.97;36.72;22.66;46.09;63.28;34.38;66.8;20.31;0.7509;0.00559143782556057;64.06;60.0;37.5;34.38;21.09;41.41;26.95;50.0;66.02;34.38;69.53;21.88;0.73772;0.00586519942522049
15;46.09;60.0;25.0;31.25;17.97;36.72;23.05;46.09;63.28;34.38;66.8;20.31;0.7551;0.005494300711154938;63.28;60.0;37.5;34.38;21.09;41.41;27.34;50.39;66.02;34.38;69.53;21.88;0.74502;0.005734709315299988
16;46.09;60.0;25.0;29.69;17.97;37.5;23.44;46.48;63.28;34.38;66.8;20.31;0.762;0.0053825035035610196;63.28;60.0;37.5;34.38;21.09;41.41;27.73;50.39;66.02;34.38;69.14;21.88;0.75442;0.005589867560267449
17;46.09;60.0;25.0;29.69;17.97;37.5;23.83;46.48;63.28;34.38;66.8;20.31;0.7692;0.005295258513092995;62.5;70.0;37.5;34.38;21.09;42.19;27.73;50.39;66.02;34.38;69.14;21.88;0.76256;0.005398592237830162
18;45.31;70.0;25.0;29.69;17.97;37.5;23.83;46.88;63.28;34.38;66.8;20.31;0.7692;0.0052282191395759585;62.5;70.0;37.5;32.81;21.09;42.19;28.12;50.78;65.62;34.38;69.14;21.88;0.76878;0.0052583029139041905
19;45.31;70.0;25.0;29.69;17.97;37.5;24.22;46.88;63.28;34.38;66.8;20.31;0.7718;0.005143027785420418;62.5;70.0;37.5;32.81;21.09;42.19;28.12;50.78;65.62;34.38;69.14;21.88;0.77172;0.005141213865280152
