;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;72.66;20.0;6.25;17.19;7.81;21.88;19.14;41.8;66.02;12.5;73.44;7.81;0.2265;0.0042214523792266844;82.03;70.0;6.25;20.31;11.72;26.56;21.09;44.92;68.75;12.5;76.17;10.94;0.18344;0.004364629187583923
1;67.97;20.0;6.25;18.75;9.38;22.66;19.92;42.19;66.41;12.5;73.05;9.38;0.2947;0.003788326573371887;79.69;40.0;6.25;21.88;12.5;27.34;21.48;45.31;68.75;15.62;75.78;10.94;0.26014;0.003944387412071228
2;66.41;20.0;6.25;20.31;10.16;23.44;20.31;42.58;66.41;15.62;73.05;10.94;0.3561;0.003528029787540436;78.12;30.0;6.25;23.44;13.28;28.12;21.88;45.31;68.75;15.62;75.39;12.5;0.30734;0.003648130385875702
3;64.84;20.0;6.25;21.88;10.94;24.22;20.7;42.97;66.41;15.62;73.05;12.5;0.3998;0.0032933311581611635;76.56;30.0;9.38;25.0;14.06;28.91;22.27;45.7;68.75;18.75;75.39;14.06;0.35236;0.0034403888940811155
4;63.28;30.0;6.25;21.88;10.94;25.0;20.7;42.97;66.41;18.75;72.66;12.5;0.4289;0.0031232722520828245;75.78;30.0;9.38;25.0;14.06;28.91;22.66;45.7;68.75;18.75;75.0;14.06;0.38488;0.003263556652069092
5;62.5;30.0;6.25;23.44;11.72;25.78;20.7;42.97;66.41;18.75;72.27;12.5;0.4492;0.002997088611125946;75.0;30.0;9.38;25.0;14.06;29.69;23.05;45.7;68.75;18.75;75.0;14.06;0.41508;0.003109990768432617
6;61.72;30.0;9.38;23.44;11.72;25.78;20.7;42.97;66.02;21.88;72.27;14.06;0.4768;0.002836145901679993;74.22;40.0;9.38;26.56;14.84;30.47;23.05;45.7;68.36;21.88;74.61;14.06;0.44072;0.0029906264519691467
7;60.94;40.0;9.38;23.44;12.5;26.56;21.09;42.97;66.02;21.88;71.88;14.06;0.5007;0.002732668089866638;73.44;40.0;9.38;26.56;14.84;30.47;23.05;45.7;68.36;21.88;74.22;15.62;0.46502;0.0028746947288513184
8;60.16;40.0;9.38;25.0;12.5;26.56;21.09;42.58;65.62;21.88;71.88;14.06;0.5091;0.0026560601472854616;72.66;40.0;9.38;26.56;15.62;31.25;23.05;45.7;68.36;21.88;74.22;15.62;0.48048;0.002781059310436249
9;59.38;40.0;9.38;25.0;13.28;27.34;21.09;42.58;65.62;21.88;71.48;14.06;0.5311;0.0025691307425498963;72.66;40.0;9.38;26.56;15.62;31.25;23.44;45.7;67.97;21.88;73.83;15.62;0.49824;0.0026996808457374574
