;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;4.69;50.0;6.25;15.62;7.03;15.62;8.2;16.8;19.14;12.5;5.47;9.38;0.5216;0.010399825084209443;52.34;50.0;9.38;32.81;23.44;39.84;28.52;47.66;55.86;21.88;53.52;21.88;0.39124;0.013490584180355073
1;7.03;50.0;9.38;17.19;10.16;19.53;10.16;17.19;13.28;21.88;4.69;12.5;0.5534;0.010010970664024354;42.19;60.0;12.5;34.38;28.91;44.53;32.03;47.66;44.92;37.5;37.11;26.56;0.6018;0.008760788786411285
2;9.38;70.0;9.38;18.75;11.72;21.88;12.89;19.14;11.33;25.0;5.47;15.62;0.7218;0.006123261246085167;35.94;60.0;15.62;31.25;32.03;45.31;35.16;48.83;36.72;40.62;26.95;28.12;0.68864;0.006971252024173737
3;11.72;70.0;12.5;18.75;13.28;22.66;14.84;21.09;10.94;31.25;6.25;15.62;0.7459;0.005754076662659645;32.81;70.0;18.75;29.69;33.59;44.53;37.5;50.0;30.47;43.75;21.48;29.69;0.73624;0.005930555648803711
4;14.06;70.0;15.62;18.75;14.06;24.22;16.41;23.05;9.77;34.38;6.64;17.19;0.7541;0.005743035143613815;32.03;70.0;21.88;28.12;35.94;43.75;39.84;51.17;25.78;46.88;18.36;29.69;0.7674;0.005325841258764267
5;15.62;70.0;15.62;20.31;15.62;25.0;17.97;25.0;9.38;37.5;6.64;18.75;0.7932;0.00477829438149929;30.47;70.0;25.0;26.56;37.5;42.97;41.02;52.34;22.27;50.0;16.41;31.25;0.7895;0.004820491978526116
6;17.19;70.0;18.75;20.31;16.41;25.78;18.75;26.56;9.38;37.5;7.03;20.31;0.777;0.005164042642712593;29.69;70.0;25.0;26.56;38.28;42.19;42.19;53.52;19.92;50.0;14.84;32.81;0.80392;0.004505494108796119
7;17.97;70.0;21.88;20.31;17.97;26.56;19.53;28.12;9.38;37.5;7.03;20.31;0.794;0.004760513368248939;29.69;70.0;28.12;26.56;39.84;42.19;42.58;54.3;18.36;50.0;13.67;34.38;0.81426;0.004216420840620995
8;18.75;70.0;21.88;21.88;18.75;27.34;20.31;29.3;8.98;40.62;7.03;21.88;0.7919;0.004980769601464272;28.91;70.0;31.25;26.56;40.62;42.19;43.36;55.08;17.19;50.0;12.89;35.94;0.82922;0.003906935882568359
9;19.53;70.0;25.0;21.88;19.53;28.12;21.48;31.25;8.98;40.62;7.42;23.44;0.8226;0.0041254916667938235;28.91;70.0;34.38;26.56;41.41;42.19;44.14;55.86;16.02;50.0;12.11;35.94;0.84188;0.0036610455018281935
10;20.31;70.0;25.0;21.88;20.31;28.12;22.27;32.42;8.98;40.62;7.42;23.44;0.8096;0.004386834132671357;28.12;70.0;34.38;26.56;42.19;41.41;44.92;56.64;15.23;53.12;11.33;37.5;0.84848;0.0034722258299589156
11;20.31;70.0;28.12;23.44;21.09;28.12;23.05;33.98;9.38;40.62;7.42;25.0;0.8365;0.0038072670370340347;28.12;70.0;37.5;26.56;42.97;41.41;45.7;57.42;14.84;50.0;11.33;37.5;0.86032;0.0032252184492349623
12;21.09;70.0;31.25;23.44;21.88;28.91;23.83;35.16;9.38;40.62;7.42;26.56;0.8387;0.0037697943300008772;27.34;80.0;40.62;26.56;43.75;41.41;46.48;58.2;14.06;50.0;10.94;37.5;0.86554;0.0030884789922833444
13;21.09;70.0;31.25;23.44;22.66;29.69;24.61;36.72;9.38;40.62;7.81;26.56;0.8427;0.0037233153969049456;27.34;80.0;40.62;26.56;43.75;40.62;47.66;58.98;13.67;50.0;10.55;39.06;0.87286;0.0029200779157876966
14;21.09;70.0;34.38;23.44;23.44;29.69;25.78;37.89;9.38;40.62;7.81;26.56;0.8551;0.003376012015342712;26.56;80.0;43.75;26.56;44.53;40.62;48.44;59.77;13.28;50.0;10.16;39.06;0.88024;0.0028058826357126236
15;21.09;80.0;34.38;25.0;23.44;29.69;26.56;39.06;9.38;40.62;7.42;28.12;0.8362;0.0037925053536891937;26.56;80.0;43.75;28.12;44.53;40.62;48.83;60.16;12.89;50.0;9.77;39.06;0.88564;0.0026506886997818948
16;21.88;80.0;37.5;25.0;24.22;30.47;27.34;40.23;9.38;40.62;7.81;28.12;0.8631;0.003213043540716171;26.56;80.0;43.75;28.12;45.31;40.62;49.61;60.94;12.89;50.0;9.77;40.62;0.88804;0.002583051291704178
17;21.88;80.0;37.5;25.0;25.0;30.47;28.12;41.41;9.38;40.62;7.81;29.69;0.8648;0.003245120982825756;25.78;80.0;46.88;28.12;45.31;40.62;50.39;61.33;12.5;50.0;9.77;40.62;0.89362;0.002460329017341137
18;21.88;80.0;37.5;26.56;25.78;31.25;28.91;42.19;9.38;40.62;7.81;29.69;0.8665;0.003169195006787777;25.78;80.0;46.88;28.12;46.09;40.62;50.78;61.72;12.11;50.0;9.38;40.62;0.8988;0.0023105518887937067
19;21.09;80.0;37.5;26.56;26.56;31.25;29.69;43.36;9.77;40.62;7.81;31.25;0.8595;0.0034493170440196993;25.0;80.0;46.88;28.12;46.09;40.62;51.17;62.11;12.11;50.0;9.38;42.19;0.90352;0.002203090452849865
