;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;23.44;40.0;6.25;15.62;8.59;21.09;15.62;35.16;56.25;12.5;57.81;7.81;0.537;0.04031974251866341;68.75;40.0;34.38;39.06;24.22;40.62;32.42;50.78;67.58;43.75;71.09;25.0;0.3824;0.052403723106384276
1;24.22;50.0;9.38;20.31;11.72;25.78;17.58;37.11;57.42;21.88;58.2;12.5;0.5986;0.03453114146590233;63.28;50.0;46.88;39.06;26.56;42.97;32.81;50.39;66.41;50.0;68.75;26.56;0.53302;0.0405223566532135
2;23.44;50.0;12.5;23.44;13.28;28.91;17.97;37.89;57.42;25.0;57.81;14.06;0.6587;0.029465295624732973;60.94;50.0;53.12;39.06;27.34;44.53;33.2;50.78;65.62;50.0;67.58;26.56;0.60126;0.03515655117273331
3;23.44;60.0;15.62;23.44;14.84;30.47;19.14;38.67;57.81;31.25;58.2;17.19;0.6982;0.026594274970889092;58.59;60.0;56.25;37.5;28.91;44.53;33.59;50.78;65.23;53.12;66.8;28.12;0.64912;0.03130743374109268
4;25.0;60.0;18.75;25.0;15.62;32.03;19.92;39.84;57.81;34.38;58.2;18.75;0.721;0.024609589526057244;57.03;60.0;59.38;35.94;29.69;45.31;34.38;51.56;64.84;53.12;66.02;28.12;0.6844;0.02840942460000515
5;25.78;60.0;21.88;25.0;17.19;33.59;20.7;40.62;58.2;34.38;58.59;20.31;0.7441;0.023100538009405137;56.25;60.0;62.5;34.38;30.47;45.31;34.77;51.95;64.45;53.12;65.62;28.12;0.70908;0.026247694104909895
6;26.56;70.0;25.0;25.0;17.97;34.38;21.48;41.41;58.2;37.5;58.59;20.31;0.759;0.02158349175453186;54.69;70.0;62.5;34.38;30.47;45.31;35.16;52.73;64.45;53.12;65.62;28.12;0.7282;0.024619376915693283
7;26.56;70.0;28.12;26.56;18.75;35.16;22.27;42.19;58.59;37.5;58.98;20.31;0.7801;0.019731268620491026;53.91;70.0;65.62;32.81;31.25;46.09;35.94;53.12;64.06;50.0;65.23;28.12;0.74616;0.023226933451890946
8;27.34;70.0;31.25;26.56;19.53;35.94;23.05;42.97;58.59;40.62;59.38;21.88;0.7837;0.019352663992345333;53.12;70.0;65.62;32.81;31.25;46.09;36.72;53.91;64.06;50.0;65.23;28.12;0.75994;0.022015066376030446
9;28.12;70.0;31.25;26.56;20.31;36.72;23.44;43.75;58.59;40.62;59.38;21.88;0.7834;0.019411746208369732;52.34;70.0;65.62;31.25;32.03;46.09;37.5;54.3;64.06;50.0;65.23;28.12;0.77038;0.021047204670906067
10;28.12;70.0;34.38;26.56;21.09;37.5;24.22;44.14;58.59;40.62;59.77;21.88;0.809;0.01765573114901781;51.56;70.0;68.75;31.25;32.03;46.09;37.89;54.69;63.67;50.0;65.23;28.12;0.78046;0.020207047597765922
11;28.12;70.0;34.38;26.56;21.88;38.28;25.0;44.92;58.59;40.62;60.16;21.88;0.8052;0.01796025343835354;50.78;70.0;68.75;31.25;32.81;46.88;38.67;55.47;63.67;46.88;65.23;28.12;0.78796;0.019295210922658443
12;28.91;70.0;37.5;26.56;22.66;39.06;25.78;45.31;58.59;40.62;60.16;23.44;0.8173;0.016711533507704737;50.0;70.0;68.75;29.69;33.59;46.88;39.45;55.47;63.67;46.88;65.23;28.12;0.79872;0.018531948761641978
13;28.91;70.0;37.5;26.56;23.44;39.84;26.17;45.7;58.59;40.62;60.55;23.44;0.8059;0.017453110210597516;50.0;70.0;68.75;29.69;33.59;46.88;39.84;55.86;63.28;46.88;65.23;28.12;0.8035;0.018105521138608454
14;28.91;70.0;37.5;26.56;23.44;39.84;26.95;46.48;58.59;40.62;60.55;23.44;0.8213;0.0162282423555851;49.22;70.0;68.75;29.69;34.38;46.88;40.23;56.25;63.28;46.88;65.23;28.12;0.81374;0.017167997894883155
15;29.69;70.0;40.62;26.56;24.22;40.62;27.34;46.88;58.59;40.62;60.94;25.0;0.8289;0.015729235292971135;48.44;70.0;68.75;29.69;34.38;46.88;41.02;56.64;63.28;46.88;65.23;28.12;0.817;0.016812671714127064
16;29.69;70.0;40.62;26.56;25.0;40.62;27.73;47.27;58.59;40.62;60.94;25.0;0.8314;0.015409029230475426;48.44;70.0;68.75;28.12;35.16;46.88;41.41;57.03;62.89;46.88;65.23;28.12;0.82314;0.01622531652674079
17;29.69;70.0;40.62;26.56;25.78;41.41;28.52;47.27;58.2;40.62;60.94;25.0;0.8337;0.015519704142212867;47.66;70.0;68.75;28.12;35.16;46.88;41.8;57.03;62.89;46.88;65.23;28.12;0.83042;0.015677705854475497
18;29.69;70.0;40.62;26.56;26.56;41.41;28.91;48.05;58.2;40.62;61.33;25.0;0.8352;0.015196126833558083;47.66;70.0;68.75;28.12;35.94;46.88;42.19;57.42;62.5;46.88;65.23;28.12;0.83286;0.015315854366570712
19;29.69;70.0;40.62;26.56;26.56;41.41;29.3;48.44;58.2;40.62;61.33;25.0;0.8346;0.015404040034115314;46.88;70.0;68.75;28.12;35.94;46.88;42.97;57.81;62.5;46.88;65.23;28.12;0.839;0.014847577116787433
