;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;24.22;50.0;3.12;5.47;2.73;8.98;12.11;6.45;21.48;3.12;22.46;36.91;40.04;32.23;3.12;0.5615;0.0849577811062336;71.09;50.0;7.81;21.09;12.89;27.34;28.91;17.97;38.09;18.75;38.87;56.64;62.11;58.59;13.28;0.5616;0.0855380762308836
1;23.83;50.0;4.69;9.38;4.3;12.5;16.02;8.59;25.98;6.25;26.37;42.97;45.51;36.91;4.69;0.66;0.07629010501503944;68.75;50.0;9.38;23.44;14.06;29.69;31.25;18.75;39.26;21.88;39.06;56.64;61.13;56.25;14.06;0.607;0.08264138198196888
2;20.31;50.0;6.25;12.5;6.25;16.41;19.92;9.96;28.71;9.38;28.32;45.31;47.07;37.5;7.03;0.709;0.07219126707315444;65.62;50.0;12.5;25.78;15.23;31.64;32.81;19.53;40.04;26.56;39.06;56.45;60.16;54.49;15.62;0.6609;0.07787548768520355
3;17.19;50.0;7.81;14.84;7.03;18.36;21.88;10.74;29.69;12.5;28.91;46.09;47.07;36.91;8.59;0.727;0.0670267755240202;62.5;50.0;15.62;28.12;16.41;32.81;33.98;19.73;40.23;29.69;38.67;55.86;58.79;52.34;17.19;0.6943;0.07242012896388769
4;15.62;0.0;9.38;17.19;7.81;19.53;23.05;11.13;30.27;14.06;29.1;46.09;46.88;36.33;9.38;0.7665;0.06220446874201298;59.77;50.0;18.75;28.91;16.8;33.2;34.38;19.53;40.04;32.81;38.28;55.08;57.62;50.59;17.97;0.7239;0.06908480119556189
5;15.23;0.0;9.38;18.75;8.59;20.7;24.22;11.52;31.05;17.19;29.69;46.48;46.88;35.94;10.94;0.7745;0.060391324907541274;57.81;50.0;21.88;29.69;17.19;33.59;34.77;19.53;39.84;34.38;37.89;54.49;56.45;49.02;18.75;0.7317;0.0670044585838914
6;14.45;0.0;10.94;19.53;9.38;21.88;25.39;11.91;31.45;18.75;29.88;46.48;46.48;35.16;12.5;0.7805;0.058555674456059935;55.86;0.0;25.0;30.47;17.58;33.59;34.77;19.53;39.65;37.5;37.5;53.91;55.66;47.66;19.53;0.7496;0.06454311245828867
7;14.06;0.0;14.06;21.09;9.77;22.66;26.17;12.11;31.64;20.31;29.88;46.48;46.29;34.77;13.28;0.7865;0.05715157949924469;54.69;0.0;28.12;30.47;17.58;33.98;35.16;19.73;39.45;37.5;37.11;53.52;54.88;46.48;20.31;0.7549;0.0632487428471446
8;13.67;0.0;14.06;21.88;10.16;23.83;27.34;12.5;32.03;23.44;29.88;46.29;45.9;34.18;14.06;0.7915;0.05547193434089422;53.52;0.0;31.25;30.47;17.97;33.98;35.55;19.92;39.45;39.06;37.11;53.32;54.3;45.51;21.09;0.7746;0.06089897932484746
9;12.89;0.0;15.62;22.66;10.55;24.61;27.73;12.7;32.03;25.0;29.88;45.9;45.51;33.59;14.84;0.799;0.05367584207653999;52.73;0.0;34.38;30.47;17.97;34.38;35.94;19.92;39.45;39.06;36.91;52.93;53.71;44.73;21.88;0.7758;0.06003112451434135
10;12.89;0.0;17.19;23.44;10.94;25.39;28.52;12.89;32.23;26.56;29.88;45.51;44.92;33.01;15.62;0.797;0.05372505302354694;51.56;0.0;37.5;31.25;18.36;34.77;36.33;19.92;39.45;40.62;36.72;52.54;53.12;43.75;22.66;0.7823;0.05764255167171359
11;12.89;0.0;18.75;24.22;11.33;25.78;28.91;13.09;32.23;28.12;29.69;45.12;44.53;32.62;16.41;0.7995;0.05396589421108365;50.78;0.0;39.06;31.25;18.75;34.77;36.33;20.12;39.26;40.62;36.33;51.95;52.54;43.16;22.66;0.7939;0.05655428807511926
12;12.5;0.0;20.31;24.22;11.72;26.17;29.3;13.28;32.23;29.69;29.69;44.92;44.14;32.23;17.19;0.807;0.04944081351161003;50.39;0.0;40.62;30.47;18.75;34.77;36.72;20.12;39.26;40.62;36.33;51.56;51.95;42.58;23.44;0.7956;0.055805455484986305
13;12.5;0.0;21.88;25.0;12.11;26.95;30.08;13.48;32.42;29.69;29.69;44.53;43.75;31.64;17.97;0.8285;0.04725226236507297;50.0;0.0;43.75;30.47;19.14;35.16;36.72;20.12;39.26;40.62;36.13;51.37;51.56;41.99;24.22;0.807;0.05421300421953201
14;12.5;0.0;23.44;25.78;12.5;27.34;30.47;13.48;32.42;31.25;29.49;43.95;43.16;31.25;18.75;0.833;0.045952028047293425;49.22;0.0;45.31;30.47;19.14;35.16;36.72;20.12;39.26;40.62;35.94;50.78;51.17;41.41;24.22;0.8078;0.05367472697123885
15;12.5;0.0;23.44;25.78;12.89;27.73;30.86;13.67;32.81;32.81;29.69;43.95;43.16;31.05;18.75;0.824;0.04852473885193467;48.83;0.0;45.31;30.47;19.53;35.16;37.11;20.31;39.26;40.62;35.94;50.59;50.59;40.82;24.22;0.8101;0.05268242282345891
16;12.89;0.0;25.0;25.78;13.28;28.12;31.25;13.87;33.2;32.81;29.88;43.95;42.97;31.05;19.53;0.8335;0.04920818141847849;48.44;0.0;46.88;30.47;19.53;35.16;37.5;20.31;39.26;40.62;35.74;50.2;50.2;40.43;25.0;0.8151;0.051774048313498494
17;12.89;0.0;26.56;26.56;13.67;28.52;31.64;14.06;33.2;32.81;30.08;43.75;42.77;30.66;19.53;0.838;0.0484078558050096;48.44;0.0;48.44;30.47;19.92;35.55;37.5;20.31;39.26;40.62;35.74;49.8;49.8;39.84;25.0;0.8272;0.04956243459954858
