;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;59.38;7.0;25.0;31.25;15.62;28.12;26.56;51.56;71.88;37.5;75.0;31.25;0.0218;0.03614084162712097;78.12;22.0;25.0;37.5;21.88;34.38;28.12;53.12;71.88;37.5;75.0;31.25;0.01682;0.03591051190376282
1;56.25;3.0;25.0;31.25;15.62;28.12;26.56;51.56;70.31;37.5;73.44;31.25;0.0264;0.03576801953315735;71.88;17.0;25.0;37.5;21.88;34.38;28.12;53.12;71.88;37.5;75.0;31.25;0.02494;0.03560176905632019
2;53.12;3.0;25.0;31.25;15.62;31.25;28.12;51.56;70.31;37.5;73.44;31.25;0.03;0.03528431029319763;68.75;12.0;37.5;37.5;21.88;34.38;29.69;54.69;71.88;37.5;73.44;37.5;0.02662;0.03520907253265381
3;50.0;3.0;37.5;31.25;18.75;31.25;28.12;51.56;70.31;50.0;71.88;31.25;0.0311;0.03475154409408569;68.75;8.0;37.5;37.5;25.0;34.38;29.69;54.69;70.31;50.0;73.44;37.5;0.02998;0.03475795521736145
4;50.0;3.0;37.5;31.25;18.75;31.25;28.12;51.56;70.31;50.0;71.88;37.5;0.0338;0.03428982853889465;65.62;5.0;50.0;37.5;25.0;37.5;29.69;54.69;70.31;50.0;73.44;37.5;0.03256;0.034290240411758426
5;50.0;3.0;37.5;37.5;21.88;31.25;28.12;51.56;68.75;50.0;70.31;37.5;0.0367;0.03381076350212097;65.62;4.0;50.0;37.5;25.0;37.5;29.69;54.69;70.31;50.0;71.88;43.75;0.03602;0.0338414453125
6;50.0;3.0;50.0;37.5;21.88;34.38;28.12;51.56;68.75;62.5;70.31;37.5;0.0472;0.03341136875152588;65.62;4.0;50.0;37.5;25.0;37.5;31.25;54.69;70.31;50.0;71.88;43.75;0.04138;0.03341536808013916
7;46.88;3.0;50.0;37.5;25.0;34.38;28.12;51.56;68.75;62.5;70.31;37.5;0.054;0.03291393508911133;65.62;4.0;50.0;43.75;28.12;37.5;31.25;54.69;70.31;62.5;71.88;43.75;0.04858;0.03301335759162903
8;46.88;4.0;50.0;37.5;25.0;34.38;28.12;51.56;68.75;62.5;68.75;37.5;0.0593;0.03255132646560669;62.5;4.0;62.5;43.75;28.12;37.5;31.25;54.69;70.31;62.5;70.31;43.75;0.05412;0.03263243264198303
9;43.75;4.0;50.0;37.5;25.0;34.38;28.12;51.56;68.75;62.5;68.75;43.75;0.0713;0.03213143291473389;62.5;4.0;62.5;43.75;28.12;37.5;31.25;54.69;70.31;62.5;70.31;50.0;0.05978;0.03230581843852997
10;43.75;4.0;62.5;37.5;25.0;34.38;28.12;51.56;67.19;62.5;68.75;43.75;0.0774;0.031792575216293334;62.5;4.0;62.5;43.75;28.12;37.5;31.25;54.69;70.31;62.5;70.31;50.0;0.06436;0.03198961737155914
11;43.75;4.0;62.5;37.5;25.0;34.38;28.12;51.56;67.19;62.5;67.19;43.75;0.0848;0.03143486413955689;62.5;4.0;62.5;43.75;28.12;37.5;31.25;54.69;68.75;62.5;70.31;50.0;0.06888;0.03171636315345764
12;40.62;4.0;62.5;43.75;25.0;34.38;28.12;51.56;67.19;62.5;67.19;43.75;0.0866;0.031060241651535033;59.38;4.0;62.5;43.75;28.12;37.5;31.25;54.69;68.75;62.5;68.75;50.0;0.07402;0.03140694568634033
13;40.62;4.0;62.5;43.75;25.0;34.38;28.12;51.56;67.19;62.5;67.19;43.75;0.0945;0.030685847043991087;59.38;4.0;62.5;43.75;28.12;37.5;31.25;54.69;68.75;62.5;68.75;50.0;0.07948;0.031061330995559692
14;40.62;4.0;62.5;43.75;25.0;37.5;28.12;51.56;67.19;62.5;67.19;50.0;0.1034;0.030369275307655333;59.38;4.0;62.5;43.75;28.12;37.5;31.25;54.69;68.75;62.5;68.75;50.0;0.08452;0.030787379360198975
15;40.62;4.0;62.5;43.75;25.0;37.5;29.69;51.56;65.62;62.5;65.62;50.0;0.1058;0.030116917371749877;59.38;4.0;62.5;43.75;28.12;40.62;31.25;54.69;68.75;62.5;68.75;50.0;0.08632;0.030497185187339782
16;40.62;4.0;62.5;43.75;25.0;37.5;29.69;51.56;65.62;62.5;65.62;50.0;0.1107;0.0297438111782074;56.25;4.0;62.5;43.75;28.12;40.62;31.25;54.69;67.19;62.5;67.19;50.0;0.09016;0.030258686051368715
17;37.5;4.0;62.5;43.75;25.0;37.5;29.69;51.56;65.62;62.5;65.62;50.0;0.1226;0.02936520161628723;56.25;5.0;62.5;43.75;28.12;40.62;31.25;54.69;67.19;62.5;67.19;50.0;0.0962;0.029985741176605223
18;37.5;5.0;62.5;43.75;28.12;37.5;29.69;51.56;65.62;62.5;65.62;50.0;0.1204;0.02919231331348419;56.25;5.0;62.5;43.75;28.12;40.62;31.25;54.69;67.19;62.5;67.19;50.0;0.10104;0.029788372983932495
19;37.5;5.0;62.5;43.75;28.12;37.5;29.69;51.56;64.06;62.5;64.06;50.0;0.1317;0.028860130858421325;53.12;5.0;62.5;43.75;28.12;40.62;31.25;54.69;67.19;62.5;67.19;50.0;0.10736;0.029524434714317323
20;37.5;5.0;62.5;43.75;28.12;37.5;29.69;51.56;64.06;62.5;64.06;50.0;0.1418;0.028558040976524354;53.12;5.0;75.0;43.75;31.25;40.62;32.81;53.12;65.62;62.5;67.19;50.0;0.1115;0.029307423453330993
21;37.5;5.0;62.5;43.75;28.12;37.5;29.69;51.56;64.06;62.5;64.06;50.0;0.146;0.028269170308113097;53.12;5.0;75.0;43.75;31.25;40.62;32.81;53.12;65.62;62.5;65.62;50.0;0.11462;0.02908256495475769
22;37.5;5.0;62.5;43.75;28.12;37.5;29.69;51.56;64.06;62.5;64.06;50.0;0.1517;0.028149072909355165;53.12;6.0;75.0;43.75;31.25;40.62;32.81;53.12;65.62;62.5;65.62;50.0;0.11682;0.02887839204788208
23;37.5;5.0;62.5;43.75;28.12;40.62;29.69;51.56;64.06;62.5;64.06;50.0;0.1532;0.027781353187561034;53.12;6.0;75.0;43.75;31.25;40.62;32.81;53.12;65.62;62.5;65.62;50.0;0.1244;0.02867040702819824
24;37.5;5.0;62.5;43.75;28.12;40.62;29.69;53.12;64.06;62.5;64.06;50.0;0.1589;0.027595498991012574;50.0;6.0;75.0;43.75;31.25;40.62;32.81;54.69;65.62;62.5;65.62;50.0;0.12996;0.02842705822944641
25;37.5;6.0;62.5;43.75;28.12;40.62;29.69;53.12;62.5;62.5;64.06;50.0;0.1653;0.027275950765609742;50.0;6.0;75.0;43.75;31.25;40.62;32.81;54.69;65.62;62.5;65.62;50.0;0.13512;0.028233275275230407
26;37.5;6.0;62.5;43.75;28.12;40.62;29.69;53.12;62.5;62.5;64.06;50.0;0.1704;0.027063098311424255;50.0;6.0;75.0;43.75;31.25;43.75;32.81;54.69;64.06;62.5;65.62;50.0;0.14024;0.02799782905101776
27;37.5;6.0;62.5;43.75;28.12;40.62;29.69;51.56;62.5;62.5;64.06;50.0;0.1779;0.0268116553068161;50.0;6.0;75.0;50.0;31.25;43.75;32.81;54.69;64.06;62.5;65.62;50.0;0.1431;0.0277808873796463
28;37.5;6.0;62.5;43.75;31.25;40.62;31.25;51.56;62.5;62.5;62.5;50.0;0.1872;0.02643559443950653;50.0;7.0;75.0;50.0;31.25;43.75;32.81;54.69;64.06;62.5;65.62;50.0;0.14848;0.027604448461532594
29;37.5;6.0;62.5;43.75;31.25;40.62;31.25;51.56;62.5;62.5;62.5;50.0;0.1866;0.02634530830383301;46.88;7.0;75.0;50.0;31.25;43.75;32.81;54.69;64.06;62.5;64.06;50.0;0.15356;0.027391177768707274
30;37.5;7.0;62.5;50.0;31.25;40.62;31.25;51.56;62.5;62.5;62.5;50.0;0.188;0.026299836826324464;46.88;7.0;75.0;50.0;34.38;43.75;32.81;54.69;64.06;62.5;64.06;50.0;0.15798;0.027199125480651856
31;37.5;7.0;62.5;50.0;31.25;40.62;31.25;53.12;62.5;62.5;62.5;50.0;0.1946;0.02588409731388092;46.88;7.0;75.0;50.0;34.38;43.75;32.81;54.69;64.06;62.5;64.06;50.0;0.16116;0.027041427459716796
32;37.5;7.0;62.5;50.0;31.25;40.62;31.25;53.12;60.94;62.5;62.5;50.0;0.2036;0.025696495842933653;46.88;7.0;75.0;50.0;34.38;43.75;32.81;54.69;64.06;62.5;64.06;50.0;0.16488;0.026845603747367858
33;37.5;7.0;62.5;50.0;31.25;40.62;29.69;53.12;60.94;62.5;62.5;50.0;0.2057;0.025584137344360353;46.88;8.0;75.0;50.0;34.38;43.75;32.81;54.69;64.06;62.5;64.06;50.0;0.16702;0.026702623291015627
34;37.5;7.0;62.5;50.0;31.25;40.62;29.69;53.12;60.94;62.5;62.5;50.0;0.2067;0.02534584186077118;46.88;8.0;75.0;50.0;34.38;43.75;32.81;54.69;64.06;62.5;64.06;50.0;0.17442;0.026484001941680907
35;37.5;7.0;62.5;50.0;31.25;40.62;29.69;53.12;60.94;62.5;62.5;50.0;0.2171;0.025165334558486938;46.88;8.0;75.0;50.0;34.38;43.75;32.81;54.69;62.5;62.5;64.06;50.0;0.17468;0.026318074107170106
36;37.5;7.0;62.5;50.0;31.25;43.75;29.69;53.12;60.94;62.5;62.5;50.0;0.2107;0.025244813990592956;46.88;8.0;75.0;50.0;34.38;43.75;32.81;54.69;62.5;62.5;64.06;50.0;0.18144;0.02614169532299042
