;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;72.27;30.0;3.12;12.5;8.2;20.7;20.7;43.16;64.26;7.81;69.92;5.47;0.2955;0.003904808580875397;82.42;80.0;3.12;17.97;11.72;26.56;24.02;48.05;68.75;9.38;74.41;7.81;0.20716;0.004247799363136292
1;70.31;30.0;3.12;14.84;9.38;21.88;21.29;43.75;65.23;9.38;70.51;7.03;0.3802;0.003407574987411499;80.47;50.0;4.69;18.75;12.5;27.34;24.22;47.85;68.75;10.94;73.83;8.59;0.3225;0.003625187406539917
2;69.14;40.0;4.69;16.41;10.16;23.05;21.29;44.14;65.62;10.94;70.51;7.81;0.4509;0.0030370131731033323;78.91;40.0;4.69;20.31;12.89;27.73;24.22;47.85;68.55;12.5;73.44;9.38;0.39616;0.003234396390914917
3;67.58;40.0;4.69;17.19;10.55;23.44;21.48;44.14;65.43;10.94;70.12;8.59;0.493;0.0028024444222450257;78.12;40.0;4.69;20.31;13.28;28.12;24.41;47.85;68.36;12.5;73.05;10.16;0.44408;0.0029808487939834596
4;66.8;40.0;4.69;18.75;11.33;23.83;21.48;44.14;65.43;12.5;69.92;9.38;0.5163;0.0026531898856163023;77.34;50.0;6.25;21.09;13.67;28.52;24.41;47.66;68.16;14.06;72.66;10.16;0.48094;0.0027869916033744814
5;66.02;40.0;4.69;18.75;11.72;24.22;21.48;44.34;65.43;12.5;69.73;10.16;0.5414;0.002513048005104065;76.56;50.0;6.25;21.88;14.06;28.52;24.41;47.66;68.16;14.06;72.27;10.94;0.50968;0.002648234317302704
6;65.62;50.0;4.69;19.53;11.72;24.61;21.48;44.34;65.43;14.06;69.53;10.16;0.5644;0.0023844200849533082;76.17;50.0;7.81;22.66;14.45;28.91;24.41;47.66;67.97;15.62;71.88;10.94;0.53458;0.0025228975200653077
7;64.84;50.0;4.69;20.31;12.11;25.0;21.48;44.34;65.23;14.06;69.34;10.94;0.5881;0.002279377579689026;75.78;50.0;7.81;22.66;14.45;29.3;24.41;47.66;67.77;15.62;71.68;10.94;0.55914;0.0024088213872909547
8;64.45;50.0;4.69;21.09;12.5;25.39;21.48;44.14;65.23;15.62;68.95;10.94;0.61;0.002185458850860596;75.39;50.0;7.81;23.44;14.45;29.3;24.22;47.46;67.77;15.62;71.48;11.72;0.583;0.002298863704204559
9;64.06;50.0;4.69;21.09;12.5;25.39;21.29;43.95;65.04;15.62;68.75;10.94;0.6271;0.002081112539768219;75.0;50.0;7.81;23.44;14.84;29.69;24.22;47.46;67.58;17.19;71.09;11.72;0.59768;0.00220872389793396
10;63.67;50.0;6.25;21.09;12.5;25.78;21.29;43.75;64.84;15.62;68.55;11.72;0.6285;0.0021046838343143463;74.61;50.0;9.38;23.44;14.84;29.69;24.22;47.27;67.38;17.19;70.9;11.72;0.61324;0.002130761584043503
11;63.28;50.0;6.25;21.88;12.5;25.78;21.29;43.75;64.65;15.62;68.36;11.72;0.6415;0.00201453977227211;74.22;50.0;9.38;24.22;14.84;29.69;24.02;47.27;67.38;17.19;70.7;11.72;0.62532;0.002059603484869003
12;62.89;50.0;6.25;21.88;12.89;25.78;21.29;43.55;64.65;17.19;68.16;11.72;0.6651;0.0018968623220920562;73.83;60.0;9.38;24.22;14.84;29.69;24.02;47.27;67.19;17.19;70.51;11.72;0.63574;0.0019970717465877534
13;62.5;50.0;6.25;21.88;12.89;26.17;21.09;43.55;64.45;17.19;67.97;11.72;0.6595;0.0019270125150680543;73.83;60.0;9.38;24.22;15.23;29.69;24.02;47.07;66.99;17.19;70.31;11.72;0.6452;0.001952485319375992
14;62.11;60.0;6.25;21.88;12.89;26.17;21.09;43.36;64.26;17.19;67.77;11.72;0.6718;0.0018543508648872376;73.44;60.0;9.38;24.22;15.23;30.08;24.02;47.07;66.99;17.19;70.12;11.72;0.65776;0.0018958463895320892
