;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;1.95;50.0;4.69;4.69;2.73;3.52;1.95;2.15;1.56;6.25;1.17;3.91;0.6176;0.033115573489665984;27.73;60.0;31.25;28.12;23.05;28.91;19.14;25.0;20.31;42.19;8.4;26.56;0.49634;0.04413308970808983
1;4.3;60.0;7.81;6.25;3.91;5.08;3.12;3.52;2.15;10.94;1.56;6.25;0.7187;0.02536452821791172;24.22;70.0;51.56;22.66;23.05;21.48;19.73;25.2;9.57;45.31;6.64;27.34;0.67542;0.029301558756828307
2;5.86;70.0;10.94;7.03;5.08;6.25;4.3;4.69;2.15;12.5;1.76;7.03;0.7622;0.021480658276379107;24.22;70.0;60.94;21.09;23.05;19.14;20.51;25.39;6.45;42.19;5.66;30.47;0.73962;0.023766971359848975
3;7.81;70.0;12.5;7.81;5.86;7.03;5.27;5.86;2.34;12.5;1.95;7.81;0.8052;0.018021550695598125;24.61;70.0;64.06;20.31;23.44;18.36;21.88;25.59;5.66;39.06;5.47;32.81;0.78116;0.02033393020480871
4;9.38;70.0;14.06;8.59;6.64;7.81;6.25;7.03;2.54;14.06;2.15;9.38;0.8223;0.016675796223431825;25.0;70.0;64.06;21.09;24.22;17.97;23.24;26.37;5.47;37.5;5.27;34.38;0.80704;0.017813466622531415
5;10.94;70.0;15.62;9.38;7.03;8.59;7.23;8.01;2.54;15.62;2.15;10.16;0.8376;0.014867170123755932;25.39;70.0;64.06;21.09;25.0;17.58;24.22;26.95;5.27;35.94;5.27;35.94;0.82592;0.01600542678683996
6;12.11;80.0;17.19;10.16;7.81;9.38;7.81;8.98;2.73;15.62;2.34;10.94;0.8571;0.013513237958401442;25.39;80.0;64.06;21.88;25.39;17.58;24.61;27.15;5.27;34.38;5.08;37.5;0.84558;0.014355094333291053
7;13.28;80.0;17.19;10.94;8.59;9.77;8.4;9.77;2.93;17.19;2.34;11.72;0.8564;0.012996454630792142;25.39;80.0;62.5;21.88;26.17;17.97;25.0;27.54;5.27;34.38;4.88;38.28;0.85844;0.013078387632369995
8;14.06;80.0;18.75;11.72;9.38;10.16;8.98;10.74;2.93;17.19;2.54;12.5;0.8647;0.01245948922112584;25.39;80.0;62.5;22.66;26.56;17.97;25.2;27.93;5.27;32.81;4.88;38.28;0.87086;0.011904534560590983
9;15.23;80.0;20.31;12.5;9.77;10.55;9.57;11.52;3.12;17.19;2.54;13.28;0.8763;0.011532736574858427;25.39;80.0;60.94;22.66;26.95;17.97;25.59;28.32;5.08;32.81;4.69;39.06;0.8831;0.01084257297322154
10;16.02;80.0;21.88;13.28;10.55;11.33;10.16;12.11;3.32;18.75;2.73;14.06;0.8775;0.011339509743452072;25.39;80.0;60.94;22.66;27.73;18.36;25.98;28.52;5.08;32.81;4.69;39.06;0.8912;0.01005361755028367
11;16.41;80.0;21.88;13.28;11.33;11.72;10.74;12.7;3.32;18.75;2.73;14.84;0.877;0.011459686556458473;25.0;80.0;59.38;22.66;28.12;18.36;26.17;28.71;4.88;31.25;4.49;39.06;0.90008;0.009137857515364885
12;17.19;80.0;23.44;14.06;11.72;12.11;11.13;13.48;3.52;18.75;2.93;15.62;0.888;0.010300476279854774;25.0;80.0;59.38;22.66;28.52;18.75;26.56;29.1;4.88;31.25;4.49;39.84;0.90674;0.008594730964004994
13;17.58;80.0;23.44;14.06;12.11;12.5;11.72;14.06;3.52;18.75;2.93;16.41;0.8909;0.01019622327759862;25.0;80.0;57.81;22.66;28.91;19.14;26.95;29.49;4.88;29.69;4.49;39.84;0.91384;0.007999674985855817
14;17.97;80.0;23.44;14.84;12.89;12.89;12.3;14.65;3.52;18.75;3.12;17.19;0.8904;0.010583119882643223;25.0;80.0;57.81;22.66;29.3;19.14;27.15;29.69;4.69;29.69;4.49;40.62;0.91946;0.007371522467732429
15;17.97;80.0;25.0;14.84;13.28;13.28;12.7;15.23;3.52;20.31;3.32;17.97;0.8913;0.010062729230523109;24.61;80.0;57.81;22.66;29.69;19.53;27.54;29.88;4.69;28.12;4.49;40.62;0.92544;0.006884442201554776
