;training_loss;training_accuracy;test_loss;test_accuracy;eval-saturation_features-0;eval-saturation_features-3;eval-saturation_features-7;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_classifier-2;eval-saturation_classifier-6;train-saturation_features-0;train-saturation_features-3;train-saturation_features-7;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_classifier-2;train-saturation_classifier-6
0;0.00287063973903656;0.47006;0.002312372422218323;0.5832;3.12;6.25;3.91;7.03;2.73;4.3;1.56;1.76;1.37;0.78;1.95;50.0;6.25;20.31;14.84;24.22;9.38;16.02;4.69;5.66;3.71;2.15;17.97;50.0
1;0.0018950869965553283;0.65426;0.0018148622393608094;0.6894;4.69;9.38;6.25;8.59;4.3;6.64;2.73;2.93;2.15;1.17;3.12;60.0;9.38;25.0;17.19;24.22;12.11;18.36;7.03;8.4;4.88;2.54;14.84;60.0
2;0.0014964842498302459;0.73144;0.0015566045939922333;0.7326;6.25;12.5;7.81;10.16;5.08;8.2;3.52;4.1;2.54;1.56;4.69;70.0;12.5;26.56;17.97;22.66;13.67;19.14;8.79;10.16;5.27;2.73;14.45;70.0
3;0.0012737345397472381;0.77232;0.0014098531246185303;0.7574;9.38;15.62;8.59;10.94;6.25;9.77;4.3;5.08;2.54;1.76;5.86;70.0;15.62;26.56;18.75;21.09;15.23;19.53;10.35;11.72;5.27;2.73;14.45;70.0
4;0.0011202883076667787;0.80418;0.0012719182670116425;0.7796;10.94;17.19;9.38;11.72;6.64;10.55;4.88;5.86;2.73;1.95;6.64;70.0;18.75;28.12;19.53;21.09;16.41;19.53;11.52;12.89;5.08;2.93;14.84;70.0
5;0.0010041397601366043;0.82416;0.0011936461925506593;0.7961;12.5;18.75;10.16;12.5;7.42;11.33;5.47;6.64;2.93;2.15;7.42;70.0;21.88;28.12;20.31;20.31;17.19;19.53;12.5;13.87;4.88;2.93;14.84;70.0
6;0.0009024331986904144;0.84146;0.0012160877466201783;0.7945;14.06;18.75;10.94;13.28;7.81;11.72;6.05;7.23;3.12;2.34;8.2;70.0;23.44;28.12;21.09;20.31;18.36;19.92;13.28;15.04;4.69;2.93;14.84;70.0
7;0.0008350190949440002;0.85182;0.00129222993850708;0.7869;15.62;20.31;11.72;14.06;8.2;12.5;6.45;8.01;3.12;2.34;8.59;70.0;26.56;28.12;21.88;20.31;19.14;19.92;14.26;16.02;4.69;2.93;15.23;70.0
8;0.0007649826520681381;0.86586;0.0010245853692293168;0.8292;17.19;21.88;12.5;14.06;8.98;12.89;7.03;8.79;3.32;2.34;9.38;70.0;28.12;28.12;22.66;21.09;19.92;20.31;15.04;16.99;4.69;2.93;15.23;70.0
9;0.0007079609817266465;0.8751;0.0008778120040893554;0.8502;17.19;21.88;12.5;14.84;9.38;13.28;7.42;9.57;3.32;2.54;9.77;70.0;29.69;28.12;23.44;21.09;20.31;20.7;15.82;17.97;4.69;2.93;15.23;70.0
