;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;60.16;40.0;3.12;10.94;6.25;18.75;18.55;41.6;60.94;7.81;68.16;5.47;0.4461;0.011730476009845734;78.12;40.0;10.94;21.88;12.89;28.91;24.61;49.22;66.99;17.19;75.0;11.72;0.32908;0.014283478224277496
1;58.98;50.0;4.69;15.62;7.42;20.7;18.36;41.21;61.33;10.94;68.16;8.59;0.5545;0.009859502482414245;75.78;50.0;17.19;25.78;14.45;30.47;25.39;49.02;66.6;21.88;74.02;14.84;0.4794;0.011097213282585144
2;58.2;50.0;6.25;17.97;8.98;21.88;18.36;41.21;61.52;14.06;67.97;10.16;0.6169;0.008428737658262252;74.61;50.0;21.88;27.34;15.62;31.64;25.39;48.44;66.21;25.0;73.24;16.41;0.55896;0.009633623976707459
3;57.42;50.0;7.81;20.31;9.77;23.05;18.55;41.02;61.52;15.62;67.77;10.94;0.6446;0.007791146475076676;73.44;60.0;26.56;28.12;16.02;32.03;25.39;48.05;65.82;25.0;72.66;17.19;0.60814;0.00858615404844284
4;56.64;60.0;9.38;21.09;10.16;23.83;18.36;40.82;61.33;17.19;67.58;12.5;0.6886;0.007078139472007751;72.27;60.0;29.69;28.91;16.02;32.42;25.39;47.66;65.43;26.56;72.07;17.19;0.64402;0.007868457790613174
5;56.25;60.0;10.94;21.88;10.55;24.61;18.36;40.43;61.13;18.75;67.19;13.28;0.6947;0.006877067691087722;71.48;60.0;32.81;28.91;16.41;32.81;25.39;47.27;65.23;26.56;71.68;17.19;0.67116;0.0072809565830230715
6;55.86;60.0;12.5;22.66;10.94;25.0;18.36;40.04;61.13;20.31;67.19;13.28;0.7069;0.0065476992726325985;71.09;60.0;34.38;28.91;16.41;33.2;25.39;46.88;65.04;26.56;71.29;17.19;0.69514;0.006795641928911209
7;55.08;60.0;12.5;23.44;11.33;25.78;18.55;40.04;61.13;21.88;67.19;13.28;0.7365;0.005859198147058487;70.31;60.0;35.94;28.91;16.41;33.2;25.39;46.88;64.84;26.56;70.9;16.41;0.71272;0.006397387093305588
8;54.69;70.0;14.06;23.44;11.72;26.17;18.75;40.04;61.13;21.88;66.99;14.06;0.7382;0.005874567431211472;69.92;70.0;37.5;28.91;16.41;33.59;25.59;46.68;64.84;26.56;70.7;16.41;0.73026;0.006040711150169372
9;54.3;70.0;15.62;23.44;11.72;26.95;18.95;40.04;61.13;21.88;66.99;14.06;0.7523;0.00570187702178955;69.53;70.0;39.06;28.12;16.8;33.59;25.78;46.68;64.84;26.56;70.7;16.41;0.74468;0.005727147362232208
10;53.91;70.0;15.62;24.22;12.11;27.34;19.14;40.04;61.33;23.44;66.99;14.06;0.7595;0.005491909620165825;69.14;70.0;39.06;28.12;16.8;33.98;25.98;46.68;64.65;26.56;70.51;15.62;0.7539;0.005507402533888817
11;53.52;70.0;17.19;24.22;12.5;27.73;19.34;40.23;61.33;23.44;66.99;14.06;0.7772;0.0051544390469789505;68.75;70.0;40.62;28.12;16.8;33.98;26.17;46.68;64.65;26.56;70.31;15.62;0.76674;0.005266217070221901
12;53.52;70.0;17.19;24.22;12.5;28.12;19.53;40.23;61.33;23.44;66.99;14.06;0.775;0.005260779586434364;68.36;70.0;40.62;28.12;16.8;34.38;26.37;46.68;64.65;26.56;70.31;15.62;0.77612;0.005051665927767754
