;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;2.73;60.0;3.12;7.81;3.91;9.77;3.91;5.86;8.01;9.38;1.37;5.47;0.5665;0.009759909439086913;52.34;60.0;4.69;29.69;21.09;36.33;22.85;37.89;48.24;23.44;40.43;18.75;0.46676;0.011828834352493286
1;4.3;70.0;4.69;10.16;5.86;11.33;5.66;7.23;5.86;14.06;2.15;7.81;0.6712;0.007379032421112061;40.23;70.0;9.38;27.34;25.0;37.89;25.2;34.96;34.77;32.81;19.14;22.66;0.65868;0.007586243833303452
2;5.86;70.0;6.25;10.94;7.42;12.11;6.64;7.81;4.88;17.19;2.54;9.38;0.7114;0.0065164602160453795;33.2;70.0;14.06;24.22;27.34;35.16;26.37;33.59;24.61;37.5;12.3;25.0;0.735;0.006009902815818787
3;7.42;70.0;9.38;11.72;8.59;12.5;7.81;8.79;4.69;20.31;2.93;9.38;0.7545;0.0056547319948673245;28.12;70.0;18.75;23.44;28.12;32.81;26.95;32.81;17.19;37.5;9.77;26.56;0.77606;0.005151710608005524
4;8.59;70.0;10.94;12.5;9.38;12.89;8.79;9.77;4.49;21.88;3.12;10.94;0.8016;0.004619346657395363;25.78;80.0;25.0;22.66;28.91;30.86;27.73;32.42;13.28;39.06;8.2;28.12;0.80064;0.004523129603862763
5;9.77;80.0;12.5;13.28;9.77;13.28;9.57;10.55;4.3;23.44;3.32;11.72;0.8164;0.0042801222532987595;24.22;80.0;29.69;22.66;29.69;29.69;28.12;32.62;11.13;39.06;7.62;29.69;0.8205;0.0041186115050315854
6;10.94;80.0;14.06;13.28;10.55;13.67;10.16;11.33;4.1;23.44;3.32;11.72;0.8313;0.0038948027998208998;23.44;80.0;35.94;22.66;30.08;28.91;28.52;32.81;9.57;39.06;7.23;31.25;0.8364;0.0037284178465604783
7;11.72;80.0;15.62;14.06;10.94;14.06;10.35;12.11;4.1;25.0;3.52;12.5;0.834;0.003730743545293808;23.05;80.0;39.06;22.66;30.47;28.12;28.71;33.01;8.79;39.06;6.84;32.03;0.84984;0.0034412434169650077
8;12.5;80.0;18.75;14.06;11.72;14.45;10.94;12.89;4.1;25.0;3.71;13.28;0.839;0.0037969413697719573;22.66;80.0;42.19;22.66;31.25;27.73;29.3;33.59;8.2;37.5;6.84;32.81;0.86226;0.0031391775369644164
9;13.28;80.0;20.31;14.84;12.11;14.84;11.33;13.87;4.1;25.0;3.91;14.06;0.8368;0.0038879843652248384;22.27;80.0;45.31;22.66;31.64;27.34;29.69;33.98;7.81;35.94;6.64;33.59;0.87462;0.0029200790506601335
10;14.06;80.0;21.88;14.84;12.5;15.23;12.11;14.84;4.3;25.0;3.91;14.84;0.8584;0.003368747344613075;22.27;80.0;46.88;22.66;32.03;27.34;30.27;34.57;7.62;35.94;6.64;35.16;0.88176;0.00270246451318264
