;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;15.62;30.0;25.0;28.12;17.19;29.69;51.56;43.75;18.75;15.62;0.4102;0.20145854011178016;53.12;30.0;62.5;56.25;42.19;53.12;68.75;67.19;56.25;46.88;0.2931;0.23507862590074538
1;28.12;40.0;25.0;37.5;23.44;34.38;53.12;43.75;31.25;21.88;0.5179;0.16817326232790947;56.25;40.0;62.5;59.38;45.31;54.69;67.19;64.06;62.5;50.0;0.40506;0.2057161013364792
2;34.38;50.0;37.5;40.62;26.56;37.5;54.69;45.31;37.5;25.0;0.5775;0.15111877394616605;59.38;50.0;62.5;56.25;48.44;56.25;67.19;60.94;62.5;53.12;0.4634;0.18937944987535477
3;40.62;50.0;37.5;40.62;29.69;40.62;56.25;45.31;43.75;28.12;0.5727;0.15014944593012333;62.5;50.0;62.5;56.25;50.0;57.81;67.19;59.38;62.5;53.12;0.49334;0.18022656233906745
4;43.75;50.0;37.5;40.62;31.25;43.75;56.25;46.88;43.75;31.25;0.6038;0.13874599030911922;62.5;50.0;62.5;53.12;51.56;59.38;67.19;59.38;56.25;50.0;0.52108;0.1710451781207323
5;46.88;60.0;37.5;40.62;34.38;45.31;56.25;46.88;43.75;31.25;0.628;0.1321058028548956;62.5;60.0;62.5;50.0;53.12;60.94;65.62;57.81;56.25;50.0;0.54366;0.1642925924783945
6;50.0;60.0;50.0;40.62;34.38;46.88;57.81;48.44;50.0;34.38;0.6498;0.12581266915947198;65.62;60.0;62.5;46.88;53.12;60.94;65.62;57.81;56.25;50.0;0.56312;0.1584108482784033
7;50.0;60.0;50.0;40.62;35.94;50.0;57.81;50.0;43.75;34.38;0.6538;0.12434449151158333;65.62;60.0;62.5;46.88;54.69;62.5;65.62;57.81;56.25;50.0;0.58024;0.1533191500246525
8;50.0;60.0;50.0;40.62;37.5;51.56;57.81;50.0;43.75;37.5;0.6683;0.11866840506196022;62.5;60.0;62.5;46.88;54.69;62.5;65.62;57.81;56.25;50.0;0.59036;0.15048856363236904
9;50.0;60.0;62.5;40.62;39.06;53.12;57.81;51.56;43.75;37.5;0.6824;0.11421245654374361;62.5;60.0;62.5;46.88;56.25;64.06;65.62;57.81;56.25;50.0;0.60488;0.1452710069042444
10;50.0;60.0;62.5;40.62;40.62;54.69;57.81;51.56;43.75;40.62;0.6873;0.11398059754520655;62.5;60.0;62.5;43.75;56.25;64.06;65.62;57.81;56.25;50.0;0.61678;0.14210719639539718
11;50.0;60.0;62.5;40.62;42.19;56.25;57.81;51.56;50.0;40.62;0.6883;0.11262020474374294;62.5;60.0;62.5;43.75;56.25;65.62;64.06;57.81;56.25;50.0;0.62448;0.13914127855122088
12;50.0;60.0;62.5;40.62;42.19;56.25;57.81;51.56;50.0;40.62;0.7072;0.10641964972019195;62.5;70.0;62.5;40.62;57.81;65.62;64.06;57.81;56.25;50.0;0.63364;0.136343571703434
13;50.0;70.0;62.5;40.62;43.75;57.81;57.81;53.12;50.0;40.62;0.699;0.10903586526066064;62.5;70.0;62.5;40.62;57.81;67.19;64.06;57.81;56.25;50.0;0.64172;0.13363409514665603
14;50.0;70.0;62.5;40.62;45.31;59.38;57.81;53.12;50.0;40.62;0.7202;0.10232151412665844;62.5;70.0;62.5;40.62;57.81;67.19;64.06;57.81;50.0;50.0;0.64454;0.13241035768151282
15;50.0;70.0;62.5;37.5;45.31;59.38;57.81;53.12;50.0;40.62;0.723;0.10167678515017033;62.5;70.0;62.5;40.62;59.38;67.19;64.06;57.81;50.0;50.0;0.65392;0.13008073767364026
16;50.0;70.0;62.5;37.5;46.88;60.94;57.81;53.12;50.0;43.75;0.7325;0.09876506875157356;59.38;70.0;62.5;40.62;59.38;67.19;64.06;57.81;50.0;50.0;0.65916;0.12801772742450238
17;50.0;70.0;62.5;37.5;46.88;60.94;57.81;53.12;50.0;43.75;0.7315;0.0988772438839078;59.38;70.0;62.5;37.5;59.38;68.75;64.06;57.81;50.0;50.0;0.66378;0.12602192272901536
18;50.0;70.0;62.5;37.5;48.44;62.5;57.81;53.12;50.0;43.75;0.7247;0.10068250131756067;59.38;70.0;62.5;37.5;59.38;68.75;64.06;57.81;50.0;50.0;0.66718;0.125163721062541
19;46.88;70.0;62.5;37.5;48.44;62.5;57.81;53.12;50.0;43.75;0.7271;0.09992510099112988;59.38;70.0;62.5;37.5;59.38;68.75;62.5;57.81;50.0;50.0;0.67642;0.12275919818520546
