;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;15.62;20.0;25.0;28.12;23.44;42.19;57.81;65.62;25.0;15.62;0.35;0.0526934614777565;62.5;20.0;37.5;43.75;35.94;54.69;67.19;76.56;37.5;34.38;0.24786;0.061457936265468596
1;21.88;30.0;25.0;31.25;25.0;45.31;59.38;64.06;31.25;21.88;0.4394;0.046842398715019225;56.25;30.0;37.5;46.88;39.06;54.69;67.19;73.44;43.75;37.5;0.35472;0.05316554500579834
2;28.12;30.0;37.5;34.38;28.12;46.88;59.38;64.06;37.5;25.0;0.4785;0.04363702852129936;53.12;30.0;50.0;43.75;39.06;54.69;65.62;73.44;50.0;40.62;0.41684;0.04894501377224922
3;31.25;30.0;37.5;37.5;29.69;48.44;59.38;64.06;43.75;28.12;0.5173;0.04052377300262451;50.0;30.0;50.0;46.88;40.62;56.25;65.62;71.88;50.0;40.62;0.457;0.04605368029356003
4;31.25;30.0;37.5;37.5;31.25;50.0;60.94;64.06;43.75;31.25;0.562;0.03779114885926246;46.88;40.0;50.0;43.75;42.19;56.25;65.62;71.88;50.0;40.62;0.49372;0.04379276491880417
5;34.38;40.0;37.5;37.5;32.81;50.0;60.94;64.06;43.75;31.25;0.5705;0.036996479934453964;46.88;40.0;50.0;43.75;43.75;57.81;65.62;70.31;50.0;40.62;0.5188;0.041829123468399045
6;34.38;40.0;37.5;40.62;34.38;51.56;60.94;64.06;43.75;34.38;0.5954;0.03513920513987541;46.88;40.0;50.0;43.75;43.75;57.81;65.62;70.31;50.0;43.75;0.54274;0.04020754493713379
7;37.5;40.0;37.5;40.62;35.94;53.12;62.5;64.06;43.75;34.38;0.6077;0.03387007596492767;46.88;50.0;50.0;43.75;43.75;57.81;65.62;70.31;50.0;43.75;0.56202;0.03875647978067398
8;37.5;40.0;37.5;40.62;35.94;54.69;62.5;64.06;43.75;34.38;0.6077;0.034325171703100205;46.88;50.0;50.0;43.75;43.75;59.38;67.19;70.31;50.0;43.75;0.57624;0.037705747520923615
9;37.5;50.0;37.5;40.62;37.5;54.69;62.5;64.06;43.75;34.38;0.6319;0.03205670457482338;46.88;50.0;50.0;43.75;45.31;59.38;67.19;70.31;50.0;43.75;0.5897;0.03660472806572914
10;37.5;50.0;37.5;40.62;37.5;54.69;62.5;64.06;43.75;37.5;0.6313;0.0322611467897892;46.88;50.0;50.0;43.75;45.31;59.38;67.19;70.31;50.0;43.75;0.60134;0.03558872681856155
11;37.5;50.0;37.5;40.62;39.06;56.25;62.5;64.06;43.75;37.5;0.6572;0.030218364810943605;46.88;50.0;50.0;43.75;45.31;60.94;67.19;70.31;50.0;40.62;0.61238;0.0347855979514122
12;37.5;50.0;37.5;40.62;39.06;56.25;62.5;65.62;43.75;37.5;0.6698;0.029296023681759834;46.88;50.0;50.0;43.75;45.31;60.94;67.19;70.31;43.75;40.62;0.62254;0.033930092186927795
13;37.5;50.0;37.5;40.62;39.06;57.81;62.5;65.62;43.75;37.5;0.6773;0.028604551643133164;46.88;50.0;50.0;43.75;46.88;60.94;67.19;70.31;43.75;40.62;0.62854;0.033303898239135744
14;37.5;50.0;37.5;43.75;40.62;57.81;64.06;65.62;43.75;37.5;0.6693;0.02928851315975189;46.88;50.0;50.0;46.88;46.88;60.94;67.19;68.75;43.75;40.62;0.63744;0.03273256186723709
15;37.5;50.0;37.5;43.75;40.62;57.81;64.06;65.62;43.75;37.5;0.683;0.028156147143244742;46.88;60.0;50.0;46.88;46.88;62.5;67.19;68.75;43.75;40.62;0.64636;0.03209299699306488
16;40.62;50.0;37.5;43.75;42.19;57.81;64.06;65.62;43.75;37.5;0.6957;0.027157256814837456;43.75;60.0;50.0;46.88;46.88;62.5;67.19;68.75;43.75;40.62;0.6517;0.03151685822367668
17;40.62;50.0;37.5;43.75;42.19;59.38;64.06;65.62;43.75;37.5;0.7029;0.026649054139852524;43.75;60.0;50.0;46.88;46.88;62.5;67.19;68.75;43.75;40.62;0.65638;0.03113305276930332
18;40.62;60.0;37.5;43.75;42.19;59.38;64.06;65.62;43.75;37.5;0.6993;0.026577111345529557;43.75;60.0;62.5;46.88;48.44;62.5;67.19;68.75;43.75;40.62;0.663;0.030655458363294603
19;40.62;60.0;50.0;43.75;42.19;59.38;64.06;65.62;43.75;37.5;0.7006;0.026677932852506636;43.75;60.0;62.5;46.88;48.44;62.5;67.19;68.75;43.75;40.62;0.66756;0.030099899356365204
