;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;12.5;30.0;25.0;15.62;7.81;10.94;7.81;4.69;18.75;15.62;0.4682;0.17679153199791908;53.12;40.0;50.0;50.0;45.31;57.81;46.88;26.56;37.5;50.0;0.31186;0.22764697270989417
1;18.75;40.0;50.0;25.0;17.19;20.31;10.94;6.25;18.75;21.88;0.558;0.15144728458821774;53.12;50.0;75.0;50.0;46.88;59.38;34.38;20.31;37.5;53.12;0.44984;0.19073852838754654
2;28.12;50.0;50.0;28.12;21.88;26.56;14.06;7.81;25.0;25.0;0.6035;0.13920925636887552;53.12;50.0;75.0;46.88;50.0;60.94;28.12;18.75;43.75;56.25;0.51166;0.17300885636270047
3;37.5;50.0;50.0;31.25;25.0;31.25;14.06;7.81;25.0;28.12;0.6352;0.1291892054080963;56.25;50.0;75.0;46.88;51.56;60.94;23.44;17.19;43.75;53.12;0.55154;0.16266122403144836
4;40.62;60.0;50.0;34.38;29.69;35.94;15.62;9.38;25.0;31.25;0.6701;0.11989609759449958;56.25;60.0;75.0;46.88;54.69;62.5;21.88;14.06;43.75;53.12;0.58586;0.15201731189250947
5;43.75;60.0;62.5;34.38;32.81;39.06;15.62;7.81;31.25;34.38;0.6882;0.11330418829619884;56.25;60.0;75.0;46.88;56.25;62.5;20.31;10.94;43.75;53.12;0.6048;0.14498901652276516
6;43.75;60.0;62.5;34.38;34.38;42.19;15.62;7.81;31.25;34.38;0.6806;0.11550552787780761;56.25;60.0;75.0;43.75;56.25;62.5;18.75;9.38;43.75;53.12;0.6245;0.13929096852064132
7;43.75;60.0;62.5;37.5;37.5;43.75;17.19;7.81;31.25;34.38;0.7047;0.10986428855061531;56.25;70.0;75.0;43.75;57.81;62.5;18.75;9.38;37.5;50.0;0.6397;0.13467569406449795
8;46.88;60.0;62.5;37.5;39.06;45.31;17.19;6.25;31.25;34.38;0.7052;0.10597534133195877;56.25;70.0;75.0;43.75;59.38;62.5;18.75;7.81;37.5;50.0;0.65502;0.12988536012232305
9;46.88;70.0;62.5;37.5;40.62;46.88;17.19;6.25;37.5;34.38;0.7187;0.105600009816885;56.25;70.0;75.0;43.75;59.38;62.5;18.75;6.25;37.5;50.0;0.6643;0.12657078076601028
10;46.88;70.0;62.5;37.5;42.19;48.44;17.19;6.25;37.5;37.5;0.723;0.10284068663716316;53.12;70.0;62.5;43.75;59.38;62.5;18.75;6.25;37.5;46.88;0.67188;0.12459405979216098
11;46.88;70.0;62.5;37.5;43.75;50.0;17.19;4.69;37.5;37.5;0.7297;0.09859098748117685;53.12;70.0;62.5;40.62;60.94;62.5;18.75;4.69;37.5;46.88;0.67958;0.12192421289741993
12;46.88;70.0;62.5;37.5;45.31;51.56;18.75;4.69;37.5;37.5;0.7351;0.09900115203857422;53.12;70.0;75.0;40.62;60.94;62.5;18.75;4.69;43.75;46.88;0.68646;0.11959126781880855
13;46.88;70.0;62.5;37.5;45.31;51.56;18.75;3.12;37.5;37.5;0.737;0.09774061704576016;53.12;70.0;75.0;43.75;60.94;62.5;18.75;3.12;37.5;46.88;0.68894;0.11814644920021296
14;43.75;70.0;62.5;40.62;46.88;53.12;18.75;3.12;37.5;37.5;0.728;0.09936181610673667;53.12;70.0;75.0;43.75;60.94;62.5;18.75;3.12;37.5;46.88;0.69434;0.1165662229514122
15;43.75;70.0;62.5;40.62;46.88;53.12;18.75;3.12;37.5;37.5;0.743;0.0967731907427311;50.0;70.0;75.0;43.75;60.94;62.5;18.75;3.12;37.5;46.88;0.7021;0.11376288809269666
16;43.75;70.0;62.5;40.62;48.44;54.69;18.75;3.12;37.5;37.5;0.7546;0.090649577242136;50.0;70.0;62.5;43.75;60.94;62.5;20.31;3.12;37.5;46.88;0.70664;0.11254265753924847
17;43.75;70.0;62.5;40.62;48.44;54.69;18.75;3.12;37.5;37.5;0.7527;0.09135586511194706;50.0;70.0;62.5;40.62;60.94;62.5;20.31;3.12;37.5;43.75;0.71182;0.11110507453560829
18;43.75;70.0;62.5;40.62;50.0;54.69;18.75;3.12;37.5;37.5;0.7147;0.10725089823305607;50.0;70.0;62.5;40.62;60.94;62.5;20.31;3.12;37.5;43.75;0.7119;0.1105806931078434
19;43.75;70.0;62.5;40.62;50.0;56.25;20.31;3.12;37.5;37.5;0.7471;0.0942100893214345;50.0;70.0;62.5;40.62;60.94;62.5;20.31;1.56;37.5;43.75;0.7174;0.10835588003516197
