;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;31.25;20.0;25.0;34.38;23.44;40.62;59.38;62.5;12.5;15.62;0.2499;0.004324868392944336;75.0;70.0;37.5;40.62;29.69;48.44;67.19;73.44;12.5;18.75;0.17272;0.004437229199409485
1;25.0;20.0;25.0;40.62;25.0;42.19;59.38;59.38;12.5;21.88;0.2973;0.0038937169671058656;62.5;30.0;50.0;43.75;31.25;50.0;65.62;68.75;12.5;25.0;0.25456;0.00404503304719925
2;25.0;10.0;25.0;40.62;26.56;40.62;56.25;57.81;18.75;25.0;0.3447;0.0035320608019828795;56.25;20.0;50.0;46.88;34.38;50.0;64.06;67.19;18.75;28.12;0.3063;0.003661177020072937
3;28.12;20.0;37.5;46.88;29.69;42.19;56.25;56.25;25.0;28.12;0.4192;0.003181251883506775;53.12;20.0;50.0;50.0;35.94;51.56;64.06;65.62;25.0;28.12;0.37254;0.0033574158430099486
4;28.12;30.0;37.5;46.88;31.25;43.75;57.81;56.25;25.0;28.12;0.461;0.0029436861753463746;50.0;30.0;50.0;53.12;37.5;53.12;64.06;65.62;25.0;31.25;0.42932;0.0030592296552658083
5;31.25;30.0;50.0;50.0;32.81;45.31;57.81;56.25;31.25;31.25;0.5242;0.0026341047406196593;50.0;30.0;50.0;56.25;39.06;54.69;65.62;65.62;31.25;31.25;0.48252;0.0028100419425964355
6;31.25;40.0;50.0;50.0;35.94;46.88;59.38;56.25;31.25;31.25;0.5453;0.002532050621509552;46.88;40.0;50.0;56.25;42.19;56.25;65.62;65.62;31.25;34.38;0.52326;0.002614265718460083
7;31.25;40.0;50.0;50.0;37.5;48.44;59.38;56.25;31.25;31.25;0.5696;0.0024056506872177125;46.88;40.0;50.0;56.25;43.75;56.25;65.62;64.06;31.25;34.38;0.55008;0.0024825454449653624
8;31.25;40.0;50.0;50.0;37.5;50.0;59.38;56.25;31.25;31.25;0.5903;0.0023081416845321654;46.88;50.0;50.0;56.25;43.75;57.81;65.62;64.06;31.25;37.5;0.57184;0.0023588372611999513
9;31.25;50.0;50.0;50.0;39.06;51.56;60.94;56.25;31.25;34.38;0.6134;0.0021611199617385863;43.75;50.0;50.0;56.25;45.31;59.38;65.62;64.06;31.25;37.5;0.59166;0.0022662772464752197
10;31.25;50.0;50.0;50.0;39.06;51.56;60.94;56.25;31.25;34.38;0.6162;0.0021354930520057678;43.75;50.0;50.0;56.25;45.31;59.38;65.62;64.06;37.5;37.5;0.60468;0.002194132058620453
11;31.25;50.0;50.0;50.0;40.62;53.12;60.94;56.25;31.25;34.38;0.6245;0.002129451858997345;43.75;50.0;62.5;56.25;46.88;59.38;65.62;62.5;37.5;37.5;0.61858;0.0021217711007595064
12;31.25;50.0;50.0;53.12;40.62;54.69;60.94;56.25;31.25;34.38;0.6452;0.001990332382917404;40.62;60.0;62.5;56.25;46.88;60.94;67.19;62.5;37.5;37.5;0.6314;0.002050770606994629
13;34.38;50.0;50.0;53.12;42.19;54.69;62.5;54.69;31.25;34.38;0.6575;0.0019734270453453063;40.62;60.0;62.5;56.25;46.88;60.94;67.19;60.94;37.5;37.5;0.64416;0.0020038882780075073
14;31.25;50.0;50.0;53.12;42.19;56.25;62.5;54.69;37.5;34.38;0.6565;0.0019411149442195893;40.62;60.0;62.5;56.25;48.44;62.5;67.19;60.94;37.5;37.5;0.6527;0.001955527832508087
15;31.25;60.0;50.0;53.12;42.19;56.25;62.5;54.69;37.5;34.38;0.6637;0.001895867568254471;37.5;60.0;62.5;56.25;48.44;62.5;67.19;59.38;37.5;37.5;0.66276;0.0019122438979148864
16;31.25;60.0;50.0;50.0;43.75;57.81;62.5;54.69;37.5;34.38;0.6719;0.0018392626881599426;37.5;60.0;62.5;56.25;48.44;64.06;67.19;59.38;37.5;37.5;0.6695;0.001866229487657547
17;31.25;60.0;62.5;50.0;43.75;57.81;62.5;54.69;37.5;34.38;0.6757;0.0018148585736751557;37.5;60.0;62.5;56.25;50.0;64.06;67.19;59.38;37.5;37.5;0.67676;0.0018248816657066346
18;31.25;60.0;62.5;50.0;43.75;59.38;62.5;53.12;37.5;34.38;0.694;0.0017328769147396087;37.5;60.0;62.5;56.25;50.0;65.62;67.19;57.81;37.5;37.5;0.68308;0.0017952904045581818
19;31.25;60.0;62.5;50.0;45.31;60.94;64.06;53.12;37.5;34.38;0.6833;0.001819564038515091;37.5;60.0;62.5;53.12;50.0;65.62;67.19;57.81;37.5;37.5;0.69198;0.0017527168345451356
