;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;58.98;7.0;3.12;14.84;15.62;35.35;58.01;65.43;4.69;5.08;0.0719;0.03349970183372498;78.12;64.0;4.69;23.05;21.29;43.55;64.45;72.46;7.03;10.16;0.04512;0.03466487566947937
1;57.81;8.0;3.12;17.19;16.6;36.91;58.98;66.21;6.25;6.64;0.1134;0.031203040719032286;75.0;41.0;6.25;24.61;21.88;43.75;64.26;71.68;8.59;11.33;0.08858;0.032186807827949526
2;56.64;8.0;4.69;19.14;17.19;37.5;59.18;66.41;7.03;7.81;0.1374;0.02958081486225128;73.05;28.0;6.25;26.17;22.85;43.95;64.06;71.09;9.38;12.89;0.1165;0.030392041368484498
3;56.25;9.0;4.69;20.31;17.58;37.7;59.18;66.41;8.59;8.98;0.1659;0.02815080258846283;71.88;21.0;7.81;27.73;23.44;44.34;63.87;70.9;10.94;14.06;0.14396;0.02901232542037964
4;56.25;11.0;4.69;21.88;18.16;38.28;59.38;66.41;9.38;10.16;0.1984;0.027160020899772645;71.09;18.0;9.38;28.91;24.22;44.73;63.67;70.7;12.5;15.23;0.1664;0.027855246829986573
5;55.86;12.0;6.25;23.05;18.36;38.48;59.18;66.21;10.16;10.94;0.2228;0.025865638136863708;70.7;17.0;9.38;30.08;24.61;44.92;63.48;70.31;13.28;16.41;0.19276;0.02673399954319
6;55.47;13.0;6.25;23.83;18.55;38.67;58.98;66.21;11.72;12.11;0.2494;0.02474760205745697;69.92;17.0;10.94;30.86;25.0;44.92;63.28;70.12;14.84;17.58;0.21738;0.02566740388870239
7;55.47;13.0;7.81;25.0;18.95;38.87;58.79;66.02;12.5;12.5;0.2672;0.02378452649116516;69.92;17.0;12.5;31.64;25.39;45.12;62.89;69.92;15.62;18.36;0.23712;0.02472953309059143
8;55.08;14.0;7.81;25.78;19.14;39.06;58.59;66.02;13.28;13.28;0.2766;0.023021171402931213;69.53;18.0;12.5;32.42;25.59;45.31;62.7;69.73;16.41;18.75;0.25462;0.023794620146751405
9;55.08;15.0;9.38;26.56;19.34;39.06;58.2;66.02;14.06;13.67;0.2987;0.0222602835893631;69.14;18.0;14.06;32.81;25.98;45.31;62.5;69.53;17.19;19.53;0.27388;0.023009130816459656
10;55.08;16.0;9.38;27.34;19.73;39.26;58.01;66.02;14.06;14.45;0.3173;0.021544786739349366;69.14;19.0;14.06;33.59;26.37;45.51;62.3;69.53;17.19;19.92;0.29028;0.022328416228294373
11;55.08;16.0;9.38;28.12;19.92;39.45;58.01;66.02;14.84;14.84;0.3278;0.020834445309638978;69.14;19.0;15.62;33.98;26.56;45.51;62.11;69.53;17.97;20.31;0.30354;0.021626902050971984
12;55.47;17.0;10.94;28.52;20.31;39.65;57.81;66.02;15.62;15.23;0.3428;0.02031959571838379;69.14;20.0;15.62;34.38;26.95;45.7;61.91;69.53;17.97;20.31;0.31902;0.021023851261138916
13;55.47;18.0;10.94;29.3;20.51;39.84;57.62;66.21;15.62;15.62;0.3627;0.019788371825218202;69.14;21.0;15.62;34.77;27.15;45.9;61.72;69.53;17.97;20.7;0.33212;0.020443237805366516
14;55.47;18.0;10.94;29.69;20.9;40.04;57.42;66.21;16.41;16.02;0.3581;0.01961054000854492;69.14;21.0;17.19;35.16;27.54;46.09;61.52;69.53;17.97;21.09;0.34782;0.019913422656059266
15;55.47;19.0;12.5;30.08;21.09;40.23;57.23;66.41;16.41;16.02;0.3779;0.018851467061042786;69.14;22.0;17.19;35.55;27.73;46.29;61.33;69.53;17.97;21.09;0.3615;0.019394059615135194
16;55.86;19.0;12.5;30.47;21.29;40.43;57.23;66.41;16.41;16.41;0.3662;0.019369628930091858;69.14;22.0;17.19;35.94;28.12;46.48;61.33;69.53;17.97;21.09;0.37142;0.01896326894760132
17;56.25;20.0;12.5;30.86;21.68;40.82;57.03;66.6;16.41;16.8;0.3996;0.018026747453212737;69.14;23.0;17.19;35.94;28.52;46.68;61.13;69.73;18.75;21.48;0.38562;0.018497571721076966
18;56.25;20.0;12.5;31.25;21.88;41.02;57.03;66.8;17.19;16.8;0.4067;0.01777875920534134;69.14;23.0;18.75;36.33;28.71;46.88;61.13;69.73;18.75;21.48;0.3956;0.01806320276737213
19;56.64;21.0;14.06;31.64;22.27;41.21;57.03;66.99;17.19;17.19;0.4284;0.017189359402656555;69.14;23.0;18.75;36.72;29.1;47.07;60.94;69.73;18.75;21.48;0.40836;0.01770638960123062
20;56.64;21.0;14.06;32.03;22.46;41.6;57.03;66.99;17.19;17.19;0.4256;0.017141521632671356;69.14;24.0;18.75;36.72;29.49;47.46;60.94;69.92;18.75;21.48;0.41548;0.01735307291030884
21;57.03;22.0;14.06;32.42;22.85;41.8;56.84;67.19;17.19;17.19;0.4396;0.01662830389738083;69.53;24.0;18.75;36.72;29.69;47.66;60.94;69.92;18.75;21.48;0.42796;0.016967055940628053
22;57.03;22.0;14.06;32.42;23.05;42.19;56.84;67.38;17.19;17.58;0.4342;0.01677339309453964;69.53;25.0;18.75;37.11;30.08;48.05;60.74;70.12;18.75;21.48;0.43772;0.016580366168022154
23;57.42;22.0;14.06;32.81;23.44;42.38;56.84;67.58;17.97;17.58;0.4528;0.016330161809921265;69.53;25.0;18.75;37.11;30.47;48.24;60.74;70.31;18.75;21.88;0.4469;0.01627652595758438
24;57.42;23.0;14.06;33.2;23.63;42.77;57.03;67.77;17.97;17.58;0.4502;0.016310350096225737;69.53;25.0;20.31;37.5;30.66;48.44;60.74;70.31;18.75;21.88;0.45512;0.015959956793785094
