;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;26.56;11.0;3.12;12.89;11.91;23.83;44.34;40.62;3.91;4.69;0.1228;0.00817657732963562;73.44;71.0;3.12;24.22;20.51;39.84;61.13;65.62;6.25;9.77;0.06686;0.008667635087966918
1;19.14;11.0;3.12;16.41;12.5;24.8;41.41;37.11;6.25;7.03;0.177;0.007089273023605347;65.62;39.0;3.12;29.69;23.05;40.23;57.62;60.55;10.16;14.06;0.14166;0.007550447864532471
2;19.14;14.0;4.69;18.75;12.89;25.0;35.94;32.62;8.59;8.59;0.2536;0.006180611205101013;62.11;24.0;4.69;33.59;25.78;42.19;54.69;56.45;14.06;17.97;0.2089;0.006542309827804566
3;20.7;16.0;4.69;19.53;14.06;25.59;31.84;27.93;10.16;10.16;0.3059;0.005488579964637756;60.16;21.0;4.69;35.16;27.93;43.95;51.37;51.76;16.41;20.31;0.27516;0.005715827050209046
4;21.88;18.0;4.69;20.31;14.45;26.95;28.91;25.2;11.72;11.33;0.348;0.004971951913833618;58.2;22.0;4.69;35.55;29.69;45.51;48.24;47.66;18.75;21.88;0.33546;0.005093578104972839
5;23.05;19.0;4.69;20.31;15.04;28.32;27.54;23.24;13.28;12.11;0.3816;0.0047120840549468995;56.25;23.0;6.25;34.77;30.47;46.88;45.51;44.14;20.31;22.66;0.37766;0.004646342239379883
6;24.61;21.0;4.69;20.31;15.62;28.91;26.56;22.07;14.06;12.5;0.3896;0.0046810618162155156;54.69;24.0;6.25;33.59;30.86;47.85;43.36;41.02;21.88;22.66;0.42108;0.00428370352268219
7;25.78;22.0;6.25;20.31;16.41;29.88;25.78;20.31;14.84;12.5;0.3897;0.004716759753227234;53.52;25.0;6.25;32.42;31.05;48.63;41.99;38.28;23.44;22.66;0.45042;0.004002012910842895
8;27.34;23.0;6.25;20.31;16.6;31.05;25.59;19.53;16.41;12.5;0.4464;0.004161258792877197;52.34;26.0;7.81;31.25;31.45;49.22;40.82;35.94;24.22;22.66;0.47654;0.0037654812002182007
9;28.12;24.0;6.25;20.31;17.19;32.23;25.98;18.95;17.19;12.5;0.4608;0.0040856809377670285;51.56;27.0;7.81;30.47;31.64;49.8;40.43;33.79;25.0;22.27;0.50246;0.0035565186071395876
10;29.3;25.0;7.81;20.31;17.38;33.4;25.98;18.95;17.19;12.5;0.4894;0.0037739760994911194;50.78;28.0;9.38;29.69;31.84;50.39;39.84;32.42;25.78;22.27;0.52382;0.0033649217534065246
11;30.47;26.0;7.81;19.92;17.97;34.38;26.56;18.75;17.97;12.5;0.5014;0.00375377721786499;50.39;28.0;9.38;28.91;32.03;51.17;39.65;31.25;26.56;21.88;0.54582;0.0032009763073921203
12;31.25;26.0;7.81;19.53;18.16;35.35;26.95;18.55;18.75;12.5;0.5093;0.0036701881527900697;50.0;29.0;9.38;28.52;32.03;51.76;39.26;30.27;27.34;21.88;0.56148;0.0030641319060325622
13;32.03;26.0;7.81;19.53;18.55;36.52;27.34;18.55;18.75;12.5;0.5049;0.003671588754653931;49.61;30.0;9.38;28.12;32.42;52.54;39.06;29.49;27.34;21.48;0.57834;0.0029253897976875306
14;33.2;27.0;7.81;19.53;18.95;37.5;27.73;18.75;19.53;12.89;0.5343;0.003511527216434479;49.61;30.0;10.94;27.73;32.62;53.12;39.06;28.91;28.12;21.48;0.59852;0.0027719081568717955
15;33.98;28.0;7.81;19.53;19.14;38.67;28.12;18.75;19.53;12.89;0.5326;0.0034843380331993105;49.61;31.0;10.94;27.34;33.01;53.71;39.26;28.71;28.12;21.09;0.61154;0.0026519791626930236
16;34.77;28.0;9.38;19.53;19.53;39.65;28.71;18.95;20.31;12.89;0.5349;0.0034967589139938355;49.61;31.0;10.94;26.95;33.4;54.3;39.26;28.52;28.91;21.09;0.62766;0.002534632308483124
17;35.94;29.0;9.38;19.53;19.92;40.82;29.1;19.34;20.31;13.28;0.5508;0.003427623128890991;49.61;31.0;10.94;26.95;33.79;55.08;39.45;28.32;28.91;21.09;0.64002;0.0024379783272743226
18;36.72;29.0;9.38;19.53;20.31;41.8;29.49;19.53;20.31;13.28;0.5494;0.003364972949028015;49.61;32.0;10.94;26.56;34.18;55.66;39.65;28.32;28.91;21.09;0.65558;0.002305148249864578
19;37.11;29.0;9.38;19.53;20.7;42.58;30.08;19.73;21.09;13.67;0.5492;0.0034915812373161317;50.0;32.0;10.94;26.56;34.57;56.25;39.84;28.32;28.91;21.09;0.66848;0.0022056735968589785
20;37.89;29.0;9.38;19.92;21.09;43.55;30.66;19.92;21.09;13.67;0.5801;0.0031346737742424012;50.0;33.0;12.5;26.17;34.96;56.84;40.23;28.52;28.91;21.09;0.68376;0.002104094082117081
21;38.67;30.0;9.38;19.92;21.48;44.53;31.25;20.31;21.09;14.06;0.5865;0.0031245055556297302;50.39;33.0;12.5;26.17;35.55;57.42;40.62;28.71;28.91;21.09;0.699;0.0019781263971328737
22;39.45;30.0;10.94;19.92;21.88;45.51;31.84;20.7;21.09;14.06;0.5773;0.0032732574105262756;50.39;34.0;12.5;26.17;35.94;58.2;41.02;28.91;28.91;20.7;0.70772;0.001903117196559906
23;39.84;30.0;10.94;19.92;22.27;46.29;32.23;21.09;21.09;14.06;0.5775;0.003380461323261261;50.78;34.0;12.5;26.17;36.52;58.59;41.41;29.1;28.91;21.09;0.72814;0.001788361020088196
24;40.23;31.0;10.94;20.31;22.85;47.07;32.81;21.48;21.88;14.45;0.5821;0.0032623961567878725;51.17;35.0;12.5;26.17;36.91;59.18;41.99;29.3;28.91;21.09;0.7347;0.001717162630558014
25;41.02;31.0;10.94;20.31;23.24;47.85;33.59;21.88;21.88;14.45;0.5821;0.0033601585268974304;51.17;35.0;12.5;26.17;37.5;59.77;42.38;29.69;28.91;21.09;0.74678;0.0016257800900936128
26;41.41;31.0;10.94;20.7;23.63;48.63;34.18;22.27;21.88;14.84;0.5781;0.003458373296260834;51.56;35.0;12.5;25.78;37.89;60.16;42.97;29.88;28.91;20.7;0.7594;0.0015443234074115754
27;41.8;31.0;10.94;20.7;24.22;49.22;34.96;22.66;21.88;14.84;0.5761;0.003554706561565399;51.95;36.0;14.06;25.78;38.48;60.55;43.36;30.27;28.91;21.09;0.76696;0.0014824695515632629
28;42.58;32.0;10.94;20.7;24.61;50.0;35.35;23.24;21.88;14.84;0.5887;0.003377396500110626;51.95;36.0;14.06;25.78;38.87;61.13;43.95;30.66;28.91;21.09;0.78182;0.0013779429948329925
29;42.97;32.0;12.5;21.09;25.0;50.59;36.13;23.63;21.88;15.23;0.6042;0.003298570966720581;52.34;36.0;14.06;25.78;39.45;61.52;44.53;30.86;28.91;21.09;0.79134;0.0013071831411123275
30;43.36;32.0;12.5;21.09;25.39;51.17;36.72;24.02;21.88;15.23;0.6061;0.003379386055469513;52.73;37.0;14.06;25.78;39.84;61.91;44.92;31.25;28.12;20.7;0.80038;0.0012322517454624177
31;43.75;32.0;12.5;21.09;25.78;51.76;37.3;24.61;21.88;15.23;0.5927;0.003524423158168793;52.73;37.0;14.06;25.78;40.23;62.3;45.51;31.64;28.12;20.7;0.81026;0.0011770486211776733
32;44.14;32.0;12.5;21.48;26.17;52.54;37.89;25.0;22.66;15.62;0.6082;0.003418025004863739;53.12;37.0;15.62;25.78;40.62;62.5;45.9;31.84;28.12;20.7;0.82676;0.0010884606391191483
33;44.53;33.0;14.06;21.48;26.56;52.93;38.48;25.39;22.66;15.62;0.6009;0.003589611279964447;53.52;38.0;15.62;25.39;41.02;62.89;46.29;32.23;28.12;20.7;0.83438;0.0010203334027528762
34;44.92;33.0;14.06;21.48;26.95;53.32;39.06;25.78;22.66;16.02;0.5993;0.003534947156906128;53.91;38.0;15.62;25.39;41.41;63.28;46.88;32.62;28.12;20.7;0.83962;0.00098787402510643
35;45.31;33.0;14.06;21.48;27.34;53.91;39.45;26.17;22.66;16.02;0.5967;0.003664155662059784;53.91;38.0;15.62;25.39;41.8;63.48;47.27;33.01;28.12;20.7;0.84804;0.0009300252592563629
36;45.7;33.0;14.06;21.88;27.73;54.3;40.04;26.56;22.66;16.02;0.599;0.003745152771472931;54.3;39.0;15.62;25.39;42.19;63.67;47.66;33.2;27.34;20.7;0.86124;0.0008541134470701218
37;46.09;33.0;14.06;21.88;28.12;54.69;40.62;27.15;22.66;16.41;0.5998;0.0037789622306823732;54.3;39.0;15.62;25.39;42.58;63.87;48.05;33.59;27.34;20.7;0.86764;0.0008126076912879944
38;46.48;34.0;14.06;22.27;28.52;55.08;41.02;27.54;22.66;16.41;0.5894;0.003926294553279877;54.69;39.0;15.62;25.39;42.97;64.06;48.44;33.79;27.34;20.7;0.87498;0.0007683345192670822
39;46.88;34.0;14.06;22.27;28.91;55.47;41.6;27.93;22.66;16.41;0.5977;0.0038617475271224976;54.69;39.0;15.62;25.39;43.36;64.45;48.83;34.18;27.34;20.7;0.87818;0.0007376759445667267
40;46.88;34.0;14.06;22.27;29.3;55.66;41.99;28.32;22.66;16.41;0.6016;0.003805643677711487;55.08;40.0;15.62;25.39;43.55;64.65;49.22;34.57;26.56;20.7;0.88004;0.0007263371276855469
41;47.27;34.0;14.06;22.66;29.69;56.05;42.58;28.71;22.66;16.8;0.6075;0.0039396192789077755;55.08;40.0;15.62;25.39;43.95;64.84;49.61;34.77;26.56;20.7;0.89188;0.00065827866345644
42;47.66;34.0;14.06;22.66;29.88;56.45;42.97;29.1;22.66;16.8;0.6119;0.003958135211467743;55.47;40.0;15.62;25.39;44.14;65.04;50.0;35.16;26.56;20.7;0.90146;0.0006041976282000542
43;48.05;35.0;14.06;22.66;30.27;56.84;43.55;29.49;22.66;16.8;0.6111;0.003980083227157593;55.86;40.0;15.62;25.0;44.53;65.23;50.39;35.35;26.56;20.7;0.9019;0.0005824433025717735
44;48.44;35.0;15.62;22.66;30.66;57.03;43.95;29.88;22.66;16.8;0.6053;0.004101999640464783;55.86;40.0;17.19;25.0;44.73;65.23;50.78;35.74;26.56;20.7;0.90384;0.0005810765722393989
45;48.44;35.0;15.62;22.66;30.86;57.42;44.34;30.27;22.66;17.19;0.5969;0.004322790360450745;55.86;41.0;17.19;25.0;45.12;65.43;50.98;35.94;26.56;20.7;0.90448;0.0005700787061452866
46;48.83;35.0;15.62;23.05;31.25;57.62;44.73;30.47;22.66;17.19;0.6135;0.004073673474788666;56.25;41.0;17.19;25.0;45.31;65.62;51.37;36.13;26.56;20.7;0.9108;0.0005364819523692131
47;48.83;35.0;15.62;23.05;31.64;57.81;45.12;30.86;22.66;17.19;0.6064;0.004093402707576752;56.25;41.0;17.19;25.0;45.51;65.62;51.76;36.33;26.56;20.7;0.91622;0.000507693310379982
48;49.22;35.0;15.62;23.05;31.84;58.01;45.51;31.25;22.66;17.19;0.6231;0.00411222060918808;56.64;41.0;17.19;25.0;45.9;65.82;51.95;36.72;25.78;20.7;0.91686;0.0004983877211809159
49;49.61;35.0;15.62;23.05;32.23;58.2;45.9;31.45;22.66;17.58;0.6109;0.0041791126370429995;56.64;41.0;17.19;25.0;46.09;65.82;52.34;36.91;25.78;20.7;0.91938;0.00047954422891139986
