;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-23;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-33;eval-saturation_features-36;eval-saturation_features-40;eval-saturation_features-43;eval-saturation_features-46;eval-saturation_features-49;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-23;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-33;train-saturation_features-36;train-saturation_features-40;train-saturation_features-43;train-saturation_features-46;train-saturation_features-49;train-saturation_features-7;training_accuracy;training_loss
0;31.25;0.0;6.25;9.38;4.69;10.16;15.62;19.53;10.94;6.25;28.91;27.34;28.91;45.7;48.83;41.41;37.89;6.25;0.629;0.08072373849153519;74.22;50.0;12.5;34.38;20.31;32.81;38.28;38.28;25.39;25.0;46.48;43.75;44.14;62.89;67.58;65.23;65.62;26.56;0.5626;0.08536216254234313
1;30.47;0.0;6.25;15.62;7.03;14.06;21.09;24.22;12.5;12.5;32.81;30.47;32.03;50.0;52.73;45.31;41.8;10.94;0.6715;0.07663482637703418;68.75;50.0;15.62;35.94;21.88;33.59;39.06;39.06;25.39;28.12;46.88;43.75;43.75;61.72;66.02;62.11;61.33;28.12;0.6142;0.08170711308717728
2;28.12;0.0;9.38;20.31;9.38;17.97;24.22;27.34;14.06;15.62;34.77;32.42;33.59;51.17;54.3;46.48;42.58;14.06;0.706;0.07237208403646946;64.84;50.0;18.75;37.5;23.44;34.38;39.84;39.84;25.39;31.25;46.88;43.36;43.36;60.94;65.23;60.16;58.98;29.69;0.6524;0.07853102646321058
3;24.22;0.0;12.5;23.44;11.72;21.09;27.34;30.47;15.23;18.75;35.94;33.59;34.38;51.56;54.3;46.48;41.8;17.19;0.713;0.0686968070268631;62.5;0.0;21.88;39.06;25.0;35.16;40.62;40.62;25.39;34.38;46.88;42.97;42.97;60.16;64.06;58.59;56.64;31.25;0.6748;0.07492096220850944
4;21.88;0.0;15.62;26.56;13.28;22.66;29.69;32.03;15.62;21.88;36.72;33.98;34.77;51.56;54.69;46.48;41.41;20.31;0.682;0.0723536531329155;59.38;0.0;28.12;39.06;25.78;35.94;40.62;40.62;25.0;37.5;46.09;42.58;42.19;58.98;62.89;57.42;54.3;32.81;0.7049;0.07117748059779405
5;20.31;0.0;15.62;29.69;14.84;24.22;30.47;33.59;16.02;25.0;37.11;34.38;34.77;51.17;53.91;45.7;40.23;21.88;0.7635;0.06390618792176246;57.03;0.0;31.25;40.62;26.56;35.94;41.41;41.41;24.61;40.62;45.7;42.19;41.8;57.81;61.72;55.86;52.34;32.81;0.7202;0.06886187612116337
6;19.53;0.0;18.75;29.69;15.62;25.0;32.03;34.38;16.41;28.12;36.72;33.98;34.38;50.0;53.12;44.92;39.06;21.88;0.7695;0.060728384293615816;55.47;0.0;34.38;40.62;26.56;35.94;41.41;41.41;24.22;43.75;44.92;41.41;41.41;57.03;60.94;54.69;50.78;32.81;0.7399;0.06620688066333533
7;18.75;0.0;21.88;31.25;16.41;25.78;32.81;34.38;16.41;31.25;36.33;33.59;33.98;49.22;51.95;44.14;37.89;23.44;0.797;0.056504791416227815;54.69;0.0;37.5;40.62;27.34;35.94;41.41;41.41;24.22;43.75;44.53;41.02;40.62;56.25;60.16;53.91;49.61;34.38;0.7494;0.06464458981603384
8;17.97;0.0;25.0;32.81;17.19;26.56;32.81;35.16;16.41;34.38;36.33;33.2;33.59;48.44;51.17;43.36;37.11;25.0;0.796;0.056485317282378676;53.12;0.0;40.62;40.62;27.34;35.94;41.41;41.41;23.83;43.75;44.14;40.62;40.23;55.47;59.38;52.73;48.44;34.38;0.7603;0.062386755353957414
9;17.97;0.0;28.12;32.81;17.97;27.34;33.59;35.94;16.8;34.38;36.33;33.2;33.59;48.05;50.78;42.97;36.72;25.0;0.798;0.05471307091414929;52.34;0.0;43.75;40.62;28.12;35.94;41.41;41.41;23.83;46.88;43.75;39.84;39.84;54.69;58.2;51.95;47.27;34.38;0.7679;0.061080985504388806
10;17.97;0.0;28.12;34.38;18.75;28.12;34.38;35.94;17.19;37.5;36.33;33.2;33.2;47.66;50.0;42.19;35.94;26.56;0.775;0.05777376259863377;51.56;0.0;46.88;40.62;28.12;35.94;41.41;41.41;23.83;46.88;43.36;39.45;39.45;53.91;57.42;51.17;46.09;34.38;0.771;0.05960956690013409
11;17.19;0.0;31.25;34.38;19.53;28.91;35.16;36.72;17.19;37.5;36.33;32.81;32.81;46.88;49.22;41.8;35.16;26.56;0.82;0.0513912265188992;50.78;0.0;46.88;40.62;28.12;35.94;41.41;41.41;23.44;46.88;43.36;39.06;38.67;53.12;56.64;50.39;45.31;34.38;0.7726;0.05824207567200065
12;17.19;0.0;34.38;34.38;19.53;28.91;35.16;36.72;17.19;40.62;36.33;32.42;32.42;46.09;48.05;40.62;33.98;28.12;0.813;0.05202197900786996;50.0;0.0;50.0;40.62;28.12;35.94;41.41;41.41;23.44;46.88;42.97;38.67;38.28;52.34;56.25;49.61;44.14;34.38;0.7821;0.0576892308332026
13;17.19;0.0;34.38;34.38;20.31;29.69;35.94;36.72;17.58;40.62;35.94;32.03;31.64;44.53;46.48;39.84;32.81;28.12;0.7995;0.05241387456282973;49.22;0.0;50.0;40.62;28.91;35.94;42.19;41.41;23.44;46.88;42.97;38.67;38.28;51.95;55.47;48.83;43.36;34.38;0.796;0.055491430910676716
