;training_loss;training_accuracy;test_loss;test_accuracy;eval-saturation_features-0;eval-saturation_features-3;eval-saturation_features-7;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-31;eval-saturation_classifier-2;eval-saturation_classifier-6;train-saturation_features-0;train-saturation_features-3;train-saturation_features-7;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-31;train-saturation_classifier-2;train-saturation_classifier-6
0;0.08261405540108681;0.6042;0.07590840236842632;0.684;3.12;4.69;3.12;7.03;1.56;2.73;0.78;0.78;0.98;0.2;0.0;0.0;14.06;40.62;25.0;37.5;19.92;30.47;17.38;24.41;31.25;9.96;29.69;50.0
1;0.07625849371254444;0.674;0.06648942536115646;0.745;6.25;7.81;4.69;7.81;1.95;3.52;0.59;0.98;0.98;0.2;0.39;0.0;34.38;43.75;31.25;39.06;18.36;28.52;8.4;11.52;9.38;5.66;11.33;50.0
2;0.07097163482606411;0.7134;0.06365835259109735;0.7535;9.38;9.38;5.47;7.81;2.34;3.91;0.78;0.98;0.78;0.39;0.78;0.0;48.44;40.62;31.25;32.03;13.28;26.56;4.49;8.98;5.27;4.69;7.03;0.0
3;0.06715445653647184;0.7364;0.05671785283833742;0.79;12.5;10.94;7.03;8.59;2.73;5.08;0.78;0.98;0.98;0.59;1.17;0.0;57.81;35.94;30.47;27.34;10.16;23.83;3.32;8.4;4.49;4.69;5.47;0.0
4;0.06452587014585734;0.7513;0.05716404367610812;0.774;14.06;12.5;7.81;8.59;3.12;5.47;0.98;1.17;0.98;0.78;1.17;0.0;62.5;32.81;30.47;23.44;9.77;21.88;2.73;8.59;3.91;4.69;4.69;0.0
5;0.062165064860135316;0.7693;0.05501440025120974;0.7955;17.19;14.06;8.59;8.59;3.12;5.86;0.98;1.37;1.17;0.98;1.56;0.0;67.19;29.69;29.69;19.53;8.98;19.53;2.54;8.79;3.52;5.08;4.3;0.0
6;0.06063698076158762;0.7738;0.05765464863926172;0.788;18.75;15.62;9.38;8.59;3.52;5.86;0.98;1.56;0.98;1.17;1.56;0.0;70.31;28.12;30.47;16.41;8.59;17.97;2.34;9.57;2.73;5.47;3.91;0.0
7;0.05748165309950709;0.787;0.05274966962635517;0.7955;20.31;15.62;10.16;8.59;3.52;6.64;1.17;1.76;0.98;1.37;1.95;0.0;71.88;28.12;30.47;15.62;8.2;16.8;2.54;10.35;2.15;5.08;3.52;0.0
8;0.055964011230319737;0.7938;0.05303241667151451;0.789;21.88;17.19;10.94;9.38;3.91;6.64;1.17;1.95;0.98;1.37;1.95;0.0;73.44;26.56;31.25;14.84;7.81;16.02;2.73;11.72;1.76;5.08;3.52;0.0
9;0.05482960392162204;0.797;0.046546308379620316;0.838;23.44;17.19;12.5;9.38;3.91;6.64;1.37;2.15;0.98;1.37;1.95;0.0;75.0;26.56;32.03;14.06;8.2;14.84;2.93;12.89;1.76;5.08;3.91;0.0
10;0.05325791563689709;0.8061;0.04948749151453376;0.8375;25.0;18.75;13.28;9.38;3.91;6.64;1.56;2.54;0.98;1.37;2.34;0.0;75.0;26.56;32.03;14.06;8.2;14.45;3.12;13.87;1.56;5.47;4.3;0.0
11;0.05236547197401523;0.8132;0.04883305173739791;0.835;26.56;20.31;14.06;10.16;4.3;7.03;1.56;2.54;0.98;1.56;2.73;0.0;75.0;26.56;32.81;13.28;8.59;14.06;3.32;14.65;1.76;5.47;4.69;0.0
12;0.051223756112903356;0.8159;0.047887932769954206;0.8225;28.12;20.31;14.84;10.16;4.69;7.42;1.76;2.73;0.98;1.56;2.73;0.0;76.56;26.56;33.59;13.28;8.59;14.06;3.32;14.84;1.76;5.27;5.86;0.0
13;0.049777085614949465;0.8274;0.04377986735105514;0.844;29.69;20.31;15.62;10.16;5.08;7.81;1.95;2.73;0.98;1.76;3.12;0.0;76.56;26.56;34.38;13.28;8.98;13.67;3.71;14.45;1.76;5.08;6.64;0.0
14;0.04730467011332512;0.8376;0.04654370279610157;0.8215;29.69;21.88;16.41;10.94;5.47;7.81;2.15;2.93;1.17;1.76;3.12;0.0;76.56;26.56;35.16;13.28;9.38;13.28;3.91;14.06;1.76;4.88;7.42;0.0
15;0.04546650173217058;0.8479;0.04039218079671264;0.8585;31.25;21.88;17.19;10.94;5.86;8.2;2.34;2.93;1.17;1.95;3.52;0.0;76.56;26.56;35.16;13.28;9.77;12.89;4.3;13.48;1.76;4.88;8.98;0.0
16;0.04398560690581799;0.8563;0.038476852376014;0.8635;32.81;23.44;17.19;11.72;5.86;8.2;2.54;3.12;1.17;1.95;3.91;0.0;78.12;26.56;35.94;13.28;9.77;12.5;4.49;12.7;1.76;4.69;9.77;0.0
17;0.044006601371616126;0.8601;0.04776862164214253;0.838;34.38;23.44;17.97;11.72;6.25;8.59;2.73;3.12;1.37;2.15;4.3;0.0;76.56;25.0;35.94;13.28;10.16;12.5;4.69;11.91;1.76;4.49;10.94;0.0
18;0.041985035552084445;0.8716;0.03956143896281719;0.8615;35.94;23.44;19.53;11.72;6.64;8.59;2.93;3.32;1.37;2.15;4.69;0.0;78.12;25.0;36.72;13.28;10.55;12.11;4.88;11.33;1.76;4.49;11.72;0.0
19;0.03959839980453253;0.8754;0.04058799461275339;0.8545;35.94;23.44;19.53;12.5;6.64;8.98;2.93;3.52;1.37;2.34;5.08;0.0;78.12;25.0;37.5;13.28;10.55;11.72;5.08;10.94;1.76;4.3;12.5;0.0
