;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;76.56;50.0;3.12;10.94;6.64;21.48;17.19;38.67;53.12;6.25;61.33;4.69;0.594;0.005304369509220123;82.81;50.0;3.12;14.84;10.55;27.73;21.48;47.46;66.6;9.38;73.63;6.25;0.5516;0.005394408667087555
1;78.91;50.0;4.69;13.28;8.2;23.83;19.34;43.75;61.13;9.38;68.95;6.25;0.62;0.005165313512086868;83.2;50.0;4.69;16.41;11.72;28.91;22.66;48.83;68.16;10.94;74.8;7.81;0.6015;0.005218506336212158
2;79.3;50.0;4.69;14.84;8.98;25.0;20.31;45.12;63.48;10.94;71.09;7.81;0.636;0.005043125256896019;83.2;50.0;6.25;17.97;12.5;30.08;23.24;49.41;68.55;12.5;75.2;8.59;0.6288;0.005076451754570007
3;79.69;50.0;4.69;15.62;9.77;25.78;20.7;46.09;64.45;10.94;71.88;8.59;0.679;0.004812586188316345;83.2;50.0;6.25;18.75;12.89;30.86;23.83;49.8;68.95;14.06;75.39;9.38;0.6486;0.004922776132822037
4;79.69;50.0;6.25;17.19;10.55;26.95;21.29;46.88;65.43;12.5;72.66;9.38;0.6655;0.0047966776937246325;83.2;50.0;7.81;19.53;13.67;31.25;24.22;50.2;69.14;15.62;75.39;9.38;0.6726;0.004748011755943298
5;79.69;50.0;6.25;17.97;10.94;27.73;21.68;47.27;66.02;14.06;72.85;10.16;0.696;0.004502297848463058;83.2;50.0;9.38;20.31;14.06;32.03;24.61;50.59;69.14;17.19;75.39;10.16;0.685;0.004601236274838448
6;79.3;0.0;7.81;18.75;11.72;28.12;21.88;47.66;66.21;15.62;73.05;10.94;0.704;0.004481610849499703;83.2;50.0;9.38;21.09;14.84;32.42;25.0;50.78;69.34;18.75;75.39;10.94;0.7029;0.004466492894291877
7;79.3;0.0;7.81;19.53;12.11;28.52;22.07;47.85;66.41;17.19;73.24;11.72;0.7305;0.004240853890776634;82.81;50.0;10.94;21.88;14.84;32.81;25.2;50.78;69.34;18.75;75.39;11.72;0.7184;0.004350057515501976
8;78.91;0.0;7.81;20.31;12.11;29.3;22.27;48.05;66.6;17.19;73.24;11.72;0.701;0.004543292135000229;82.81;50.0;12.5;21.88;15.23;33.2;25.2;50.98;69.34;20.31;75.39;11.72;0.73;0.004217678290605545
9;78.52;0.0;9.38;20.31;12.5;29.69;22.46;48.05;66.8;18.75;73.24;12.5;0.7205;0.004345853909850121;82.81;50.0;12.5;22.66;15.62;33.59;25.39;50.98;69.34;20.31;75.2;12.5;0.7352;0.004094082936644554
10;78.12;0.0;9.38;21.09;12.89;29.69;22.66;48.24;66.8;20.31;73.24;12.5;0.7335;0.004275379672646523;82.42;50.0;12.5;22.66;15.62;33.59;25.39;50.98;69.34;21.88;75.2;12.5;0.7438;0.003981864815950394
11;78.12;0.0;9.38;21.09;12.89;30.08;22.85;48.24;66.8;20.31;73.24;13.28;0.746;0.004156963422894478;82.42;50.0;14.06;22.66;15.62;33.98;25.59;50.98;69.34;21.88;75.2;13.28;0.7494;0.003950041383504867
12;77.73;0.0;10.94;21.09;13.28;30.08;22.85;48.24;66.8;20.31;73.24;13.28;0.7545;0.004007461830973625;82.03;50.0;14.06;23.44;16.02;33.98;25.59;50.98;69.34;21.88;75.2;13.28;0.7629;0.003840733581781387
13;77.34;0.0;10.94;21.09;13.28;30.47;23.05;48.24;66.8;21.88;73.05;13.28;0.76;0.003932112440466881;82.03;50.0;14.06;23.44;16.02;33.98;25.59;50.98;69.34;23.44;75.0;13.28;0.7621;0.0038124912023544313
14;76.95;0.0;10.94;21.88;13.28;30.47;23.05;48.24;66.8;21.88;73.05;13.28;0.754;0.004042526945471764;81.64;0.0;15.62;23.44;16.02;33.98;25.78;50.98;69.34;23.44;75.0;13.28;0.7768;0.0037025448203086854
15;76.56;0.0;10.94;21.88;13.67;30.47;23.05;48.24;66.8;21.88;73.05;14.06;0.744;0.0042371564209461214;81.64;0.0;15.62;23.44;16.41;33.98;25.78;50.98;69.34;23.44;74.8;14.06;0.7776;0.003628140163421631
16;76.17;0.0;12.5;21.88;13.67;30.86;23.24;48.24;66.8;23.44;73.05;14.06;0.7505;0.0039471654742956165;81.25;0.0;15.62;23.44;16.41;34.38;25.78;50.98;69.14;23.44;74.8;14.06;0.7863;0.0035928837329149248
17;75.78;0.0;12.5;21.88;13.67;30.86;23.24;48.05;66.8;23.44;72.85;14.06;0.7585;0.003917619436979294;81.25;0.0;17.19;23.44;16.41;34.38;25.78;50.78;69.14;23.44;74.8;14.06;0.7837;0.003510203820466995
18;75.78;0.0;12.5;21.88;14.06;30.86;23.24;48.05;66.6;23.44;72.85;14.84;0.7665;0.003903469696640968;80.86;0.0;17.19;23.44;16.41;34.38;25.78;50.78;69.14;23.44;74.61;14.06;0.7935;0.003472957843542099
19;75.39;0.0;14.06;21.88;14.06;31.25;23.24;48.05;66.6;23.44;72.85;14.84;0.7845;0.0037249369770288466;80.86;0.0;17.19;24.22;16.41;34.38;25.78;50.78;69.14;25.0;74.61;14.06;0.7921;0.0035315748244524
