;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;72.66;50.0;3.12;9.38;5.86;16.41;16.02;34.57;50.98;6.25;59.38;4.69;0.6095;0.02064892114698887;83.59;50.0;10.94;25.0;16.8;31.64;26.37;47.85;66.8;20.31;74.22;14.06;0.5938;0.020883031219244005
1;73.83;50.0;4.69;13.28;8.2;19.53;18.16;38.28;58.01;9.38;65.82;7.03;0.657;0.01904804641008377;82.81;50.0;12.5;27.34;18.75;32.81;27.15;48.44;67.58;23.44;74.41;16.41;0.6346;0.019906078049540518
2;74.22;0.0;6.25;16.41;9.77;21.88;19.14;40.04;60.55;10.94;67.58;8.59;0.698;0.017902401179075243;82.42;50.0;15.62;28.91;19.53;33.98;27.54;48.63;67.77;25.0;74.22;17.97;0.666;0.018997388309240342
3;73.44;0.0;7.81;18.75;10.94;23.44;19.53;40.82;61.72;14.06;68.36;10.16;0.7065;0.017523366793990136;81.64;50.0;17.19;29.69;20.31;34.38;27.54;48.63;67.77;28.12;73.83;17.97;0.6926;0.018101427906751632
4;73.05;0.0;7.81;20.31;11.72;24.22;19.73;41.21;62.11;15.62;68.55;10.94;0.7195;0.016794941246509553;81.25;50.0;18.75;30.47;20.31;34.77;27.54;48.44;67.77;28.12;73.44;18.75;0.7133;0.0171256689786911
5;71.88;0.0;9.38;21.88;12.5;25.39;19.92;41.6;62.5;17.19;68.55;12.5;0.739;0.016692673236131668;80.47;50.0;20.31;30.47;20.7;34.77;27.54;48.44;67.58;29.69;73.24;19.53;0.7323;0.01658926596045494
6;71.09;0.0;10.94;23.44;12.89;26.17;20.12;41.99;62.7;18.75;68.55;13.28;0.732;0.016739581868052484;80.08;50.0;23.44;31.25;21.09;35.16;27.34;48.44;67.58;31.25;72.85;19.53;0.7411;0.015884567576646805
7;69.92;0.0;10.94;24.22;13.28;26.95;20.31;42.19;62.89;20.31;68.55;14.06;0.755;0.01526522122323513;79.3;50.0;25.0;31.25;21.09;35.16;27.34;48.24;67.38;32.81;72.46;20.31;0.755;0.015497007480263711
8;68.75;0.0;12.5;25.0;14.06;27.73;20.51;42.19;62.89;21.88;68.36;14.84;0.726;0.01682196605950594;78.52;0.0;25.0;32.03;21.09;35.55;27.34;48.24;67.19;34.38;72.27;20.31;0.7693;0.014705025798082352
9;66.8;0.0;12.5;25.78;14.45;28.12;20.31;42.19;62.7;23.44;68.16;15.62;0.683;0.01971756771206856;78.12;0.0;26.56;32.03;21.48;35.55;27.15;48.24;67.19;34.38;71.88;20.31;0.7657;0.014821204787492753
10;66.02;0.0;14.06;26.56;14.84;28.52;20.51;42.38;62.7;25.0;67.97;15.62;0.768;0.014807836771011353;77.34;0.0;28.12;32.03;21.48;35.55;27.15;48.24;66.99;34.38;71.68;20.31;0.7843;0.01397613482028246
11;65.23;0.0;14.06;27.34;15.23;28.91;20.7;42.58;62.7;25.0;67.77;16.41;0.773;0.014459851011633874;76.95;0.0;28.12;32.03;21.88;35.94;27.15;48.24;66.99;34.38;71.48;20.31;0.7891;0.01396913356333971
12;64.84;0.0;15.62;27.34;15.62;29.3;20.9;42.58;62.7;26.56;67.77;16.41;0.7825;0.0144013716802001;76.17;0.0;29.69;32.81;21.88;35.94;27.34;48.24;66.8;35.94;71.29;20.31;0.7976;0.013505455589294434
13;64.45;0.0;17.19;28.12;16.02;29.69;20.9;42.77;62.7;28.12;67.77;17.19;0.7985;0.013312949799001217;75.78;0.0;31.25;32.81;21.88;35.94;27.34;48.24;66.8;35.94;71.09;20.31;0.8026;0.013152683599293231
14;63.67;0.0;17.19;28.12;16.41;30.08;21.09;42.77;62.7;28.12;67.58;17.19;0.809;0.013701492976397276;75.39;0.0;31.25;32.81;21.88;36.33;27.34;48.24;66.6;37.5;71.09;20.31;0.8112;0.01282005809098482
15;63.28;0.0;18.75;28.91;16.41;30.08;21.09;42.97;62.5;29.69;67.58;17.19;0.8085;0.013438564084470273;75.0;0.0;32.81;32.81;22.27;36.33;27.34;48.24;66.6;37.5;70.9;20.31;0.816;0.012467622162401677
16;62.89;0.0;20.31;28.91;16.8;30.47;21.09;42.97;62.5;31.25;67.38;17.97;0.813;0.012734878599643708;74.61;0.0;34.38;32.81;22.27;36.33;27.34;48.44;66.41;37.5;70.7;20.31;0.8193;0.012318298755586148
17;62.11;0.0;20.31;28.91;17.19;30.86;21.29;42.97;62.3;31.25;67.38;17.97;0.8215;0.012513520069420338;74.22;0.0;34.38;32.81;22.27;36.72;27.34;48.44;66.41;37.5;70.7;21.09;0.8242;0.012014316406846047
18;61.72;0.0;21.88;28.91;17.19;31.25;21.29;43.16;62.3;32.81;67.19;17.97;0.815;0.012505229100584984;73.83;0.0;35.94;32.81;22.27;36.72;27.34;48.44;66.21;39.06;70.51;21.09;0.8219;0.011948886528611183
19;61.72;0.0;21.88;29.69;17.58;31.25;21.48;43.16;62.3;32.81;67.19;18.75;0.8185;0.012804319471120835;73.44;0.0;35.94;32.81;22.27;36.72;27.54;48.44;66.21;39.06;70.51;21.09;0.8319;0.011520047533512115
