;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;81.25;50.0;12.5;26.56;25.78;48.44;61.72;73.44;9.38;10.94;0.544;0.005504828959703446;84.38;50.0;12.5;29.69;27.34;52.34;66.41;78.12;9.38;14.06;0.5222;0.005462281948328018
1;81.25;50.0;12.5;26.56;26.56;50.0;64.06;75.78;9.38;10.94;0.5845;0.005423564702272415;84.38;50.0;12.5;29.69;27.34;52.34;66.41;78.12;9.38;14.06;0.5496;0.005426706284284591
2;82.81;50.0;12.5;26.56;27.34;50.0;64.06;75.78;9.38;12.5;0.607;0.005336904227733612;84.38;50.0;12.5;29.69;28.12;53.12;67.19;78.12;9.38;14.06;0.5579;0.0053848349332809445
3;82.81;50.0;12.5;28.12;27.34;50.0;64.84;75.78;9.38;12.5;0.6255;0.005208959847688675;84.38;50.0;12.5;29.69;28.12;53.12;67.19;78.12;12.5;15.62;0.5911;0.0052683130621910094
4;82.81;50.0;12.5;29.69;28.12;50.78;64.84;75.78;12.5;14.06;0.6325;0.005112659245729447;84.38;50.0;12.5;31.25;28.91;53.12;67.19;78.12;12.5;15.62;0.6107;0.0051821421682834625
5;81.25;50.0;12.5;29.69;28.12;50.78;64.84;75.78;12.5;14.06;0.6495;0.005015498250722885;84.38;50.0;12.5;31.25;28.91;53.12;67.19;78.12;12.5;17.19;0.6184;0.005106118434667587
6;81.25;50.0;12.5;29.69;28.12;50.78;64.84;76.56;12.5;15.62;0.654;0.0049349690973758695;84.38;50.0;12.5;32.81;28.91;53.91;67.19;78.12;12.5;17.19;0.6299;0.0050195362389087676
7;81.25;0.0;12.5;31.25;28.91;51.56;64.84;76.56;12.5;15.62;0.6525;0.004900895893573761;84.38;50.0;18.75;32.81;29.69;53.91;67.19;78.12;12.5;17.19;0.6436;0.004959279274940491
8;81.25;0.0;12.5;31.25;28.91;51.56;64.84;76.56;12.5;15.62;0.6745;0.004778246939182281;84.38;50.0;18.75;32.81;29.69;53.91;67.19;78.12;12.5;18.75;0.6517;0.00489932821393013
9;79.69;0.0;12.5;31.25;28.91;51.56;65.62;76.56;12.5;17.19;0.681;0.004713072419166565;84.38;50.0;18.75;34.38;29.69;53.91;67.19;78.12;15.62;18.75;0.661;0.004860682970285415
10;79.69;0.0;12.5;31.25;28.91;51.56;65.62;76.56;12.5;17.19;0.6785;0.0047277181297540665;82.81;50.0;18.75;34.38;29.69;53.91;67.19;78.12;15.62;18.75;0.6639;0.0047813128530979155
11;79.69;0.0;12.5;32.81;29.69;51.56;65.62;75.78;12.5;17.19;0.6895;0.004605842560529709;82.81;50.0;18.75;34.38;30.47;53.91;67.19;78.12;15.62;18.75;0.676;0.004699919015169144
12;78.12;0.0;12.5;32.81;29.69;51.56;65.62;75.78;15.62;17.19;0.698;0.004563704878091812;82.81;50.0;18.75;34.38;30.47;53.91;67.19;78.12;15.62;18.75;0.6903;0.004652576291561127
13;78.12;0.0;12.5;32.81;29.69;51.56;65.62;75.78;15.62;17.19;0.7015;0.004479740738868713;82.81;0.0;18.75;34.38;30.47;53.91;67.19;78.12;15.62;20.31;0.6868;0.004564520162343979
14;78.12;0.0;18.75;32.81;29.69;51.56;65.62;75.78;15.62;17.19;0.706;0.00442425574362278;82.81;0.0;18.75;35.94;30.47;53.91;67.19;78.12;15.62;20.31;0.6921;0.004539365258812904
15;78.12;0.0;18.75;32.81;29.69;51.56;65.62;75.78;15.62;18.75;0.698;0.004457783594727516;82.81;0.0;18.75;35.94;30.47;53.91;67.19;78.12;15.62;20.31;0.7079;0.00445545651614666
16;76.56;0.0;18.75;32.81;29.69;51.56;65.62;75.78;15.62;18.75;0.6925;0.004574150666594505;81.25;0.0;18.75;35.94;31.25;53.91;67.19;78.12;15.62;20.31;0.7056;0.0044179484099149706
17;76.56;0.0;18.75;32.81;30.47;51.56;65.62;75.78;15.62;18.75;0.7275;0.004313363268971443;81.25;0.0;18.75;35.94;31.25;53.91;67.19;78.12;15.62;20.31;0.7158;0.004372900760173798
18;76.56;0.0;18.75;34.38;30.47;51.56;65.62;75.78;15.62;18.75;0.722;0.004372630760073662;81.25;0.0;18.75;35.94;31.25;53.91;67.19;78.12;15.62;20.31;0.7186;0.004278946053981781
19;75.0;0.0;18.75;34.38;30.47;51.56;65.62;75.78;15.62;18.75;0.6975;0.0044780317395925525;81.25;0.0;18.75;35.94;31.25;53.91;67.19;78.12;15.62;21.88;0.7197;0.004281321042776108
