;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;56.25;0.0;12.5;18.75;17.19;39.06;57.03;63.28;9.38;9.38;0.613;0.08162041231989861;81.25;50.0;25.0;43.75;33.59;56.25;67.97;76.56;28.12;26.56;0.5712;0.08457999890446663
1;54.69;0.0;18.75;26.56;20.31;42.97;60.16;65.62;15.62;12.5;0.6715;0.07653348270058632;78.12;50.0;31.25;46.88;35.16;56.25;67.97;75.0;34.38;31.25;0.6274;0.08103754676878452
2;51.56;0.0;18.75;31.25;21.09;44.53;60.16;65.62;18.75;15.62;0.66;0.0753554905578494;75.0;0.0;37.5;48.44;35.94;57.03;67.97;73.44;34.38;34.38;0.6567;0.07849719348549843
3;50.0;0.0;18.75;32.81;22.66;46.09;60.94;66.41;21.88;18.75;0.727;0.06814373553544283;71.88;0.0;37.5;48.44;35.94;57.03;67.97;72.66;37.5;35.94;0.6625;0.07569807961285115
4;48.44;0.0;25.0;35.94;23.44;46.88;61.72;65.62;25.0;21.88;0.723;0.06743151517212391;70.31;0.0;37.5;50.0;36.72;57.03;67.19;71.88;37.5;37.5;0.6898;0.07321172178089619
5;46.88;0.0;25.0;37.5;25.0;47.66;60.94;64.84;28.12;21.88;0.7435;0.06547909666597843;67.19;0.0;43.75;50.0;36.72;57.03;67.19;71.09;40.62;39.06;0.7065;0.0710294402718544
6;45.31;0.0;31.25;39.06;25.78;47.66;60.94;64.84;31.25;23.44;0.7505;0.06323660375922918;65.62;0.0;43.75;50.0;36.72;57.03;67.19;70.31;40.62;40.62;0.7217;0.06925180488973856
7;45.31;0.0;31.25;40.62;25.78;48.44;60.94;64.06;31.25;25.0;0.756;0.061756780050694945;64.06;0.0;43.75;51.56;37.5;57.03;66.41;70.31;40.62;40.62;0.7347;0.06714309789687395
8;43.75;0.0;31.25;40.62;26.56;49.22;60.94;64.06;34.38;26.56;0.7795;0.05894632770121098;64.06;0.0;43.75;51.56;37.5;57.03;66.41;69.53;40.62;42.19;0.7329;0.0668673206910491
9;43.75;0.0;31.25;42.19;27.34;49.22;60.94;63.28;34.38;28.12;0.7645;0.060562200762331486;62.5;0.0;50.0;51.56;37.5;57.03;66.41;68.75;43.75;42.19;0.7413;0.06561400424093008
10;43.75;0.0;37.5;43.75;28.12;50.0;60.94;63.28;37.5;29.69;0.7745;0.05849000925570726;62.5;0.0;50.0;51.56;37.5;57.03;65.62;68.75;43.75;43.75;0.7468;0.06433560651987791
11;43.75;0.0;37.5;43.75;28.91;50.0;60.94;63.28;37.5;31.25;0.77;0.05960466857254505;60.94;0.0;50.0;51.56;37.5;57.81;65.62;67.97;43.75;43.75;0.7595;0.06279737516194582
12;43.75;0.0;37.5;43.75;28.91;50.78;60.16;62.5;37.5;31.25;0.7725;0.0569272072352469;60.94;0.0;50.0;51.56;38.28;57.81;65.62;67.97;43.75;43.75;0.7531;0.06330087916851043
13;43.75;0.0;43.75;45.31;29.69;50.78;60.16;62.5;37.5;32.81;0.785;0.05565376149117947;60.94;0.0;56.25;51.56;38.28;57.81;64.84;67.19;43.75;45.31;0.7631;0.061880803026258945
14;43.75;0.0;43.75;45.31;29.69;51.56;60.16;61.72;37.5;32.81;0.7955;0.05629179201647639;60.94;0.0;56.25;51.56;38.28;57.81;64.84;66.41;43.75;45.31;0.7612;0.0618429552257061
15;43.75;0.0;43.75;45.31;30.47;51.56;60.16;61.72;40.62;34.38;0.791;0.05444908910617232;59.38;0.0;56.25;51.56;38.28;57.81;64.84;66.41;43.75;45.31;0.7675;0.06052685095816851
16;43.75;0.0;50.0;45.31;30.47;52.34;60.16;61.72;40.62;34.38;0.7875;0.05664307399839163;59.38;0.0;56.25;51.56;38.28;57.81;64.84;66.41;43.75;45.31;0.7736;0.060097638122737405
17;43.75;0.0;50.0;45.31;31.25;52.34;60.16;61.72;40.62;34.38;0.7975;0.05242440493404865;59.38;0.0;62.5;51.56;38.28;58.59;64.84;65.62;43.75;45.31;0.7758;0.058833363166451456
18;45.31;0.0;50.0;45.31;31.25;52.34;60.16;60.94;40.62;35.94;0.808;0.05246881545707584;59.38;0.0;62.5;51.56;38.28;58.59;64.06;65.62;43.75;45.31;0.7764;0.05921018732190132
19;45.31;0.0;50.0;45.31;32.03;52.34;60.16;60.94;40.62;35.94;0.798;0.05305930632352829;60.94;0.0;62.5;51.56;39.06;58.59;64.06;65.62;43.75;45.31;0.7851;0.05753454243093729
