;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;71.88;50.0;12.5;23.44;22.66;43.75;65.62;71.88;9.38;9.38;0.629;0.020445284724235534;82.81;50.0;12.5;32.81;28.12;50.0;70.31;75.78;12.5;15.62;0.5763;0.021170761597156525
1;71.88;0.0;12.5;26.56;24.22;45.31;67.19;73.44;12.5;10.94;0.653;0.01965873657166958;82.81;50.0;12.5;35.94;29.69;50.78;70.31;75.78;15.62;18.75;0.6109;0.02047182040810585
2;70.31;0.0;12.5;29.69;25.78;46.88;67.97;73.44;15.62;14.06;0.669;0.019159127712249757;81.25;50.0;18.75;37.5;31.25;51.56;71.09;75.78;18.75;20.31;0.6367;0.01996491237282753
3;68.75;0.0;18.75;32.81;26.56;47.66;67.97;73.44;15.62;15.62;0.6745;0.01885308028757572;79.69;50.0;18.75;39.06;32.03;52.34;71.09;75.78;18.75;21.88;0.6598;0.019288523575663567
4;65.62;0.0;18.75;32.81;26.56;48.44;67.97;73.44;18.75;17.19;0.688;0.018109953328967095;78.12;0.0;18.75;39.06;32.81;52.34;71.09;75.0;21.88;23.44;0.6777;0.01866211607158184
5;64.06;0.0;18.75;34.38;27.34;48.44;67.97;73.44;18.75;18.75;0.705;0.01767084710299969;76.56;0.0;25.0;40.62;32.81;53.12;71.09;75.0;21.88;25.0;0.6917;0.01814851562380791
6;62.5;0.0;18.75;35.94;27.34;49.22;67.97;73.44;18.75;18.75;0.7135;0.01714065083861351;75.0;0.0;25.0;40.62;33.59;53.12;71.09;75.0;25.0;26.56;0.707;0.017730668115615845
7;60.94;0.0;18.75;35.94;28.12;49.22;67.97;72.66;18.75;20.31;0.7215;0.016782005712389945;73.44;0.0;25.0;40.62;33.59;53.12;71.09;75.0;25.0;26.56;0.7075;0.017591846734285356
8;59.38;0.0;18.75;35.94;28.12;49.22;67.97;72.66;18.75;21.88;0.7105;0.01740133196115494;73.44;0.0;25.0;42.19;33.59;53.12;70.31;74.22;25.0;28.12;0.7262;0.016875811758637428
9;59.38;0.0;18.75;37.5;28.91;50.0;67.97;72.66;21.88;21.88;0.7325;0.01666052721440792;71.88;0.0;25.0;42.19;34.38;53.12;70.31;74.22;25.0;28.12;0.7306;0.016781521689891814
10;57.81;0.0;18.75;37.5;28.91;50.0;67.97;71.88;21.88;23.44;0.721;0.016576162174344062;70.31;0.0;25.0;42.19;34.38;53.12;70.31;74.22;25.0;28.12;0.7318;0.016418530815839768
11;56.25;0.0;18.75;37.5;28.91;50.0;67.97;71.88;21.88;23.44;0.745;0.015869904667139053;70.31;0.0;25.0;42.19;34.38;53.12;70.31;73.44;25.0;28.12;0.7404;0.016287562680244446
12;54.69;0.0;18.75;37.5;28.91;50.0;67.97;71.88;21.88;23.44;0.7415;0.016197037883102894;68.75;0.0;25.0;42.19;34.38;53.12;70.31;73.44;25.0;29.69;0.7513;0.01602745067179203
13;53.12;0.0;18.75;37.5;29.69;50.0;67.97;71.88;25.0;25.0;0.7675;0.015132857747375964;67.19;0.0;25.0;42.19;34.38;53.12;70.31;73.44;25.0;29.69;0.7498;0.015779599365592003
14;51.56;0.0;18.75;37.5;29.69;50.0;67.97;71.09;25.0;25.0;0.7555;0.015617044888436795;67.19;0.0;31.25;42.19;34.38;53.12;70.31;73.44;25.0;29.69;0.7572;0.015393659761548042
15;51.56;0.0;25.0;39.06;29.69;50.0;67.97;71.09;25.0;25.0;0.767;0.015285110980272293;65.62;0.0;31.25;43.75;34.38;53.12;70.31;73.44;25.0;29.69;0.7542;0.015395202845335007
16;50.0;0.0;25.0;39.06;29.69;50.0;67.97;71.09;25.0;25.0;0.749;0.01591256781667471;65.62;0.0;31.25;43.75;34.38;53.12;70.31;72.66;28.12;29.69;0.7625;0.015165321630239486
17;48.44;0.0;25.0;39.06;30.47;50.78;67.97;71.09;25.0;25.0;0.7515;0.015574760407209396;64.06;0.0;31.25;43.75;35.16;53.12;70.31;72.66;28.12;29.69;0.7615;0.015009366545081138
18;48.44;0.0;25.0;39.06;30.47;50.78;67.97;71.09;25.0;25.0;0.7755;0.015010991975665092;64.06;0.0;31.25;43.75;35.16;53.12;70.31;72.66;28.12;31.25;0.769;0.0148366420596838
19;46.88;0.0;25.0;39.06;30.47;50.78;67.97;70.31;25.0;26.56;0.7725;0.0150855917558074;62.5;0.0;31.25;43.75;35.16;53.12;69.53;72.66;28.12;31.25;0.7707;0.014831761014461518
