;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;18.75;20.0;50.0;25.0;18.75;25.0;25.0;15.62;28.12;25.0;18.75;31.25;15.62;9.38;37.5;0.331;0.0535301388502121;56.25;20.0;75.0;37.5;37.5;50.0;50.0;46.88;62.5;50.0;59.38;75.0;65.62;59.38;37.5;0.21206;0.06333536691427231
1;31.25;30.0;50.0;37.5;25.0;37.5;37.5;25.0;37.5;50.0;28.12;31.25;21.88;12.5;37.5;0.4189;0.04789103707075119;50.0;20.0;75.0;50.0;43.75;56.25;56.25;53.12;65.62;50.0;59.38;65.62;56.25;43.75;50.0;0.33832;0.05418076554775238
2;31.25;30.0;50.0;50.0;31.25;43.75;37.5;31.25;43.75;50.0;34.38;34.38;21.88;15.62;50.0;0.4684;0.04417429747581482;50.0;30.0;75.0;50.0;43.75;62.5;56.25;53.12;65.62;50.0;59.38;59.38;46.88;31.25;50.0;0.401;0.050070363445281985
3;37.5;30.0;75.0;50.0;31.25;50.0;43.75;34.38;46.88;50.0;37.5;34.38;21.88;15.62;50.0;0.4963;0.04211796179413795;43.75;30.0;75.0;50.0;43.75;62.5;56.25;56.25;65.62;50.0;59.38;56.25;40.62;25.0;50.0;0.4449;0.047237463915348055
4;31.25;30.0;75.0;50.0;31.25;50.0;50.0;37.5;53.12;50.0;40.62;37.5;21.88;15.62;50.0;0.5287;0.04074437866806984;43.75;30.0;75.0;50.0;43.75;56.25;56.25;56.25;68.75;50.0;59.38;53.12;37.5;25.0;50.0;0.47098;0.04551966028928757
5;31.25;30.0;75.0;62.5;31.25;56.25;50.0;40.62;53.12;50.0;43.75;37.5;21.88;18.75;50.0;0.5514;0.03859095064997673;43.75;30.0;75.0;50.0;43.75;62.5;56.25;56.25;68.75;50.0;62.5;50.0;34.38;25.0;50.0;0.4967;0.04395588838100433
6;31.25;30.0;75.0;50.0;31.25;56.25;50.0;40.62;56.25;50.0;46.88;37.5;25.0;18.75;50.0;0.5612;0.03791653945446014;43.75;30.0;75.0;50.0;43.75;62.5;56.25;56.25;68.75;50.0;62.5;50.0;31.25;21.88;50.0;0.51556;0.04274112202644348
7;37.5;30.0;75.0;50.0;37.5;56.25;56.25;43.75;59.38;50.0;50.0;40.62;25.0;18.75;50.0;0.5862;0.0361812336564064;43.75;40.0;75.0;50.0;43.75;62.5;62.5;56.25;68.75;50.0;62.5;50.0;28.12;25.0;50.0;0.53052;0.04159433821439743
8;37.5;30.0;75.0;50.0;37.5;56.25;56.25;43.75;59.38;50.0;53.12;40.62;25.0;18.75;50.0;0.5986;0.03507688019871712;43.75;40.0;75.0;50.0;43.75;62.5;62.5;56.25;68.75;50.0;62.5;50.0;28.12;25.0;50.0;0.54518;0.040723433738946914
9;37.5;30.0;75.0;50.0;37.5;56.25;56.25;46.88;62.5;50.0;56.25;40.62;25.0;18.75;50.0;0.6024;0.03505244477391243;43.75;40.0;75.0;50.0;43.75;62.5;62.5;56.25;71.88;50.0;62.5;50.0;28.12;21.88;50.0;0.55564;0.039861873503923416
