;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;12.5;20.0;75.0;37.5;12.5;18.75;18.75;9.38;9.38;50.0;9.38;9.38;6.25;6.25;37.5;0.3334;0.21276089837551118;43.75;30.0;75.0;50.0;43.75;62.5;56.25;50.0;53.12;75.0;56.25;53.12;46.88;37.5;50.0;0.2189;0.2499082301545143
1;31.25;30.0;75.0;50.0;25.0;37.5;31.25;18.75;18.75;50.0;15.62;15.62;12.5;9.38;37.5;0.3901;0.19645465977191925;50.0;30.0;75.0;62.5;43.75;62.5;56.25;53.12;53.12;75.0;46.88;37.5;31.25;25.0;50.0;0.32292;0.22166727404236794
2;31.25;30.0;75.0;50.0;25.0;43.75;37.5;25.0;28.12;50.0;18.75;18.75;18.75;9.38;37.5;0.4271;0.18487697665691374;56.25;30.0;75.0;62.5;37.5;62.5;56.25;50.0;53.12;75.0;43.75;31.25;28.12;18.75;50.0;0.35784;0.21100754487872123
3;37.5;30.0;75.0;50.0;31.25;50.0;43.75;31.25;34.38;50.0;21.88;18.75;18.75;12.5;37.5;0.4875;0.17231862937808037;56.25;30.0;75.0;62.5;37.5;62.5;50.0;50.0;53.12;75.0;40.62;28.12;25.0;15.62;50.0;0.39828;0.2022083856344223
4;37.5;30.0;75.0;62.5;31.25;50.0;43.75;34.38;40.62;75.0;25.0;18.75;21.88;12.5;50.0;0.5166;0.16556059889495373;56.25;30.0;75.0;62.5;37.5;62.5;50.0;50.0;56.25;75.0;40.62;25.0;28.12;15.62;62.5;0.42884;0.1966949866449833
5;43.75;40.0;75.0;62.5;37.5;56.25;50.0;37.5;43.75;75.0;28.12;21.88;25.0;12.5;50.0;0.5437;0.16167600034177304;56.25;40.0;75.0;62.5;43.75;62.5;50.0;50.0;56.25;75.0;40.62;25.0;28.12;15.62;62.5;0.46638;0.1889813953602314
6;43.75;40.0;75.0;62.5;37.5;56.25;50.0;40.62;46.88;75.0;31.25;25.0;28.12;12.5;50.0;0.5828;0.1484085740894079;56.25;40.0;75.0;62.5;43.75;62.5;50.0;53.12;59.38;75.0;43.75;25.0;31.25;12.5;62.5;0.49514;0.17972223397612572
7;43.75;40.0;75.0;62.5;37.5;56.25;50.0;40.62;50.0;75.0;34.38;25.0;28.12;9.38;50.0;0.5914;0.1448861165344715;56.25;50.0;75.0;62.5;43.75;62.5;50.0;53.12;59.38;75.0;43.75;25.0;31.25;12.5;62.5;0.5127;0.17646110820889474
8;43.75;50.0;75.0;62.5;37.5;56.25;50.0;43.75;50.0;75.0;37.5;25.0;28.12;9.38;50.0;0.5945;0.1437593611687422;56.25;50.0;75.0;62.5;43.75;62.5;50.0;53.12;59.38;75.0;46.88;28.12;31.25;12.5;62.5;0.52244;0.17253715606927872
9;43.75;50.0;75.0;62.5;37.5;62.5;50.0;43.75;53.12;75.0;37.5;25.0;28.12;9.38;50.0;0.5838;0.14661323728859424;56.25;50.0;75.0;75.0;43.75;62.5;50.0;56.25;59.38;75.0;46.88;28.12;31.25;9.38;62.5;0.5354;0.16914223010122775
10;43.75;50.0;50.0;62.5;37.5;62.5;50.0;46.88;53.12;75.0;40.62;28.12;28.12;9.38;50.0;0.6031;0.14347677302062511;56.25;50.0;75.0;75.0;43.75;62.5;43.75;56.25;59.38;75.0;50.0;28.12;31.25;9.38;62.5;0.54516;0.16528495721399783
11;50.0;50.0;50.0;62.5;37.5;62.5;50.0;50.0;53.12;75.0;40.62;28.12;31.25;9.38;50.0;0.6217;0.13970448451936246;50.0;50.0;75.0;62.5;43.75;62.5;43.75;56.25;59.38;75.0;50.0;28.12;31.25;9.38;62.5;0.55016;0.16393034408211707
12;50.0;50.0;50.0;62.5;37.5;62.5;50.0;50.0;56.25;75.0;43.75;28.12;31.25;9.38;50.0;0.634;0.1333525962293148;50.0;50.0;75.0;62.5;43.75;62.5;43.75;59.38;59.38;75.0;50.0;28.12;31.25;9.38;50.0;0.55866;0.16168951196849346
13;50.0;50.0;50.0;62.5;37.5;62.5;50.0;53.12;56.25;75.0;43.75;28.12;31.25;9.38;50.0;0.6135;0.1364921919286251;50.0;50.0;75.0;62.5;43.75;62.5;43.75;59.38;59.38;75.0;50.0;28.12;31.25;9.38;50.0;0.56436;0.16028290941655635
14;50.0;50.0;50.0;62.5;37.5;62.5;43.75;53.12;56.25;75.0;43.75;28.12;31.25;9.38;50.0;0.6219;0.13334601910114288;50.0;50.0;75.0;62.5;43.75;62.5;43.75;59.38;59.38;75.0;50.0;28.12;31.25;9.38;50.0;0.56988;0.15776634192228317
15;50.0;50.0;50.0;62.5;37.5;62.5;43.75;53.12;56.25;75.0;46.88;28.12;31.25;9.38;50.0;0.6397;0.1308754762917757;50.0;50.0;75.0;62.5;43.75;62.5;43.75;59.38;62.5;75.0;50.0;28.12;31.25;9.38;50.0;0.57272;0.15699605683505535
16;50.0;50.0;50.0;62.5;37.5;62.5;43.75;53.12;56.25;75.0;46.88;28.12;31.25;9.38;50.0;0.6303;0.13220218062400818;50.0;50.0;75.0;62.5;43.75;62.5;43.75;59.38;62.5;75.0;53.12;28.12;31.25;9.38;50.0;0.57896;0.15449177867293357
17;50.0;50.0;50.0;62.5;37.5;62.5;43.75;56.25;59.38;75.0;46.88;28.12;31.25;6.25;50.0;0.6368;0.13573917372524738;50.0;50.0;75.0;62.5;43.75;62.5;43.75;59.38;62.5;75.0;53.12;28.12;31.25;6.25;50.0;0.58348;0.15433455794274806
18;50.0;50.0;50.0;62.5;43.75;62.5;43.75;56.25;59.38;75.0;46.88;28.12;31.25;6.25;50.0;0.6391;0.13356352324187756;50.0;50.0;75.0;62.5;43.75;62.5;43.75;59.38;62.5;75.0;53.12;28.12;31.25;6.25;50.0;0.58856;0.1517437148439884
19;50.0;50.0;50.0;62.5;43.75;62.5;43.75;56.25;62.5;75.0;50.0;28.12;31.25;6.25;50.0;0.6256;0.1366905028373003;50.0;50.0;75.0;62.5;43.75;62.5;43.75;59.38;62.5;75.0;53.12;28.12;31.25;6.25;50.0;0.59126;0.1514660135102272
