;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;6.25;0.0;25.0;37.5;25.0;37.5;25.0;25.0;43.75;25.0;31.25;50.0;43.75;31.25;25.0;0.2005;0.015388820314407348;62.5;10.0;25.0;37.5;37.5;50.0;37.5;37.5;56.25;25.0;50.0;71.88;71.88;68.75;25.0;0.1691;0.01692315665245056
1;18.75;10.0;25.0;50.0;31.25;43.75;31.25;28.12;43.75;50.0;34.38;53.12;43.75;28.12;37.5;0.2924;0.013944709408283233;50.0;10.0;25.0;50.0;50.0;56.25;43.75;43.75;59.38;50.0;50.0;68.75;68.75;62.5;37.5;0.2448;0.014827785587310792
2;18.75;20.0;50.0;50.0;37.5;43.75;31.25;31.25;46.88;50.0;37.5;53.12;43.75;28.12;37.5;0.3878;0.012365521883964538;43.75;20.0;50.0;50.0;50.0;56.25;43.75;46.88;62.5;50.0;53.12;68.75;65.62;59.38;37.5;0.33336;0.013483519926071167
3;25.0;20.0;50.0;50.0;37.5;50.0;37.5;34.38;50.0;50.0;43.75;53.12;43.75;31.25;37.5;0.4261;0.011855234813690186;37.5;20.0;50.0;50.0;50.0;62.5;43.75;50.0;62.5;50.0;53.12;65.62;62.5;53.12;37.5;0.38344;0.012629520735740661
4;31.25;20.0;50.0;50.0;37.5;50.0;37.5;37.5;53.12;50.0;46.88;53.12;43.75;28.12;37.5;0.4722;0.011198832821846008;37.5;20.0;50.0;62.5;50.0;62.5;50.0;50.0;62.5;50.0;56.25;65.62;62.5;50.0;37.5;0.41724;0.012096653909683227
5;31.25;30.0;50.0;50.0;43.75;50.0;43.75;40.62;56.25;50.0;50.0;53.12;43.75;28.12;37.5;0.5015;0.010657290661334992;37.5;30.0;50.0;62.5;50.0;62.5;50.0;50.0;65.62;50.0;56.25;65.62;59.38;43.75;37.5;0.4479;0.01168724464893341
6;31.25;30.0;50.0;50.0;43.75;50.0;43.75;40.62;56.25;50.0;50.0;56.25;46.88;28.12;37.5;0.5153;0.010463602972030639;37.5;30.0;50.0;62.5;56.25;62.5;50.0;53.12;65.62;50.0;59.38;65.62;59.38;37.5;37.5;0.47572;0.01129410398721695
7;31.25;30.0;50.0;50.0;43.75;56.25;43.75;43.75;59.38;50.0;53.12;56.25;46.88;28.12;37.5;0.5301;0.010065049064159393;37.5;30.0;50.0;62.5;50.0;62.5;50.0;53.12;65.62;50.0;59.38;65.62;56.25;34.38;37.5;0.49218;0.011028176023960114
8;25.0;30.0;50.0;62.5;43.75;56.25;50.0;43.75;59.38;50.0;53.12;56.25;46.88;25.0;37.5;0.5399;0.01016534651517868;31.25;30.0;50.0;62.5;50.0;62.5;56.25;53.12;68.75;50.0;59.38;65.62;56.25;31.25;37.5;0.51104;0.010723766903877259
9;25.0;30.0;50.0;62.5;43.75;56.25;50.0;46.88;62.5;50.0;53.12;56.25;46.88;25.0;37.5;0.5559;0.009650649785995483;31.25;30.0;50.0;62.5;50.0;62.5;56.25;56.25;68.75;50.0;59.38;65.62;56.25;31.25;37.5;0.52374;0.010452748866081238
