;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;56.25;10.0;25.0;37.5;18.75;25.0;31.25;25.0;50.0;50.0;46.88;71.88;68.75;71.88;25.0;0.198;0.017556169366836547;81.25;60.0;25.0;50.0;18.75;31.25;37.5;28.12;53.12;50.0;53.12;75.0;71.88;75.0;25.0;0.1393;0.01787854769706726
1;50.0;10.0;25.0;37.5;25.0;25.0;31.25;25.0;46.88;50.0;46.88;71.88;65.62;71.88;25.0;0.2231;0.01595399942398071;75.0;20.0;25.0;50.0;25.0;31.25;37.5;28.12;53.12;50.0;50.0;75.0;68.75;75.0;25.0;0.19946;0.01674620125770569
2;43.75;10.0;50.0;50.0;25.0;31.25;37.5;25.0;46.88;50.0;46.88;68.75;65.62;68.75;25.0;0.2567;0.015001416945457459;68.75;10.0;50.0;50.0;25.0;31.25;37.5;28.12;50.0;50.0;50.0;71.88;68.75;71.88;25.0;0.229;0.015623227837085724
3;43.75;10.0;50.0;50.0;31.25;31.25;37.5;25.0;46.88;50.0;46.88;68.75;62.5;68.75;25.0;0.2882;0.014491228222846984;62.5;10.0;50.0;50.0;25.0;31.25;37.5;28.12;50.0;50.0;50.0;71.88;68.75;71.88;25.0;0.25194;0.014967465686798095
4;37.5;10.0;50.0;50.0;31.25;31.25;37.5;25.0;46.88;50.0;46.88;68.75;62.5;65.62;37.5;0.309;0.014049876117706299;62.5;10.0;50.0;62.5;25.0;31.25;43.75;28.12;50.0;50.0;50.0;71.88;65.62;71.88;37.5;0.27518;0.014530243542194366
5;37.5;10.0;50.0;62.5;31.25;37.5;37.5;28.12;46.88;50.0;46.88;68.75;62.5;65.62;37.5;0.3328;0.013696740472316742;56.25;10.0;50.0;62.5;31.25;37.5;43.75;28.12;50.0;50.0;50.0;71.88;65.62;68.75;37.5;0.29252;0.014210868816375732
6;37.5;10.0;50.0;62.5;31.25;37.5;37.5;28.12;46.88;50.0;43.75;65.62;59.38;65.62;37.5;0.3356;0.013516597700119018;56.25;10.0;50.0;62.5;31.25;37.5;43.75;31.25;50.0;50.0;50.0;71.88;65.62;68.75;37.5;0.31008;0.013950804390907288
7;37.5;10.0;50.0;62.5;31.25;37.5;37.5;28.12;46.88;50.0;43.75;65.62;59.38;62.5;37.5;0.3512;0.01330557645559311;56.25;20.0;50.0;62.5;31.25;37.5;43.75;31.25;50.0;50.0;46.88;71.88;62.5;68.75;37.5;0.32256;0.013758250145912171
8;37.5;20.0;50.0;62.5;31.25;37.5;43.75;28.12;46.88;50.0;43.75;65.62;59.38;62.5;37.5;0.3644;0.013008242321014404;56.25;20.0;50.0;62.5;31.25;37.5;43.75;31.25;50.0;50.0;46.88;68.75;62.5;65.62;37.5;0.33568;0.013593630495071412
9;37.5;20.0;50.0;62.5;31.25;37.5;43.75;28.12;46.88;50.0;43.75;65.62;59.38;62.5;37.5;0.3788;0.012790645742416382;56.25;20.0;50.0;62.5;31.25;37.5;43.75;31.25;50.0;50.0;46.88;68.75;62.5;65.62;37.5;0.3454;0.013383746302127839
