;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
17;27.73;24.0;9.38;25.78;15.62;28.52;37.89;19.92;36.52;31.25;39.65;27.93;22.85;9.18;23.44;0.5391;0.0035236476063728334;40.23;27.0;12.5;28.91;27.34;35.94;48.83;32.42;50.0;32.81;54.88;37.11;31.64;13.09;31.25;0.65806;0.002301065158843994
18;28.12;24.0;9.38;25.78;16.02;28.12;37.89;20.12;36.91;31.25;40.82;28.52;23.44;9.18;23.44;0.5147;0.0036919669032096864;40.23;27.0;12.5;28.91;27.34;35.55;48.83;32.81;50.39;32.81;55.66;37.5;31.45;12.89;31.25;0.67572;0.0021801137089729307
19;28.52;25.0;9.38;25.78;16.02;28.12;38.28;20.31;37.7;31.25;41.8;29.1;23.63;9.38;23.44;0.5665;0.0032773018479347227;39.84;27.0;12.5;28.91;27.73;35.16;48.83;33.2;50.59;31.25;56.45;37.7;31.45;12.89;31.25;0.68842;0.002080839899778366
20;28.91;25.0;10.94;25.78;16.41;28.12;38.67;20.51;38.28;31.25;42.97;29.49;23.83;9.57;24.22;0.5732;0.0032715678334236144;39.84;27.0;12.5;28.91;27.73;34.77;48.83;33.4;50.78;31.25;57.23;38.09;31.25;12.89;32.03;0.69872;0.001988750562667847
21;29.3;25.0;10.94;25.78;16.41;28.12;39.06;20.9;38.87;31.25;43.95;30.08;24.02;9.77;24.22;0.5598;0.0034274396777153014;39.84;28.0;12.5;28.12;27.73;34.38;48.83;33.79;50.98;31.25;57.81;38.28;31.25;12.89;32.03;0.71338;0.0018785236406326294
22;29.69;25.0;12.5;25.78;16.8;28.12;39.06;21.09;39.26;31.25;44.92;30.66;24.41;9.77;25.0;0.581;0.0032708681702613832;39.45;28.0;14.06;28.12;28.12;34.38;49.22;34.18;51.17;31.25;58.4;38.67;31.25;12.89;32.03;0.72716;0.0017899090600013733
23;30.08;25.0;12.5;26.56;17.19;28.12;39.45;21.48;39.65;31.25;45.9;31.25;24.61;9.96;25.0;0.5997;0.0030919406414031984;39.45;28.0;14.06;28.12;28.12;33.98;49.22;34.57;51.37;31.25;59.18;39.26;31.25;12.89;32.03;0.73586;0.0017093600475788116
24;30.47;25.0;12.5;26.56;17.19;28.12;39.45;21.88;40.23;31.25;46.68;31.84;24.61;10.16;25.0;0.5951;0.0032005867719650267;39.45;28.0;14.06;28.12;28.52;33.59;49.22;34.96;51.56;31.25;59.77;39.65;31.25;12.89;32.03;0.74872;0.0016271707034111022
25;30.47;25.0;12.5;26.56;17.58;28.12;39.84;22.07;40.62;31.25;47.66;32.23;25.0;10.35;25.78;0.6038;0.0031408808588981626;39.45;28.0;15.62;28.12;28.52;33.59;49.22;35.35;51.76;31.25;60.35;40.04;31.25;13.09;32.81;0.76008;0.0015408895909786225
26;30.47;25.0;14.06;26.56;17.58;28.12;40.23;22.46;41.21;31.25;48.63;32.81;25.2;10.55;25.78;0.5745;0.0034611786246299746;39.45;29.0;15.62;28.12;28.91;33.2;49.22;35.55;51.95;31.25;60.94;40.43;31.45;13.09;32.81;0.77656;0.0014388142132759094
27;30.86;25.0;14.06;26.56;17.97;28.12;40.23;22.66;41.8;31.25;49.41;33.4;25.59;10.74;25.78;0.597;0.0032345316290855407;39.45;29.0;15.62;28.12;28.91;33.2;49.61;35.94;52.34;31.25;61.52;41.02;31.64;13.28;32.81;0.78382;0.0013773790001869201
28;30.86;25.0;14.06;26.56;17.97;28.12;40.62;23.05;42.38;31.25;50.39;33.98;25.98;10.74;26.56;0.6087;0.0031528037190437317;39.45;29.0;15.62;28.12;29.3;32.81;49.61;36.33;52.54;29.69;62.11;41.41;31.64;13.48;32.81;0.79746;0.0012939441871643066
29;31.25;25.0;14.06;26.56;18.36;28.12;40.62;23.24;42.77;31.25;51.17;34.57;26.17;10.94;26.56;0.6111;0.0032631040453910826;39.45;29.0;15.62;28.12;29.3;32.42;49.61;36.72;52.73;29.69;62.7;41.8;31.84;13.48;32.81;0.80598;0.0012275021064281464
30;31.25;26.0;15.62;26.56;18.75;28.12;41.02;23.63;43.16;31.25;51.95;35.16;26.56;11.13;26.56;0.601;0.0033668057918548582;39.45;29.0;17.19;27.34;29.3;32.42;49.61;37.11;52.93;29.69;63.28;42.38;32.03;13.67;32.81;0.81612;0.001172276874780655
31;31.64;26.0;15.62;26.56;18.75;28.12;41.41;24.02;43.55;31.25;52.73;35.74;26.95;11.33;26.56;0.582;0.003846103048324585;39.45;29.0;17.19;27.34;29.3;32.42;49.61;37.3;53.12;29.69;63.87;42.97;32.23;13.67;32.81;0.82098;0.0011096476924419402
32;31.64;26.0;15.62;26.56;19.14;28.52;41.41;24.22;43.95;31.25;53.52;36.33;27.15;11.52;26.56;0.6047;0.003392726445198059;39.45;30.0;17.19;27.34;29.3;32.03;49.61;37.7;53.32;29.69;64.26;43.36;32.42;13.87;32.81;0.83126;0.0010564151787757874
33;31.64;26.0;15.62;26.56;19.14;28.12;41.41;24.61;44.34;31.25;54.1;36.72;27.54;11.72;27.34;0.5859;0.00378506942987442;39.45;30.0;17.19;27.34;29.69;32.03;49.61;38.09;53.52;29.69;64.84;43.75;32.62;14.06;32.81;0.84058;0.0009972242242097854
34;32.03;26.0;15.62;26.56;19.53;28.52;41.41;25.0;44.73;31.25;54.88;37.3;27.73;11.91;27.34;0.6056;0.003375692629814148;39.45;30.0;17.19;27.34;29.69;31.64;49.22;38.48;53.71;29.69;65.23;44.34;32.81;14.06;32.81;0.84662;0.0009474507635831833
35;32.03;26.0;15.62;27.34;19.53;28.52;41.8;25.2;45.12;31.25;55.47;37.89;28.12;12.11;27.34;0.6107;0.003526385450363159;39.45;30.0;18.75;27.34;29.69;31.64;49.22;38.67;53.91;29.69;65.62;44.73;33.01;14.26;32.03;0.85446;0.0008914863163232803
36;32.03;26.0;17.19;27.34;19.92;28.52;41.8;25.59;45.31;31.25;56.05;38.48;28.52;12.3;27.34;0.6015;0.0036041754722595217;39.45;30.0;18.75;27.34;29.69;31.64;49.22;39.06;54.1;28.12;66.02;45.12;33.2;14.26;32.03;0.86476;0.0008267624032497405
37;32.42;26.0;17.19;27.34;19.92;28.52;41.8;25.78;45.7;31.25;56.64;38.87;28.71;12.5;27.34;0.6272;0.003493843400478363;39.45;30.0;18.75;27.34;29.69;31.25;49.22;39.26;54.3;28.12;66.41;45.51;33.4;14.45;32.03;0.8698;0.0008014672476053238
38;32.42;26.0;17.19;27.34;20.31;28.52;41.8;26.17;46.09;31.25;57.23;39.45;28.91;12.7;27.34;0.6294;0.003504165780544281;39.45;30.0;18.75;27.34;30.08;31.25;49.22;39.65;54.49;28.12;66.8;45.9;33.4;14.65;32.03;0.87528;0.000762060952782631
39;32.42;26.0;17.19;27.34;20.31;28.52;42.19;26.37;46.48;31.25;57.62;39.84;29.1;12.89;27.34;0.6264;0.0035389660716056825;39.45;30.0;20.31;27.34;30.08;30.86;49.22;39.84;54.69;28.12;67.19;46.29;33.59;14.65;32.03;0.88212;0.0007176370060443878
40;32.42;26.0;18.75;27.34;20.7;28.52;42.19;26.76;46.88;31.25;58.2;40.23;29.3;12.89;28.12;0.6042;0.0038551228761672975;39.45;30.0;20.31;27.34;30.08;30.86;48.83;40.23;54.88;28.12;67.38;46.68;33.79;14.84;32.03;0.89;0.0006796600160002709
41;32.81;26.0;18.75;27.34;21.09;28.91;42.19;26.95;47.07;29.69;58.59;40.82;29.49;13.09;28.12;0.6239;0.0036870099425315855;39.45;30.0;20.31;27.34;30.08;30.86;48.83;40.43;55.08;28.12;67.77;47.07;33.79;14.84;32.03;0.89592;0.0006384071770310402
42;32.81;26.0;18.75;27.34;21.09;28.91;42.19;27.34;47.46;29.69;59.18;41.21;29.69;13.28;28.12;0.6321;0.0035986363649368287;39.45;31.0;20.31;27.34;30.08;30.86;48.83;40.62;55.27;28.12;67.97;47.46;33.98;15.04;32.03;0.89668;0.0006269003942608833
43;32.81;26.0;18.75;27.34;21.48;28.91;42.58;27.54;47.66;29.69;59.57;41.8;30.08;13.48;28.12;0.6197;0.003747120487689972;39.45;31.0;20.31;26.56;30.08;30.47;48.83;41.02;55.47;28.12;68.16;47.85;34.18;15.04;32.03;0.90258;0.0005924107104539871
44;32.81;26.0;18.75;27.34;21.48;28.91;42.58;27.93;47.85;29.69;59.96;42.19;30.27;13.48;28.12;0.6318;0.0037057823061943055;39.45;31.0;20.31;26.56;30.08;30.47;48.83;41.21;55.47;28.12;68.55;48.24;34.18;15.23;32.03;0.90778;0.0005625713142752648
45;32.81;26.0;18.75;27.34;21.48;28.91;42.58;28.32;48.24;29.69;60.35;42.58;30.47;13.67;28.12;0.6316;0.003735338461399078;39.45;31.0;20.31;26.56;30.08;30.47;48.44;41.41;55.66;28.12;68.75;48.44;34.38;15.23;31.25;0.9139;0.000523189232647419
46;33.2;27.0;18.75;27.34;21.88;28.91;42.97;28.52;48.44;29.69;60.74;42.97;30.47;13.87;28.12;0.6189;0.00386539249420166;39.45;31.0;21.88;26.56;30.08;30.08;48.44;41.8;55.86;28.12;68.95;48.83;34.38;15.43;31.25;0.91512;0.0005129715895652771
47;33.2;27.0;18.75;27.34;21.88;28.91;42.97;28.91;48.63;29.69;61.13;43.36;30.66;13.87;28.12;0.6173;0.003879796040058136;39.45;31.0;21.88;26.56;30.47;30.08;48.44;41.99;55.86;26.56;69.14;49.22;34.57;15.43;31.25;0.91666;0.0005024058264493942
48;33.2;27.0;18.75;27.34;22.27;28.91;42.97;29.1;48.83;29.69;61.52;43.75;31.05;14.06;28.12;0.6339;0.003715143847465515;39.45;31.0;21.88;26.56;30.47;30.08;48.44;42.19;56.05;26.56;69.34;49.41;34.57;15.62;31.25;0.92044;0.0004843534678220749
49;33.2;27.0;18.75;27.34;22.27;29.3;42.97;29.3;49.02;29.69;61.72;44.14;31.25;14.26;28.12;0.6395;0.00373410382270813;39.45;31.0;21.88;26.56;30.47;29.69;48.44;42.38;56.05;26.56;69.53;49.8;34.77;15.62;31.25;0.9268;0.00043838370472192766
