;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;9.38;10.0;25.0;37.5;12.5;25.0;23.44;32.81;46.88;37.5;34.38;18.75;0.3445;0.013675724363327027;59.38;10.0;25.0;43.75;21.88;34.38;40.62;56.25;68.75;37.5;65.62;25.0;0.24138;0.01609587776184082
1;15.62;30.0;25.0;43.75;18.75;31.25;25.0;35.94;45.31;37.5;31.25;25.0;0.4628;0.011048578095436096;50.0;30.0;25.0;50.0;28.12;40.62;46.88;57.81;65.62;50.0;59.38;31.25;0.39002;0.012613287951946259
2;21.88;30.0;25.0;50.0;21.88;34.38;28.12;39.06;45.31;50.0;26.56;25.0;0.5267;0.010089776122570037;43.75;30.0;37.5;56.25;28.12;43.75;48.44;59.38;64.06;50.0;54.69;31.25;0.47766;0.010980862655639648
3;25.0;40.0;37.5;50.0;25.0;37.5;31.25;42.19;45.31;37.5;25.0;31.25;0.5601;0.009566946065425873;43.75;40.0;37.5;56.25;31.25;46.88;51.56;62.5;62.5;50.0;50.0;31.25;0.54802;0.009816085650920868
4;28.12;50.0;37.5;50.0;28.12;40.62;34.38;45.31;46.88;37.5;25.0;37.5;0.6246;0.008246926039457321;40.62;50.0;37.5;56.25;34.38;46.88;54.69;64.06;62.5;50.0;45.31;37.5;0.5848;0.009061850298643112
5;28.12;50.0;37.5;50.0;28.12;40.62;37.5;48.44;45.31;37.5;23.44;37.5;0.641;0.008032066637277603;40.62;50.0;50.0;56.25;37.5;50.0;56.25;65.62;60.94;50.0;40.62;37.5;0.6159;0.008509122762680054
6;28.12;50.0;37.5;50.0;28.12;43.75;39.06;51.56;45.31;37.5;23.44;37.5;0.6752;0.007311988514661789;37.5;50.0;50.0;56.25;37.5;50.0;59.38;67.19;59.38;50.0;37.5;37.5;0.63832;0.00803232670545578
7;31.25;50.0;50.0;50.0;31.25;43.75;40.62;53.12;43.75;37.5;21.88;37.5;0.6881;0.0070683793187141415;37.5;50.0;50.0;56.25;37.5;50.0;60.94;68.75;57.81;50.0;34.38;43.75;0.66012;0.0076125122451782224
8;28.12;50.0;50.0;50.0;31.25;46.88;42.19;54.69;42.19;37.5;21.88;37.5;0.694;0.0068457104623317715;37.5;50.0;50.0;56.25;37.5;50.0;62.5;68.75;56.25;50.0;31.25;43.75;0.67596;0.007294649399518967
9;28.12;50.0;50.0;50.0;31.25;46.88;43.75;56.25;42.19;37.5;21.88;37.5;0.7167;0.006437935560941696;37.5;50.0;50.0;50.0;40.62;53.12;62.5;68.75;54.69;50.0;29.69;43.75;0.68852;0.00701079042673111
10;28.12;50.0;50.0;50.0;31.25;50.0;45.31;57.81;40.62;37.5;23.44;37.5;0.7229;0.006317336231470108;34.38;60.0;50.0;50.0;40.62;53.12;64.06;70.31;53.12;50.0;28.12;43.75;0.7042;0.006737719660997391
11;28.12;60.0;50.0;50.0;34.38;50.0;46.88;57.81;40.62;37.5;23.44;37.5;0.7318;0.006008959501981735;34.38;60.0;50.0;50.0;40.62;53.12;64.06;70.31;51.56;50.0;28.12;43.75;0.7136;0.006525367798805237
