;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;46.88;10.0;12.5;31.25;15.62;31.25;23.44;48.44;68.75;50.0;68.75;25.0;0.2492;0.015951733350753783;81.25;30.0;25.0;37.5;18.75;40.62;28.12;53.12;71.88;50.0;73.44;25.0;0.17862;0.017249368057250976
1;43.75;20.0;12.5;37.5;18.75;34.38;25.0;48.44;67.19;50.0;67.19;31.25;0.3007;0.014220519208908081;75.0;20.0;25.0;37.5;21.88;43.75;29.69;53.12;70.31;50.0;71.88;31.25;0.26466;0.014983519463539123
2;43.75;20.0;12.5;37.5;18.75;37.5;25.0;46.88;67.19;50.0;65.62;31.25;0.345;0.013413322746753692;71.88;20.0;25.0;37.5;21.88;43.75;29.69;51.56;70.31;50.0;70.31;37.5;0.30888;0.013984335885047912
3;40.62;20.0;12.5;37.5;18.75;37.5;25.0;45.31;67.19;50.0;65.62;31.25;0.3845;0.012939317655563354;68.75;20.0;25.0;37.5;21.88;43.75;29.69;51.56;68.75;50.0;70.31;37.5;0.33828;0.013475206935405732
4;43.75;20.0;12.5;37.5;18.75;37.5;26.56;45.31;65.62;50.0;64.06;31.25;0.3989;0.012535981965065002;65.62;20.0;25.0;37.5;21.88;43.75;29.69;50.0;68.75;62.5;68.75;37.5;0.36272;0.013086232407093048
5;40.62;20.0;25.0;37.5;18.75;37.5;26.56;45.31;65.62;50.0;64.06;31.25;0.4278;0.012090815281867982;65.62;20.0;25.0;43.75;21.88;43.75;29.69;50.0;68.75;62.5;68.75;37.5;0.38372;0.012750958461761474
6;40.62;20.0;25.0;43.75;18.75;40.62;26.56;45.31;65.62;62.5;64.06;37.5;0.4394;0.011841202354431153;65.62;30.0;25.0;43.75;21.88;43.75;29.69;50.0;68.75;62.5;67.19;37.5;0.40404;0.012418502542972564
7;40.62;30.0;25.0;43.75;18.75;40.62;26.56;45.31;65.62;62.5;62.5;37.5;0.4708;0.011285937643051148;62.5;30.0;25.0;43.75;21.88;43.75;31.25;50.0;67.19;62.5;67.19;37.5;0.42326;0.012068174555301667
8;40.62;30.0;25.0;43.75;18.75;40.62;26.56;45.31;65.62;62.5;62.5;37.5;0.4832;0.01099894392490387;62.5;30.0;25.0;43.75;21.88;46.88;31.25;50.0;67.19;62.5;67.19;37.5;0.44404;0.011751508696079254
9;40.62;30.0;25.0;43.75;18.75;40.62;26.56;45.31;65.62;62.5;62.5;37.5;0.4832;0.010988456499576568;62.5;30.0;25.0;43.75;21.88;46.88;31.25;50.0;67.19;62.5;67.19;37.5;0.46236;0.011446812522411346
10;40.62;30.0;25.0;43.75;21.88;40.62;26.56;45.31;64.06;62.5;62.5;37.5;0.5109;0.010500466430187226;59.38;30.0;25.0;50.0;21.88;46.88;31.25;50.0;67.19;62.5;65.62;37.5;0.4768;0.011205723536014556
11;37.5;30.0;25.0;43.75;21.88;40.62;26.56;45.31;64.06;62.5;62.5;37.5;0.5311;0.010123777651786804;59.38;30.0;25.0;50.0;21.88;46.88;31.25;50.0;67.19;62.5;65.62;37.5;0.4883;0.010947626783847808
12;37.5;30.0;25.0;43.75;21.88;40.62;26.56;45.31;64.06;62.5;60.94;37.5;0.5408;0.00988590041399002;59.38;30.0;37.5;50.0;21.88;46.88;31.25;50.0;67.19;62.5;65.62;37.5;0.50376;0.010721278975009919
13;37.5;30.0;25.0;50.0;21.88;43.75;28.12;45.31;64.06;62.5;60.94;37.5;0.5586;0.009658593416213989;56.25;40.0;37.5;50.0;21.88;46.88;31.25;50.0;67.19;62.5;65.62;37.5;0.51306;0.01055988053560257
