;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;12.5;30.0;25.0;25.0;15.62;28.12;20.31;29.69;51.56;37.5;42.19;18.75;0.4371;0.19161302944421768;53.12;30.0;50.0;56.25;43.75;59.38;46.88;50.0;68.75;75.0;67.19;50.0;0.28236;0.2382028427672386
1;25.0;40.0;37.5;31.25;21.88;37.5;25.0;34.38;51.56;50.0;43.75;25.0;0.5134;0.16598555895686148;59.38;40.0;75.0;50.0;43.75;62.5;50.0;51.56;67.19;62.5;62.5;50.0;0.3973;0.20598238762259483
2;34.38;50.0;50.0;31.25;21.88;43.75;28.12;37.5;51.56;50.0;43.75;37.5;0.575;0.1488505462318659;59.38;50.0;75.0;50.0;46.88;62.5;51.56;54.69;65.62;62.5;60.94;50.0;0.46332;0.1883579077911377
3;40.62;50.0;62.5;37.5;25.0;46.88;31.25;42.19;51.56;62.5;45.31;43.75;0.6021;0.14057364474236966;62.5;50.0;75.0;50.0;43.75;62.5;53.12;57.81;64.06;75.0;60.94;56.25;0.50774;0.17514561053335667
4;43.75;50.0;62.5;37.5;28.12;46.88;32.81;45.31;53.12;62.5;46.88;50.0;0.6118;0.13299235144555568;62.5;60.0;75.0;50.0;46.88;62.5;54.69;59.38;64.06;75.0;59.38;62.5;0.54388;0.16444740541815758
5;46.88;60.0;62.5;37.5;31.25;50.0;34.38;46.88;53.12;62.5;46.88;50.0;0.6579;0.1215751039877534;65.62;60.0;75.0;50.0;46.88;62.5;54.69;60.94;64.06;62.5;59.38;62.5;0.56736;0.15733311618030071
6;50.0;60.0;62.5;37.5;31.25;50.0;35.94;50.0;54.69;62.5;48.44;50.0;0.6837;0.11529658016264438;65.62;60.0;75.0;50.0;46.88;59.38;54.69;60.94;64.06;62.5;59.38;62.5;0.58926;0.15013216933071613
7;50.0;60.0;62.5;37.5;34.38;53.12;37.5;51.56;54.69;62.5;48.44;50.0;0.692;0.1112940949589014;62.5;60.0;75.0;50.0;46.88;59.38;54.69;62.5;64.06;62.5;57.81;62.5;0.60836;0.14386322498261928
8;50.0;60.0;62.5;43.75;34.38;53.12;37.5;53.12;54.69;62.5;50.0;56.25;0.7031;0.10840608748793602;62.5;60.0;75.0;43.75;46.88;59.38;54.69;64.06;62.5;62.5;57.81;62.5;0.62144;0.13930870452940464
9;50.0;60.0;62.5;43.75;37.5;53.12;39.06;54.69;56.25;62.5;50.0;56.25;0.7098;0.10530732108056545;62.5;60.0;75.0;43.75;46.88;59.38;54.69;64.06;62.5;62.5;57.81;62.5;0.63846;0.13419607707083225
10;50.0;60.0;62.5;43.75;37.5;53.12;40.62;54.69;56.25;62.5;50.0;56.25;0.7273;0.10007906847894192;62.5;70.0;75.0;43.75;46.88;56.25;56.25;64.06;62.5;62.5;57.81;62.5;0.64972;0.13054598649740218
11;50.0;60.0;62.5;43.75;37.5;53.12;42.19;56.25;56.25;62.5;50.0;56.25;0.7284;0.09876958141028881;62.5;70.0;75.0;43.75;46.88;56.25;56.25;65.62;62.5;62.5;57.81;62.5;0.65916;0.1278074232953787
12;50.0;70.0;62.5;43.75;40.62;53.12;43.75;57.81;54.69;62.5;50.0;56.25;0.7334;0.09765764876157046;62.5;70.0;75.0;43.75;46.88;56.25;56.25;65.62;60.94;62.5;57.81;62.5;0.66556;0.12553225129932166
13;50.0;70.0;62.5;43.75;40.62;53.12;43.75;57.81;54.69;62.5;50.0;56.25;0.7391;0.0941665724247694;62.5;70.0;75.0;43.75;46.88;56.25;56.25;67.19;60.94;62.5;57.81;62.5;0.67388;0.12287041604101658
14;50.0;70.0;62.5;43.75;40.62;53.12;45.31;59.38;54.69;62.5;50.0;56.25;0.7436;0.09248581463694572;59.38;70.0;75.0;43.75;46.88;56.25;57.81;67.19;60.94;62.5;56.25;62.5;0.68182;0.11958235359489917
15;50.0;70.0;62.5;43.75;40.62;53.12;46.88;59.38;54.69;50.0;50.0;56.25;0.7461;0.09330119039714337;59.38;70.0;75.0;43.75;46.88;56.25;57.81;67.19;60.94;62.5;56.25;62.5;0.68876;0.11781677568256856
16;50.0;70.0;62.5;43.75;40.62;53.12;46.88;60.94;54.69;50.0;50.0;56.25;0.7569;0.08945455256402493;59.38;70.0;75.0;43.75;46.88;53.12;57.81;68.75;59.38;62.5;56.25;62.5;0.69258;0.11645522980302572
17;50.0;70.0;62.5;43.75;40.62;53.12;48.44;60.94;54.69;62.5;50.0;56.25;0.7471;0.09124534329921007;59.38;70.0;75.0;43.75;46.88;53.12;57.81;68.75;59.38;62.5;56.25;62.5;0.69744;0.11526180979907513
18;50.0;70.0;62.5;43.75;40.62;53.12;48.44;62.5;53.12;62.5;50.0;56.25;0.7632;0.08874804656207562;59.38;70.0;75.0;43.75;46.88;53.12;57.81;68.75;59.38;62.5;56.25;56.25;0.70636;0.11223837171554565
19;50.0;70.0;62.5;43.75;40.62;53.12;50.0;62.5;53.12;62.5;50.0;56.25;0.7665;0.08618902739286423;59.38;70.0;75.0;43.75;46.88;53.12;57.81;68.75;57.81;62.5;54.69;56.25;0.70418;0.11206698212325573
