;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;12.5;30.0;12.5;31.25;12.5;21.88;15.62;15.62;23.44;37.5;6.25;18.75;0.4536;0.04567927669286728;50.0;20.0;25.0;50.0;37.5;46.88;53.12;57.81;64.06;50.0;51.56;37.5;0.3072;0.05721679258346558
1;21.88;40.0;25.0;37.5;18.75;28.12;21.88;25.0;26.56;50.0;9.38;25.0;0.5402;0.040137647706270214;46.88;40.0;37.5;50.0;40.62;50.0;57.81;59.38;59.38;50.0;34.38;43.75;0.47376;0.04512484115600586
2;25.0;40.0;37.5;37.5;21.88;34.38;26.56;31.25;28.12;50.0;9.38;31.25;0.6131;0.0335138289809227;43.75;40.0;37.5;56.25;43.75;53.12;59.38;60.94;54.69;62.5;26.56;50.0;0.55534;0.039366801427602766
3;28.12;40.0;37.5;43.75;25.0;37.5;29.69;37.5;28.12;50.0;10.94;37.5;0.6376;0.03184610168337822;43.75;50.0;50.0;50.0;43.75;56.25;59.38;64.06;50.0;62.5;23.44;50.0;0.59628;0.03599895894765854
4;31.25;50.0;37.5;43.75;28.12;40.62;32.81;40.62;28.12;62.5;12.5;37.5;0.6707;0.029187036776542663;43.75;50.0;50.0;56.25;43.75;53.12;60.94;65.62;46.88;62.5;20.31;50.0;0.62624;0.033653006745576856
5;34.38;50.0;50.0;43.75;31.25;43.75;35.94;45.31;28.12;62.5;14.06;43.75;0.6963;0.026783753165602685;43.75;50.0;50.0;56.25;43.75;53.12;62.5;67.19;43.75;62.5;20.31;50.0;0.6556;0.03139797825038433
6;34.38;50.0;50.0;43.75;31.25;43.75;39.06;48.44;28.12;62.5;14.06;43.75;0.7186;0.02505789567530155;43.75;50.0;50.0;56.25;43.75;53.12;64.06;68.75;39.06;62.5;18.75;56.25;0.6722;0.029818997457027437
7;34.38;60.0;50.0;50.0;34.38;43.75;42.19;50.0;28.12;62.5;15.62;43.75;0.7192;0.025436833691596984;43.75;60.0;62.5;50.0;43.75;50.0;64.06;68.75;37.5;62.5;18.75;56.25;0.68864;0.02839290424287319
8;34.38;60.0;50.0;50.0;34.38;43.75;43.75;53.12;26.56;62.5;15.62;43.75;0.7328;0.02390568761229515;43.75;60.0;62.5;50.0;43.75;50.0;64.06;70.31;34.38;62.5;18.75;56.25;0.70102;0.027392351771593094
9;34.38;60.0;50.0;43.75;34.38;43.75;45.31;54.69;25.0;62.5;15.62;50.0;0.7339;0.024011185705661773;40.62;60.0;62.5;50.0;43.75;50.0;65.62;70.31;32.81;62.5;17.19;56.25;0.71302;0.026415192305445673
