;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;28.12;10.0;25.0;31.25;9.38;25.0;23.44;43.75;62.5;25.0;62.5;18.75;0.2477;0.0043096410512924194;78.12;70.0;25.0;31.25;12.5;31.25;28.12;51.56;68.75;37.5;73.44;18.75;0.18018;0.004433022441864013
1;18.75;10.0;25.0;37.5;15.62;31.25;25.0;43.75;60.94;37.5;57.81;25.0;0.3204;0.0038313786506652832;62.5;30.0;25.0;43.75;15.62;34.38;31.25;51.56;67.19;37.5;68.75;25.0;0.26622;0.0040354140186309815
2;21.88;20.0;25.0;43.75;18.75;34.38;26.56;43.75;59.38;37.5;56.25;31.25;0.3553;0.0034853477954864503;56.25;20.0;25.0;43.75;18.75;37.5;32.81;51.56;65.62;37.5;67.19;31.25;0.3232;0.003634559097290039
3;25.0;20.0;25.0;43.75;18.75;37.5;28.12;43.75;57.81;37.5;56.25;37.5;0.413;0.003120670175552368;53.12;30.0;25.0;50.0;21.88;40.62;34.38;53.12;65.62;50.0;65.62;31.25;0.37896;0.003314568393230438
4;25.0;30.0;25.0;50.0;21.88;40.62;28.12;45.31;57.81;50.0;56.25;37.5;0.459;0.0029016287207603454;50.0;30.0;25.0;50.0;21.88;43.75;35.94;53.12;64.06;50.0;65.62;37.5;0.42062;0.003060591642856598
5;28.12;30.0;25.0;50.0;25.0;43.75;29.69;46.88;57.81;50.0;56.25;37.5;0.4968;0.002718074095249176;50.0;30.0;37.5;50.0;25.0;46.88;37.5;54.69;64.06;50.0;64.06;37.5;0.46186;0.002874183027744293
6;31.25;30.0;37.5;50.0;25.0;43.75;31.25;48.44;57.81;50.0;54.69;37.5;0.5298;0.002572191333770752;50.0;30.0;37.5;56.25;28.12;46.88;39.06;56.25;64.06;50.0;64.06;37.5;0.50172;0.0027103194522857667
7;31.25;40.0;37.5;50.0;28.12;46.88;32.81;50.0;56.25;50.0;56.25;43.75;0.5501;0.0025304623484611512;46.88;40.0;37.5;56.25;28.12;50.0;39.06;57.81;64.06;50.0;64.06;43.75;0.53366;0.002549384093284607
8;31.25;40.0;37.5;50.0;28.12;46.88;34.38;51.56;57.81;50.0;54.69;43.75;0.5937;0.0022778722286224363;46.88;40.0;37.5;56.25;31.25;50.0;40.62;57.81;64.06;62.5;62.5;43.75;0.55464;0.0024357345247268676
9;31.25;40.0;37.5;56.25;28.12;46.88;35.94;53.12;57.81;50.0;54.69;43.75;0.582;0.0023028636217117308;43.75;40.0;37.5;56.25;31.25;50.0;42.19;59.38;64.06;62.5;62.5;43.75;0.5801;0.0023124629569053648
10;31.25;40.0;37.5;56.25;31.25;50.0;37.5;54.69;57.81;50.0;54.69;43.75;0.6213;0.0020823115885257723;43.75;50.0;37.5;56.25;31.25;53.12;43.75;60.94;64.06;62.5;60.94;43.75;0.59762;0.0022217100381851196
11;31.25;50.0;37.5;56.25;31.25;50.0;39.06;56.25;57.81;62.5;54.69;43.75;0.6303;0.0020520001232624055;43.75;50.0;37.5;62.5;31.25;53.12;45.31;62.5;64.06;62.5;60.94;43.75;0.61632;0.002133733438253403
12;31.25;50.0;37.5;56.25;31.25;50.0;40.62;57.81;57.81;62.5;53.12;43.75;0.6502;0.001938693118095398;40.62;50.0;37.5;62.5;31.25;53.12;46.88;64.06;64.06;62.5;59.38;43.75;0.6335;0.002045655916929245
