;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;75.78;50.0;6.25;19.05;18.36;42.19;60.94;67.19;6.25;6.35;0.6225;0.01996459136903286;85.16;50.0;12.5;30.95;25.78;49.61;67.97;74.61;14.06;14.29;0.5763;0.020975537315011023
1;75.0;0.0;9.38;23.02;20.7;44.92;64.84;69.53;10.94;9.52;0.6645;0.018951892331242563;84.38;50.0;21.88;34.13;27.73;51.17;68.75;75.0;18.75;17.46;0.6397;0.019768009334802626
2;74.22;0.0;12.5;25.4;21.88;46.09;66.02;70.31;14.06;11.11;0.684;0.018352729722857477;83.59;50.0;25.0;35.71;28.91;51.95;69.14;74.61;21.88;19.84;0.6712;0.01890516135394573
3;71.88;0.0;12.5;27.78;22.66;46.88;66.41;70.7;15.62;12.7;0.6915;0.01794280095398426;82.81;50.0;28.12;36.51;29.69;52.34;69.14;74.61;23.44;20.63;0.685;0.01841268135905266
4;71.09;0.0;15.62;28.57;23.05;47.27;66.8;70.7;18.75;14.29;0.717;0.01700980333983898;81.25;50.0;31.25;37.3;30.08;52.34;69.14;74.22;25.0;21.43;0.7048;0.017572222635149955
5;69.53;0.0;18.75;29.37;23.44;47.27;66.8;70.7;20.31;15.08;0.7315;0.016446698904037476;80.47;0.0;34.38;38.1;30.47;52.34;69.14;74.22;26.56;22.22;0.7197;0.017030576810240745
6;67.97;0.0;18.75;30.16;23.83;47.27;66.8;70.7;21.88;15.08;0.7375;0.01638187226653099;79.69;0.0;34.38;38.1;30.47;52.73;69.14;74.22;28.12;22.22;0.7355;0.01651425586938858
7;67.19;0.0;21.88;30.95;24.22;47.27;66.8;70.7;21.88;15.87;0.759;0.015357914015650748;78.91;0.0;37.5;38.89;30.86;52.73;69.14;73.83;28.12;23.02;0.744;0.015970524218678474
8;65.62;0.0;21.88;30.95;24.22;47.66;66.8;70.7;23.44;16.67;0.745;0.016117384880781172;77.34;0.0;37.5;38.89;30.86;52.73;69.14;73.83;29.69;23.02;0.7519;0.01582906848192215
9;64.06;0.0;25.0;31.75;24.61;47.66;66.8;70.7;25.0;17.46;0.7455;0.016050670936703683;76.56;0.0;40.62;38.89;31.25;52.73;69.14;73.44;29.69;23.02;0.7559;0.015304370072484016
10;63.28;0.0;25.0;31.75;24.61;47.66;66.8;70.31;25.0;17.46;0.7665;0.015195775374770164;75.78;0.0;40.62;38.89;31.25;52.73;69.14;73.44;29.69;23.02;0.7607;0.015095587062835694
11;61.72;0.0;25.0;32.54;25.0;47.66;66.8;70.31;26.56;18.25;0.7555;0.014986354649066926;75.0;0.0;40.62;38.89;31.25;52.73;68.75;73.05;31.25;23.02;0.7742;0.014656590178608894
12;60.94;0.0;28.12;32.54;25.0;47.66;66.41;69.92;26.56;18.25;0.7585;0.015496664687991142;74.22;0.0;43.75;39.68;31.25;52.73;68.75;73.05;31.25;23.81;0.781;0.014365469565987587
13;60.16;0.0;28.12;32.54;25.39;47.66;66.41;69.92;28.12;18.25;0.7575;0.015528564706444741;73.44;0.0;43.75;39.68;31.25;52.73;68.75;73.05;31.25;23.81;0.7781;0.014290129277110099
14;58.59;0.0;28.12;33.33;25.39;47.66;66.41;69.92;28.12;18.25;0.776;0.015095337107777596;72.66;0.0;43.75;39.68;31.64;52.73;68.75;72.66;31.25;23.81;0.7899;0.013742155526578426
15;57.81;0.0;31.25;33.33;25.39;47.66;66.02;69.53;28.12;19.05;0.794;0.01371565978974104;71.88;0.0;43.75;39.68;31.64;52.73;68.75;72.66;31.25;23.81;0.7915;0.013718259544670581
16;57.03;0.0;31.25;33.33;25.78;47.66;66.02;69.53;29.69;19.05;0.78;0.014531291082501412;71.88;0.0;46.88;39.68;31.64;52.73;68.75;72.66;32.81;23.81;0.7902;0.01351094940006733
17;56.25;0.0;31.25;33.33;25.78;47.66;66.02;69.53;29.69;19.05;0.792;0.013708392061293125;71.09;0.0;46.88;39.68;31.64;52.73;68.75;72.27;32.81;23.81;0.7997;0.013123591956496239
18;55.47;0.0;34.38;34.13;26.17;47.66;66.02;69.14;29.69;19.05;0.765;0.01529165768995881;70.31;0.0;46.88;39.68;31.64;52.73;68.36;72.27;32.81;23.81;0.8028;0.013069042843580247
19;54.69;0.0;34.38;34.13;26.17;47.66;66.02;69.14;31.25;19.84;0.783;0.014119593553245068;69.53;0.0;46.88;39.68;31.64;52.73;68.36;72.27;32.81;23.81;0.8063;0.012754647950828075
