;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-20;eval-saturation_features-24;eval-saturation_features-27;eval-saturation_features-3;eval-saturation_features-30;eval-saturation_features-34;eval-saturation_features-37;eval-saturation_features-40;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-20;train-saturation_features-24;train-saturation_features-27;train-saturation_features-3;train-saturation_features-30;train-saturation_features-34;train-saturation_features-37;train-saturation_features-40;train-saturation_features-7;training_accuracy;training_loss
0;80.47;50.0;6.25;15.62;8.59;24.22;29.69;21.88;45.7;12.5;51.17;64.45;71.88;72.27;10.94;0.5565;0.005492295742034912;83.59;50.0;6.25;17.19;10.94;27.34;33.59;24.61;49.61;12.5;56.64;71.09;77.34;77.34;14.06;0.5233;0.005461941874027252
1;81.25;50.0;6.25;17.19;10.16;25.0;31.25;23.05;48.44;15.62;54.3;68.75;75.39;75.78;12.5;0.5695;0.00538084101676941;83.59;50.0;9.38;18.75;11.72;28.12;33.59;25.0;50.39;15.62;57.42;71.88;78.12;78.12;14.06;0.5644;0.0053847781717777255
2;81.25;50.0;9.38;18.75;10.94;26.56;32.03;23.44;49.22;15.62;55.08;69.92;76.17;76.17;14.06;0.614;0.005225565284490585;83.59;50.0;9.38;20.31;12.5;28.91;35.16;25.39;50.78;15.62;57.42;72.27;78.12;78.12;17.19;0.5861;0.005281693857908249
3;81.25;50.0;9.38;20.31;11.72;27.34;32.81;23.83;49.61;18.75;55.47;70.31;76.56;76.56;15.62;0.6285;0.005094307810068131;83.59;50.0;12.5;20.31;13.28;30.47;35.16;25.78;51.17;18.75;57.81;72.27;78.12;78.12;18.75;0.6095;0.005177124202251434
4;81.25;50.0;12.5;21.88;12.5;28.12;33.59;24.22;50.0;21.88;55.86;70.7;76.95;76.95;18.75;0.6485;0.005009646594524383;83.59;50.0;12.5;21.88;14.84;31.25;35.94;26.17;51.17;21.88;57.81;72.27;78.12;77.73;18.75;0.6246;0.0051045049488544466
5;81.25;50.0;12.5;23.44;13.28;28.91;33.59;24.22;50.0;21.88;56.25;71.09;76.95;76.95;18.75;0.6615;0.00489244681596756;83.59;50.0;15.62;23.44;15.62;31.25;35.94;26.17;51.17;21.88;57.81;72.27;78.12;77.73;20.31;0.6396;0.0050040170013904576
6;80.47;0.0;12.5;23.44;14.06;29.69;34.38;24.61;50.39;25.0;56.25;71.09;76.95;76.95;18.75;0.6645;0.004845802903175354;83.59;50.0;15.62;23.44;15.62;32.03;36.72;26.56;51.56;21.88;57.81;72.27;78.12;77.73;20.31;0.6587;0.0048792085587978365
7;79.69;0.0;12.5;25.0;14.06;29.69;34.38;24.61;50.39;25.0;56.25;71.09;76.95;76.95;20.31;0.669;0.004772987186908722;83.59;50.0;18.75;23.44;16.41;32.03;36.72;26.56;51.56;25.0;57.81;72.27;78.12;77.73;21.88;0.6691;0.004794456219673157
8;78.91;0.0;15.62;25.0;14.84;30.47;34.38;25.0;50.39;25.0;56.25;71.09;76.95;76.56;20.31;0.6765;0.004720216259360314;82.81;50.0;18.75;25.0;17.19;32.81;36.72;26.95;51.56;25.0;58.2;72.27;77.73;77.34;21.88;0.6772;0.004686452525854111
9;78.12;0.0;15.62;25.0;14.84;30.47;35.16;25.0;50.39;28.12;56.25;71.09;76.95;76.56;20.31;0.6875;0.004651682317256927;82.81;50.0;18.75;25.0;17.19;32.81;37.5;26.95;51.56;25.0;58.2;72.27;77.73;77.34;21.88;0.687;0.004575481683015824
10;78.12;0.0;15.62;25.0;15.62;30.47;35.16;25.0;50.39;28.12;56.25;71.09;76.95;76.56;21.88;0.7005;0.00453295847773552;82.03;50.0;18.75;25.0;17.19;32.81;37.5;26.95;51.56;25.0;58.2;72.27;77.73;77.34;21.88;0.7067;0.004452953943610192
11;76.56;0.0;15.62;26.56;15.62;31.25;35.16;25.0;50.39;28.12;56.25;71.09;76.56;76.17;21.88;0.701;0.004542806759476662;82.03;50.0;18.75;25.0;17.97;32.81;37.5;26.95;51.56;25.0;58.2;72.27;77.73;77.34;21.88;0.7122;0.004424908336997032
12;76.56;0.0;15.62;26.56;15.62;31.25;35.16;25.0;50.39;28.12;56.25;70.7;76.56;76.17;21.88;0.7155;0.004334371224045753;81.25;0.0;21.88;25.0;17.97;33.59;37.5;26.95;51.56;25.0;58.2;71.88;77.34;76.95;23.44;0.7215;0.004300527819991112
13;75.78;0.0;15.62;26.56;16.41;31.25;35.16;25.0;50.39;28.12;56.25;70.7;76.56;76.17;21.88;0.7105;0.004405350461602211;81.25;0.0;21.88;25.0;17.97;33.59;37.5;26.95;51.56;28.12;57.81;71.88;77.34;76.95;23.44;0.7223;0.004294938710331916
14;75.0;0.0;15.62;26.56;16.41;31.25;35.94;25.39;50.39;28.12;55.86;70.7;76.56;75.78;21.88;0.7375;0.004223358616232872;80.47;0.0;21.88;25.0;17.97;33.59;37.5;27.34;51.56;28.12;57.81;71.88;77.34;76.95;23.44;0.733;0.004165273272991181
15;74.22;0.0;15.62;26.56;16.41;31.25;35.94;25.39;50.0;28.12;55.86;70.7;76.17;75.78;21.88;0.7135;0.004392161175608635;80.47;0.0;21.88;25.0;17.97;33.59;37.5;27.34;51.56;28.12;57.81;71.88;77.34;76.56;23.44;0.7451;0.004044421109557152
16;73.44;0.0;18.75;26.56;16.41;31.25;35.94;25.39;50.0;28.12;55.86;70.31;76.17;75.39;21.88;0.741;0.004213750883936882;79.69;0.0;21.88;25.0;17.97;33.59;37.5;27.34;51.56;28.12;57.81;71.88;77.34;76.56;23.44;0.7494;0.004041957440972328
17;72.66;0.0;18.75;26.56;16.41;32.03;35.94;25.39;50.0;28.12;55.86;70.31;76.17;75.39;21.88;0.7365;0.004226796045899392;78.91;0.0;21.88;26.56;18.75;33.59;37.5;27.34;51.56;28.12;57.81;71.48;76.95;76.17;23.44;0.7498;0.003987957280874252
18;72.66;0.0;18.75;26.56;17.19;32.03;35.94;25.39;50.0;28.12;55.86;70.31;75.78;75.39;23.44;0.7305;0.004096900552511215;78.91;0.0;21.88;26.56;18.75;33.59;38.28;27.34;51.56;28.12;57.81;71.48;76.95;76.17;23.44;0.7606;0.0038657468318939207
