;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;40.62;6.0;12.5;26.56;25.78;38.28;57.81;60.94;12.5;14.06;0.0524;0.008973340797424316;79.69;39.0;12.5;34.38;33.59;47.66;66.41;71.88;15.62;18.75;0.02948;0.008954600381851197
1;28.12;5.0;12.5;29.69;27.34;35.94;55.47;57.81;15.62;17.19;0.0786;0.008499685478210449;67.19;19.0;12.5;37.5;35.16;46.88;64.06;68.75;15.62;21.88;0.05808;0.008608091888427734
2;26.56;5.0;12.5;32.81;28.91;36.72;53.12;55.47;18.75;20.31;0.1051;0.008011145639419556;62.5;8.0;12.5;40.62;37.5;47.66;62.5;67.19;18.75;25.0;0.08376;0.0081372940158844
3;26.56;5.0;12.5;35.94;29.69;37.5;50.0;53.12;18.75;21.88;0.1345;0.007401154184341431;59.38;7.0;18.75;45.31;39.84;49.22;60.94;65.62;21.88;28.12;0.11306;0.0076229598951339725
4;26.56;6.0;18.75;39.06;31.25;38.28;48.44;51.56;21.88;25.0;0.1581;0.007041177773475647;54.69;7.0;18.75;46.88;41.41;50.78;59.38;64.06;25.0;29.69;0.13808;0.007160948896408081
5;28.12;7.0;18.75;40.62;32.03;40.62;48.44;50.0;25.0;26.56;0.1868;0.006650721287727356;51.56;8.0;18.75;48.44;42.97;52.34;58.59;62.5;25.0;31.25;0.16504;0.006782095775604248
6;29.69;8.0;18.75;42.19;32.81;42.19;47.66;48.44;25.0;26.56;0.2127;0.00638845944404602;50.0;9.0;18.75;50.0;44.53;53.91;58.59;60.94;28.12;32.81;0.19564;0.006448740577697754
7;31.25;9.0;18.75;43.75;33.59;44.53;48.44;47.66;28.12;28.12;0.2536;0.005984656453132629;48.44;10.0;18.75;50.0;45.31;55.47;58.59;59.38;28.12;32.81;0.22598;0.006149044833183288
8;31.25;10.0;18.75;43.75;35.16;46.09;49.22;46.88;28.12;28.12;0.2729;0.0056853011608123775;46.88;11.0;18.75;50.0;46.09;57.03;58.59;57.81;28.12;32.81;0.2523;0.005855347604751587
9;32.81;11.0;18.75;43.75;35.94;47.66;50.0;45.31;28.12;29.69;0.2975;0.0054855276584625245;46.88;12.0;25.0;50.0;47.66;58.59;58.59;56.25;28.12;34.38;0.2736;0.005627934832572937
