;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;78.12;42.0;12.5;23.44;22.66;42.97;64.84;75.0;15.62;10.94;0.0255;0.009179009294509887;82.81;48.0;12.5;28.12;25.0;44.53;65.62;75.78;15.62;14.06;0.01532;0.009013253574371338
1;76.56;39.0;12.5;23.44;22.66;42.97;64.84;74.22;15.62;10.94;0.0412;0.009121043729782105;82.81;48.0;12.5;28.12;25.0;44.53;65.62;75.78;15.62;14.06;0.02822;0.00897178111076355
2;73.44;31.0;12.5;23.44;22.66;42.19;64.84;74.22;15.62;10.94;0.0441;0.009043003368377685;81.25;45.0;12.5;28.12;25.0;44.53;65.62;75.0;15.62;14.06;0.03604;0.008909436826705933
3;71.88;23.0;12.5;23.44;22.66;42.19;64.06;73.44;15.62;12.5;0.0476;0.0089608962059021;79.69;41.0;12.5;28.12;25.0;44.53;65.62;75.0;15.62;14.06;0.04008;0.008837673692703246
4;68.75;17.0;12.5;23.44;22.66;41.41;64.06;73.44;15.62;12.5;0.0503;0.00889228391647339;78.12;36.0;12.5;28.12;25.0;44.53;65.62;75.0;18.75;15.62;0.04274;0.008767428464889527
5;67.19;13.0;12.5;23.44;22.66;41.41;64.06;72.66;15.62;12.5;0.0499;0.00881771183013916;76.56;32.0;12.5;29.69;25.0;43.75;64.84;74.22;18.75;15.62;0.04518;0.0087007315158844
6;64.06;9.0;12.5;23.44;22.66;41.41;63.28;72.66;15.62;12.5;0.0498;0.008754207801818847;75.0;28.0;12.5;29.69;25.78;43.75;64.84;74.22;18.75;15.62;0.04596;0.008636074724197388
7;62.5;7.0;12.5;25.0;22.66;41.41;63.28;71.88;15.62;14.06;0.0534;0.008687744092941284;73.44;24.0;12.5;29.69;25.78;43.75;64.84;73.44;18.75;15.62;0.04766;0.008572659435272217
8;60.94;5.0;12.5;25.0;22.66;41.41;63.28;71.88;15.62;14.06;0.0559;0.0086192223072052;73.44;21.0;12.5;29.69;25.78;43.75;64.84;73.44;18.75;15.62;0.051;0.008512312145233155
9;60.94;5.0;12.5;25.0;23.44;41.41;63.28;71.88;15.62;14.06;0.059;0.008563312482833861;71.88;19.0;12.5;29.69;25.78;43.75;64.84;73.44;18.75;17.19;0.0522;0.00845231330871582
10;59.38;4.0;12.5;25.0;23.44;41.41;63.28;71.88;18.75;14.06;0.0622;0.008504109907150269;71.88;16.0;12.5;29.69;25.78;43.75;64.84;73.44;18.75;17.19;0.05584;0.008402053670883178
11;59.38;4.0;12.5;25.0;23.44;41.41;63.28;71.09;18.75;14.06;0.0652;0.008447474384307862;70.31;14.0;12.5;29.69;25.78;43.75;64.84;72.66;18.75;17.19;0.05876;0.008347460584640504
12;57.81;4.0;12.5;25.0;23.44;40.62;63.28;71.09;18.75;14.06;0.0664;0.00838972988128662;70.31;12.0;12.5;29.69;25.78;43.75;64.84;72.66;21.88;17.19;0.05948;0.008298891181945801
13;57.81;4.0;12.5;25.0;23.44;40.62;62.5;71.09;18.75;15.62;0.0698;0.00834453477859497;70.31;10.0;12.5;29.69;25.78;43.75;64.84;72.66;21.88;17.19;0.06334;0.008250155878067017
14;56.25;4.0;12.5;25.0;23.44;40.62;62.5;71.09;18.75;15.62;0.0728;0.00829076008796692;68.75;9.0;12.5;29.69;25.78;43.75;64.84;72.66;21.88;17.19;0.06562;0.008201725721359254
15;56.25;4.0;12.5;26.56;23.44;41.41;62.5;71.09;18.75;15.62;0.0774;0.008245282649993897;68.75;8.0;18.75;29.69;25.78;43.75;64.06;72.66;21.88;17.19;0.06918;0.008156689310073852
16;56.25;4.0;12.5;26.56;23.44;41.41;62.5;71.09;18.75;15.62;0.0814;0.008196565008163452;68.75;7.0;18.75;29.69;26.56;43.75;64.06;72.66;21.88;18.75;0.07214;0.008110075073242188
17;56.25;4.0;12.5;26.56;23.44;41.41;62.5;71.09;18.75;15.62;0.0881;0.008147805643081665;68.75;7.0;18.75;31.25;26.56;43.75;64.06;72.66;21.88;18.75;0.07598;0.00806412133216858
18;56.25;5.0;12.5;26.56;24.22;41.41;62.5;70.31;18.75;15.62;0.0892;0.00808568229675293;68.75;7.0;18.75;31.25;26.56;43.75;64.06;71.88;21.88;18.75;0.08176;0.008018483562469482
19;54.69;5.0;12.5;26.56;24.22;41.41;62.5;70.31;18.75;15.62;0.0946;0.008041526937484741;68.75;6.0;18.75;31.25;26.56;43.75;64.06;71.88;21.88;18.75;0.08484;0.00796800570011139
20;54.69;5.0;12.5;26.56;24.22;41.41;62.5;70.31;21.88;15.62;0.0976;0.007997597408294678;68.75;6.0;18.75;31.25;26.56;43.75;64.06;71.88;21.88;18.75;0.08806;0.007927695813179016
21;54.69;5.0;12.5;26.56;24.22;41.41;62.5;70.31;21.88;15.62;0.1005;0.007940218019485473;68.75;6.0;18.75;31.25;26.56;43.75;64.06;71.88;21.88;18.75;0.09072;0.007881654715538025
22;54.69;5.0;12.5;26.56;24.22;41.41;62.5;70.31;21.88;15.62;0.1046;0.007894416093826294;67.19;6.0;18.75;31.25;26.56;43.75;64.06;71.88;21.88;18.75;0.09486;0.007834770789146423
23;54.69;5.0;12.5;28.12;24.22;41.41;62.5;70.31;21.88;15.62;0.108;0.00784161925315857;67.19;6.0;18.75;31.25;26.56;43.75;64.06;71.88;21.88;18.75;0.09588;0.007790472559928894
24;54.69;5.0;12.5;28.12;24.22;41.41;62.5;70.31;21.88;15.62;0.1103;0.007798719739913941;67.19;6.0;18.75;31.25;26.56;43.75;64.06;71.88;21.88;18.75;0.098;0.007746153492927552
