;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;9.38;3.0;12.5;20.31;14.84;25.78;38.28;26.56;12.5;12.5;0.0768;0.03182597839832306;64.06;13.0;18.75;43.75;32.03;50.78;67.19;68.75;25.0;28.12;0.0498;0.03433211244106293
1;14.06;6.0;12.5;28.12;17.97;28.12;31.25;19.53;21.88;18.75;0.1466;0.027962406373023985;54.69;9.0;18.75;48.44;39.84;54.69;60.16;59.38;34.38;40.62;0.1121;0.02966312949180603
2;20.31;9.0;18.75;31.25;21.88;32.03;32.81;18.75;25.0;23.44;0.2035;0.02510788333415985;48.44;11.0;25.0;51.56;44.53;58.59;57.03;50.78;40.62;43.75;0.16448;0.02669844762802124
3;25.0;11.0;18.75;34.38;24.22;36.72;32.81;17.97;28.12;26.56;0.2563;0.023176435375213623;45.31;13.0;25.0;50.0;46.88;61.72;55.47;42.97;43.75;45.31;0.21486;0.024671159801483156
4;28.12;12.0;18.75;35.94;26.56;39.84;34.38;17.19;31.25;28.12;0.2829;0.021831611466407774;43.75;14.0;31.25;50.0;49.22;63.28;53.91;37.5;46.88;45.31;0.25234;0.02309663773059845
5;28.12;12.0;25.0;35.94;28.12;42.97;35.16;16.41;34.38;29.69;0.2819;0.02250945408344269;43.75;15.0;31.25;48.44;50.78;64.84;53.12;32.81;46.88;45.31;0.2823;0.021859307761192322
6;31.25;13.0;25.0;35.94;29.69;46.09;36.72;16.41;34.38;29.69;0.3188;0.021123984789848328;43.75;16.0;31.25;46.88;51.56;66.41;52.34;29.69;46.88;45.31;0.30672;0.020930918054580687
7;32.81;13.0;25.0;35.94;31.25;48.44;37.5;16.41;37.5;31.25;0.3504;0.019508199310302735;43.75;16.0;31.25;45.31;52.34;67.19;51.56;28.12;46.88;45.31;0.32368;0.0202873854637146
8;34.38;14.0;25.0;35.94;32.81;50.78;38.28;17.19;37.5;31.25;0.3727;0.01878556091785431;43.75;17.0;31.25;45.31;53.12;68.75;51.56;26.56;46.88;45.31;0.34494;0.019579813661575317
9;34.38;14.0;25.0;35.94;33.59;53.12;39.06;17.19;37.5;31.25;0.3965;0.017932992243766786;43.75;18.0;31.25;43.75;53.91;69.53;51.56;25.78;46.88;43.75;0.36018;0.019017691345214843
10;35.94;15.0;25.0;35.94;34.38;55.47;39.84;17.97;37.5;32.81;0.408;0.01748916735649109;43.75;19.0;31.25;43.75;53.91;70.31;51.56;25.0;43.75;43.75;0.37644;0.018516797466278077
