;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;9.38;4.0;12.5;25.0;12.5;23.44;14.06;26.56;39.84;25.0;29.69;15.62;0.0785;0.03203176784515381;64.06;14.0;18.75;37.5;26.56;48.44;35.94;50.78;65.62;37.5;69.53;25.0;0.04284;0.03447973083496094
1;14.06;6.0;18.75;34.38;18.75;31.25;17.97;25.78;35.16;31.25;17.19;25.0;0.1255;0.02884844636917114;54.69;8.0;25.0;46.88;34.38;56.25;40.62;53.91;60.94;43.75;57.03;34.38;0.10396;0.02999468758583069
2;18.75;8.0;18.75;37.5;21.88;37.5;20.31;29.69;34.38;37.5;14.84;28.12;0.1804;0.026028360986709596;46.88;10.0;31.25;46.88;37.5;59.38;43.75;56.25;58.59;50.0;46.09;40.62;0.15322;0.02727364336490631
3;21.88;10.0;25.0;40.62;25.0;40.62;23.44;33.59;35.16;37.5;14.84;31.25;0.2282;0.024273422050476074;43.75;12.0;37.5;46.88;39.06;59.38;46.88;58.59;57.03;50.0;37.5;40.62;0.1972;0.025292857794761658
4;25.0;11.0;25.0;40.62;26.56;42.19;25.78;36.72;35.94;43.75;14.06;34.38;0.2632;0.022806309747695923;42.19;13.0;37.5;46.88;40.62;59.38;49.22;60.94;55.47;50.0;32.81;43.75;0.23544;0.023605034127235414
5;28.12;12.0;31.25;43.75;28.12;43.75;28.12;40.62;35.94;43.75;14.06;34.38;0.2962;0.021208920884132385;40.62;14.0;37.5;46.88;42.19;59.38;50.78;62.5;53.91;50.0;29.69;43.75;0.26438;0.022358232917785645
6;28.12;13.0;31.25;43.75;28.12;43.75;30.47;43.75;35.94;43.75;13.28;37.5;0.3158;0.020652007603645325;40.62;15.0;37.5;46.88;43.75;57.81;52.34;64.06;51.56;50.0;26.56;43.75;0.29506;0.02131031340122223
7;29.69;13.0;31.25;43.75;29.69;45.31;32.03;46.09;36.72;43.75;14.06;37.5;0.3248;0.020354186630249023;40.62;16.0;37.5;46.88;43.75;56.25;53.91;64.84;50.78;50.0;25.0;43.75;0.31782;0.02049166090965271
8;29.69;14.0;31.25;43.75;29.69;43.75;34.38;48.44;36.72;43.75;14.06;37.5;0.3559;0.019023722004890442;40.62;17.0;43.75;46.88;43.75;54.69;54.69;65.62;49.22;50.0;23.44;43.75;0.33874;0.01970952013015747
9;31.25;14.0;31.25;43.75;31.25;45.31;35.16;50.78;36.72;43.75;14.06;40.62;0.3832;0.018036805546283723;40.62;18.0;43.75;46.88;43.75;53.12;55.47;67.19;48.44;50.0;21.88;46.88;0.35668;0.019061945157051088
10;31.25;15.0;37.5;46.88;31.25;45.31;36.72;52.34;37.5;43.75;14.84;40.62;0.4013;0.017877784073352814;40.62;18.0;43.75;46.88;42.19;53.12;56.25;67.97;47.66;50.0;21.09;43.75;0.37418;0.018493990399837495
11;31.25;15.0;37.5;46.88;31.25;43.75;38.28;53.91;37.5;50.0;14.84;40.62;0.3996;0.01775075021982193;40.62;19.0;43.75;46.88;42.19;51.56;57.03;68.75;46.88;50.0;21.09;43.75;0.38704;0.01795391531229019
12;32.81;15.0;37.5;43.75;32.81;43.75;39.06;54.69;37.5;50.0;14.84;43.75;0.4173;0.016880886471271516;40.62;19.0;43.75;46.88;42.19;50.0;58.59;68.75;46.09;50.0;20.31;46.88;0.40034;0.017525388975143434
13;32.81;16.0;37.5;46.88;32.81;43.75;40.62;56.25;38.28;50.0;15.62;43.75;0.4273;0.01677327433824539;40.62;20.0;43.75;46.88;42.19;50.0;58.59;69.53;45.31;50.0;20.31;46.88;0.41502;0.017013077414035797
14;32.81;16.0;37.5;43.75;32.81;43.75;41.41;57.81;38.28;50.0;15.62;43.75;0.4424;0.016261963093280794;40.62;20.0;43.75;46.88;42.19;48.44;59.38;70.31;45.31;50.0;20.31;46.88;0.42692;0.0166374285364151
15;34.38;16.0;37.5;43.75;32.81;43.75;42.19;58.59;39.06;50.0;16.41;43.75;0.4515;0.01587057579755783;40.62;20.0;43.75;46.88;42.19;48.44;59.38;70.31;45.31;50.0;20.31;46.88;0.43922;0.016341254029273986
16;34.38;16.0;37.5;43.75;32.81;43.75;42.97;60.16;39.06;50.0;16.41;43.75;0.4682;0.015537383961677552;40.62;21.0;43.75;46.88;42.19;46.88;60.16;71.09;45.31;50.0;20.31;46.88;0.44746;0.0159475417137146
17;34.38;17.0;37.5;46.88;34.38;43.75;43.75;60.94;39.06;50.0;17.19;43.75;0.4585;0.015837991499900818;40.62;21.0;43.75;46.88;42.19;46.88;60.16;71.09;44.53;50.0;20.31;46.88;0.45886;0.01563115774154663
18;35.94;17.0;37.5;46.88;34.38;43.75;44.53;61.72;39.06;50.0;17.19;43.75;0.4824;0.015056643748283386;42.19;21.0;43.75;46.88;42.19;45.31;60.94;71.88;44.53;50.0;21.09;46.88;0.46758;0.015343835217952729
19;35.94;17.0;37.5;43.75;34.38;43.75;45.31;62.5;39.06;50.0;17.97;43.75;0.4872;0.014946912062168121;42.19;22.0;43.75;46.88;40.62;45.31;60.94;71.88;44.53;50.0;21.09;46.88;0.47788;0.014963861861228943
20;35.94;18.0;37.5;43.75;34.38;43.75;46.09;63.28;39.06;50.0;17.97;43.75;0.4871;0.014888895988464355;42.19;22.0;43.75;46.88;40.62;45.31;61.72;72.66;44.53;50.0;21.88;46.88;0.48416;0.014741361153125764
21;35.94;18.0;37.5;43.75;34.38;43.75;46.09;64.06;39.06;50.0;18.75;43.75;0.4858;0.014904892349243163;42.19;22.0;43.75;46.88;40.62;43.75;61.72;72.66;43.75;50.0;21.88;46.88;0.49442;0.014427785875797272
22;37.5;18.0;37.5;43.75;34.38;43.75;46.88;64.06;39.84;50.0;18.75;43.75;0.4857;0.015191091597080231;42.19;23.0;43.75;43.75;40.62;43.75;61.72;72.66;43.75;50.0;21.88;46.88;0.50154;0.014242512843608857
23;37.5;18.0;37.5;43.75;34.38;43.75;47.66;64.84;39.84;50.0;19.53;43.75;0.5034;0.014421834194660187;42.19;23.0;43.75;43.75;40.62;43.75;62.5;73.44;43.75;50.0;22.66;46.88;0.5068;0.013995529825687409
24;37.5;19.0;37.5;43.75;34.38;43.75;48.44;65.62;39.84;50.0;19.53;43.75;0.5111;0.014231789588928222;42.19;23.0;43.75;43.75;40.62;43.75;62.5;73.44;43.75;50.0;22.66;46.88;0.51264;0.013820701916217804
25;37.5;19.0;37.5;43.75;34.38;42.19;48.44;66.41;39.84;50.0;20.31;43.75;0.5072;0.0141168670296669;43.75;24.0;43.75;43.75;40.62;42.19;62.5;73.44;43.75;50.0;22.66;46.88;0.52224;0.013539999871253967
26;37.5;19.0;37.5;43.75;34.38;42.19;49.22;66.41;39.84;50.0;20.31;46.88;0.5157;0.014024712181091309;43.75;24.0;43.75;43.75;39.06;42.19;62.5;73.44;43.75;50.0;22.66;46.88;0.52936;0.013366428830623627
27;37.5;19.0;37.5;43.75;34.38;42.19;50.0;67.19;39.84;50.0;20.31;43.75;0.5201;0.013871103703975677;43.75;24.0;43.75;43.75;39.06;42.19;62.5;74.22;43.75;50.0;23.44;46.88;0.5337;0.013164765782356262
28;37.5;20.0;37.5;43.75;34.38;42.19;50.0;67.97;39.84;50.0;21.09;43.75;0.5091;0.014287105691432952;43.75;24.0;43.75;43.75;39.06;42.19;63.28;74.22;43.75;50.0;23.44;46.88;0.5387;0.013027518413066864
29;37.5;20.0;37.5;43.75;34.38;42.19;50.78;67.97;39.84;50.0;21.09;43.75;0.5254;0.013697109746932983;43.75;25.0;43.75;43.75;39.06;40.62;63.28;74.22;43.75;50.0;23.44;46.88;0.54458;0.012861334233283997
