;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;40.62;6.0;12.5;28.12;12.5;26.56;23.44;39.84;61.72;25.0;62.5;18.75;0.0474;0.008979360818862915;78.12;42.0;12.5;31.25;17.19;34.38;29.69;50.0;69.53;25.0;74.22;18.75;0.02388;0.008963968629837036
1;28.12;4.0;12.5;34.38;14.06;29.69;23.44;37.5;58.59;31.25;57.81;21.88;0.0695;0.008470303916931153;68.75;24.0;12.5;34.38;18.75;37.5;31.25;48.44;67.97;31.25;70.31;21.88;0.05728;0.008603480615615845
2;26.56;4.0;12.5;37.5;17.19;32.81;25.0;37.5;55.47;31.25;53.12;25.0;0.1005;0.007907370495796203;62.5;12.0;12.5;37.5;21.88;40.62;32.81;48.44;65.62;31.25;67.97;25.0;0.08612;0.008099044303894043
3;26.56;6.0;12.5;40.62;20.31;35.94;25.78;39.84;53.12;37.5;50.78;28.12;0.1298;0.00742809476852417;60.94;8.0;12.5;40.62;23.44;42.19;35.16;50.0;63.28;31.25;64.84;28.12;0.11088;0.007597139930725098
4;28.12;7.0;12.5;46.88;21.88;39.06;27.34;42.19;51.56;37.5;48.44;31.25;0.1663;0.006968569612503052;57.81;8.0;12.5;43.75;25.0;45.31;36.72;52.34;61.72;37.5;62.5;31.25;0.13988;0.007151200408935547
5;29.69;8.0;12.5;46.88;23.44;40.62;29.69;43.75;50.78;37.5;47.66;31.25;0.201;0.006596417140960693;54.69;9.0;12.5;46.88;28.12;46.88;39.06;54.69;60.16;37.5;60.94;34.38;0.17248;0.006747621788978577
6;31.25;9.0;12.5;50.0;25.0;42.19;31.25;46.09;50.0;37.5;46.09;34.38;0.2326;0.006199746465682983;53.12;10.0;18.75;50.0;28.12;48.44;40.62;57.03;59.38;37.5;58.59;34.38;0.20498;0.006377233529090882
7;31.25;10.0;12.5;50.0;26.56;43.75;32.03;47.66;50.0;37.5;43.75;37.5;0.2514;0.005969642448425293;51.56;12.0;18.75;50.0;29.69;48.44;42.19;58.59;59.38;37.5;56.25;37.5;0.22994;0.00607603054523468
8;32.81;11.0;18.75;50.0;28.12;43.75;32.81;50.0;50.78;37.5;42.97;37.5;0.2835;0.00566126720905304;50.0;12.0;18.75;50.0;31.25;50.0;43.75;60.16;59.38;43.75;54.69;37.5;0.25252;0.0058337007284164424
9;32.81;12.0;18.75;50.0;28.12;45.31;34.38;51.56;50.78;43.75;42.19;37.5;0.2915;0.0055001880645751955;48.44;13.0;18.75;53.12;32.81;50.0;44.53;61.72;59.38;43.75;53.12;37.5;0.27328;0.0056078391265869144
