;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;9.38;5.0;12.5;21.88;12.5;20.31;17.19;28.91;48.44;25.0;44.53;15.62;0.1062;0.48148755095005036;57.81;19.0;56.25;50.0;39.06;45.31;41.41;53.12;67.19;50.0;67.97;46.88;0.0552;0.5274026475477218
1;17.19;8.0;18.75;31.25;17.19;26.56;21.09;33.59;50.78;37.5;44.53;25.0;0.1493;0.4407144408226013;51.56;22.0;68.75;50.0;42.19;48.44;44.53;53.91;65.62;56.25;64.84;53.12;0.09472;0.48539777194499967
2;25.0;11.0;25.0;37.5;20.31;32.81;22.66;35.94;50.78;37.5;44.53;31.25;0.1922;0.4143354280948639;51.56;25.0;75.0;50.0;42.19;51.56;46.09;55.47;64.84;56.25;62.5;53.12;0.12096;0.4623729577159882
3;29.69;13.0;31.25;40.62;21.88;35.94;24.22;37.5;49.22;43.75;45.31;34.38;0.2221;0.39000192221403124;53.12;27.0;75.0;50.0;42.19;51.56;46.09;56.25;63.28;56.25;60.94;56.25;0.1503;0.44052263491630556
4;35.94;15.0;37.5;40.62;23.44;39.06;26.56;40.62;49.22;37.5;46.09;37.5;0.246;0.3735870552182198;54.69;27.0;75.0;50.0;40.62;53.12;47.66;57.81;62.5;56.25;60.16;56.25;0.17416;0.42216294378757474
5;37.5;16.0;43.75;40.62;26.56;40.62;28.12;42.97;50.0;43.75;46.88;40.62;0.2807;0.3475134467601776;56.25;28.0;75.0;50.0;40.62;53.12;48.44;59.38;61.72;50.0;59.38;59.38;0.1966;0.40576928051948546
6;40.62;17.0;43.75;43.75;26.56;42.19;29.69;44.53;50.0;37.5;47.66;43.75;0.3111;0.33482754484415056;56.25;28.0;75.0;50.0;40.62;53.12;50.0;60.16;60.94;50.0;59.38;59.38;0.21652;0.39385274045944213
7;42.19;18.0;43.75;43.75;28.12;43.75;31.25;46.88;50.78;37.5;48.44;43.75;0.3207;0.3223184005916119;56.25;29.0;75.0;50.0;40.62;53.12;50.78;61.72;60.94;43.75;59.38;59.38;0.23482;0.381579575381279
8;43.75;18.0;50.0;43.75;29.69;45.31;32.81;48.44;50.78;37.5;49.22;43.75;0.3416;0.3160698999643326;57.81;29.0;75.0;50.0;40.62;53.12;51.56;63.28;60.16;43.75;59.38;59.38;0.25368;0.3706429146933556
9;45.31;19.0;50.0;43.75;29.69;45.31;34.38;50.0;51.56;37.5;50.0;46.88;0.357;0.30453098526000977;56.25;29.0;75.0;50.0;40.62;53.12;52.34;64.06;60.16;43.75;59.38;59.38;0.26674;0.3624687443113327
10;45.31;19.0;50.0;46.88;31.25;46.88;35.16;51.56;51.56;37.5;50.78;46.88;0.3725;0.29568144862651824;57.81;30.0;75.0;50.0;40.62;53.12;53.12;64.84;60.16;43.75;58.59;59.38;0.27828;0.35468233753919604
11;46.88;20.0;56.25;46.88;32.81;46.88;35.94;52.34;52.34;37.5;51.56;50.0;0.3808;0.2901828964829445;57.81;30.0;75.0;46.88;40.62;51.56;53.91;65.62;60.16;43.75;59.38;59.38;0.28996;0.3476633519411087
12;46.88;20.0;56.25;46.88;32.81;46.88;36.72;53.91;52.34;37.5;51.56;50.0;0.4017;0.2805903548657894;56.25;30.0;75.0;46.88;40.62;51.56;54.69;66.41;59.38;43.75;58.59;59.38;0.30666;0.3401537015235424
13;46.88;20.0;56.25;43.75;32.81;48.44;37.5;54.69;52.34;37.5;52.34;50.0;0.4158;0.2764518955230713;56.25;30.0;68.75;46.88;40.62;51.56;55.47;67.19;59.38;43.75;58.59;59.38;0.31592;0.3349941704082489
14;48.44;21.0;56.25;43.75;32.81;48.44;39.06;55.47;52.34;37.5;52.34;50.0;0.4174;0.27488282655477525;56.25;30.0;68.75;46.88;40.62;51.56;56.25;67.97;59.38;37.5;58.59;59.38;0.32332;0.3295662330472469
15;48.44;21.0;56.25;43.75;32.81;48.44;39.84;56.25;52.34;37.5;53.12;50.0;0.433;0.26577276585102083;56.25;30.0;68.75;46.88;40.62;50.0;56.25;67.97;58.59;37.5;58.59;59.38;0.33348;0.3246538280594349
16;48.44;21.0;56.25;43.75;34.38;48.44;40.62;57.03;52.34;31.25;53.91;50.0;0.4279;0.26316550144553186;57.81;30.0;68.75;43.75;40.62;50.0;57.03;68.75;58.59;37.5;58.59;59.38;0.34212;0.3189135197329521
17;48.44;22.0;56.25;43.75;34.38;48.44;41.41;58.59;53.12;37.5;53.91;50.0;0.4426;0.2566058216631413;57.81;30.0;68.75;43.75;40.62;50.0;57.81;68.75;58.59;37.5;58.59;59.38;0.3503;0.314797115547657
18;48.44;22.0;56.25;43.75;34.38;48.44;42.19;58.59;53.12;37.5;53.91;50.0;0.4494;0.25557867887020114;57.81;30.0;68.75;43.75;40.62;50.0;57.81;69.53;58.59;37.5;59.38;59.38;0.35534;0.3109947695863247
19;48.44;22.0;56.25;43.75;34.38;48.44;42.97;59.38;53.12;37.5;54.69;50.0;0.4627;0.25111049064993857;57.81;30.0;68.75;43.75;40.62;48.44;58.59;69.53;58.59;37.5;59.38;59.38;0.36676;0.30674857213258744
20;50.0;22.0;56.25;43.75;34.38;48.44;43.75;60.16;53.12;37.5;55.47;50.0;0.4574;0.25169726880192755;57.81;31.0;68.75;43.75;39.06;48.44;59.38;69.53;57.81;37.5;59.38;56.25;0.3712;0.303435122474432
21;50.0;22.0;56.25;43.75;34.38;48.44;44.53;60.94;53.12;37.5;55.47;50.0;0.4761;0.243722453135252;57.81;31.0;68.75;43.75;39.06;48.44;59.38;70.31;57.81;37.5;59.38;56.25;0.37596;0.2997408976316452
22;50.0;23.0;56.25;43.75;34.38;48.44;45.31;61.72;53.12;37.5;56.25;50.0;0.485;0.24111723812818528;57.81;31.0;68.75;43.75;39.06;48.44;59.38;70.31;57.81;37.5;59.38;56.25;0.38556;0.2960437387919426
23;50.0;23.0;56.25;43.75;34.38;48.44;45.31;61.72;53.12;37.5;56.25;50.0;0.4769;0.2415893027484417;56.25;31.0;62.5;43.75;39.06;46.88;60.16;70.31;57.81;37.5;59.38;56.25;0.3899;0.29295770305752755
24;50.0;23.0;56.25;43.75;34.38;46.88;46.09;62.5;53.12;37.5;56.25;50.0;0.4848;0.23872067905664443;56.25;31.0;62.5;43.75;39.06;46.88;60.16;71.09;57.81;37.5;59.38;56.25;0.39446;0.28964539312005044
25;50.0;23.0;56.25;43.75;34.38;46.88;46.88;63.28;53.12;37.5;57.03;50.0;0.4804;0.2378431413590908;56.25;31.0;62.5;43.75;37.5;46.88;60.16;71.09;57.81;37.5;60.16;56.25;0.40212;0.28703208579182626
26;50.0;23.0;56.25;43.75;34.38;46.88;46.88;63.28;53.91;37.5;57.03;50.0;0.488;0.23632756394147872;56.25;31.0;62.5;43.75;37.5;46.88;60.16;71.09;57.81;37.5;60.16;56.25;0.40588;0.28436537104249
27;50.0;23.0;56.25;43.75;34.38;46.88;47.66;64.06;53.91;31.25;57.81;50.0;0.4995;0.23158781642913817;56.25;31.0;62.5;43.75;37.5;46.88;60.16;71.09;57.81;37.5;60.16;56.25;0.41216;0.2814146100318432
28;50.0;23.0;56.25;43.75;34.38;46.88;48.44;64.06;53.91;37.5;57.81;50.0;0.5024;0.23101003425121308;56.25;31.0;62.5;43.75;37.5;45.31;60.94;71.88;57.81;37.5;60.16;56.25;0.41508;0.27904282789349555
29;50.0;24.0;56.25;43.75;34.38;46.88;48.44;64.84;53.91;31.25;58.59;50.0;0.5048;0.22801162810921669;56.25;31.0;62.5;40.62;37.5;45.31;60.94;71.88;57.81;37.5;60.16;53.12;0.41738;0.27743946091651916
30;50.0;24.0;56.25;43.75;34.38;46.88;49.22;64.84;53.91;31.25;58.59;50.0;0.5005;0.22887663873434066;56.25;31.0;62.5;40.62;35.94;45.31;60.94;71.88;57.81;37.5;60.16;53.12;0.42218;0.2743854236268997
31;50.0;24.0;56.25;43.75;34.38;46.88;49.22;65.62;54.69;31.25;58.59;46.88;0.5105;0.22364315631985665;56.25;31.0;62.5;40.62;35.94;45.31;60.94;71.88;57.81;31.25;60.94;53.12;0.42684;0.2728651113200188
32;50.0;24.0;56.25;40.62;34.38;46.88;50.0;65.62;54.69;31.25;59.38;46.88;0.5091;0.22589521599411966;56.25;31.0;62.5;40.62;35.94;45.31;60.94;72.66;57.81;31.25;60.94;53.12;0.43146;0.27060024974107744
33;50.0;24.0;56.25;40.62;34.38;46.88;50.0;66.41;54.69;31.25;59.38;46.88;0.5202;0.22063300206661224;56.25;31.0;62.5;40.62;35.94;45.31;60.94;72.66;57.81;31.25;60.94;53.12;0.43608;0.26678538947105407
34;50.0;24.0;56.25;40.62;32.81;46.88;50.78;66.41;54.69;31.25;59.38;46.88;0.5198;0.22162487778067588;56.25;31.0;62.5;40.62;35.94;43.75;60.94;72.66;57.81;31.25;60.94;53.12;0.44042;0.2648637222182751
35;50.0;24.0;56.25;40.62;32.81;45.31;50.78;67.19;54.69;31.25;59.38;46.88;0.5229;0.21969840582609176;56.25;31.0;62.5;40.62;35.94;43.75;60.94;72.66;57.81;31.25;60.94;50.0;0.44462;0.26322737614750863
36;50.0;24.0;50.0;40.62;32.81;45.31;51.56;67.19;55.47;31.25;60.16;46.88;0.5179;0.22041155782341956;56.25;31.0;62.5;40.62;35.94;43.75;60.94;72.66;57.81;31.25;60.94;50.0;0.44922;0.26108177897810936
37;50.0;25.0;50.0;40.62;32.81;45.31;51.56;67.19;55.47;31.25;60.16;46.88;0.5215;0.21743240290284158;56.25;31.0;62.5;40.62;34.38;43.75;61.72;72.66;57.81;31.25;60.94;50.0;0.44784;0.26130119298934934
38;50.0;25.0;50.0;40.62;32.81;45.31;51.56;67.97;55.47;31.25;60.16;46.88;0.5277;0.215050418061018;56.25;31.0;62.5;40.62;34.38;43.75;61.72;72.66;57.81;31.25;61.72;50.0;0.4552;0.2588046047437191
39;50.0;25.0;50.0;40.62;32.81;45.31;52.34;67.97;55.47;31.25;60.16;46.88;0.5281;0.2146088434815407;56.25;31.0;62.5;40.62;34.38;43.75;61.72;72.66;57.81;31.25;61.72;50.0;0.456;0.25764215459227563
