;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;79.69;37.0;12.5;28.12;14.06;29.69;26.56;50.78;71.09;25.0;77.34;18.75;0.0203;0.009185661554336548;84.38;42.0;12.5;28.12;17.19;32.81;28.91;52.34;71.88;25.0;78.12;21.88;0.01278;0.009017984094619751
1;78.12;34.0;12.5;28.12;14.06;29.69;26.56;50.0;71.09;25.0;77.34;18.75;0.0325;0.009138156414031982;82.81;42.0;12.5;28.12;17.19;32.81;28.91;52.34;71.88;25.0;78.12;21.88;0.02274;0.008985649490356445
2;75.0;29.0;12.5;28.12;14.06;29.69;26.56;50.0;71.09;25.0;76.56;18.75;0.04;0.009062551069259643;82.81;40.0;12.5;28.12;17.19;32.81;28.91;52.34;71.88;25.0;78.12;21.88;0.03168;0.008929877195358276
3;71.88;22.0;12.5;28.12;15.62;29.69;26.56;49.22;70.31;25.0;76.56;21.88;0.0384;0.00898070330619812;79.69;36.0;12.5;31.25;17.19;32.81;28.91;51.56;71.88;25.0;78.12;21.88;0.03662;0.00885718915939331
4;68.75;17.0;12.5;28.12;15.62;29.69;26.56;48.44;70.31;25.0;75.78;21.88;0.0404;0.008911270332336426;78.12;33.0;12.5;31.25;17.19;32.81;28.91;51.56;71.88;25.0;77.34;21.88;0.03748;0.008788538694381714
5;67.19;12.0;12.5;28.12;15.62;29.69;26.56;48.44;70.31;25.0;75.78;21.88;0.0429;0.008844954872131348;76.56;29.0;12.5;31.25;17.19;32.81;28.91;50.78;71.09;25.0;77.34;21.88;0.03992;0.008724659538269043
6;65.62;9.0;12.5;28.12;15.62;29.69;26.56;48.44;69.53;25.0;75.0;21.88;0.044;0.008784115266799926;75.0;26.0;12.5;31.25;17.19;32.81;28.91;50.78;71.09;25.0;76.56;21.88;0.04174;0.008665645198822021
7;64.06;7.0;12.5;28.12;15.62;29.69;26.56;47.66;69.53;25.0;75.0;21.88;0.0462;0.008719485425949096;75.0;23.0;12.5;31.25;18.75;32.81;28.91;50.0;71.09;25.0;76.56;21.88;0.0437;0.008606857223510742
8;62.5;5.0;12.5;28.12;15.62;29.69;26.56;47.66;69.53;25.0;75.0;21.88;0.0487;0.008662475681304932;73.44;20.0;12.5;31.25;18.75;32.81;28.91;50.0;71.09;25.0;76.56;25.0;0.0456;0.008550056495666505
9;62.5;5.0;12.5;28.12;17.19;29.69;26.56;47.66;69.53;25.0;75.0;21.88;0.0501;0.00860299391746521;71.88;17.0;12.5;31.25;18.75;32.81;28.91;50.0;71.09;25.0;76.56;25.0;0.0483;0.00849611198425293
10;60.94;5.0;12.5;31.25;17.19;29.69;26.56;47.66;69.53;25.0;74.22;21.88;0.0515;0.008546255254745484;71.88;15.0;12.5;31.25;18.75;32.81;28.91;50.0;70.31;25.0;75.78;25.0;0.04938;0.008444303102493287
11;59.38;4.0;12.5;31.25;17.19;29.69;26.56;46.88;69.53;25.0;74.22;25.0;0.053;0.008492410802841186;71.88;14.0;12.5;31.25;18.75;32.81;28.91;50.0;70.31;25.0;75.78;25.0;0.05152;0.008392971401214599
