;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;56.25;4.0;12.5;28.12;12.5;25.0;24.22;41.41;60.16;18.75;68.75;12.5;0.037;0.035130773544311523;79.69;40.0;12.5;34.38;17.19;32.81;28.12;47.66;64.06;18.75;73.44;15.62;0.02738;0.03555897653579712
1;51.56;4.0;12.5;31.25;15.62;26.56;25.0;42.19;60.16;25.0;68.75;15.62;0.0488;0.03393004069328308;75.0;23.0;12.5;34.38;17.19;32.81;28.91;46.88;63.28;25.0;72.66;18.75;0.04154;0.034290563411712646
2;48.44;4.0;12.5;31.25;15.62;28.12;25.78;41.41;60.16;25.0;67.97;18.75;0.0602;0.03312562823295593;70.31;13.0;12.5;37.5;18.75;32.81;28.91;46.09;63.28;25.0;71.88;18.75;0.05268;0.033341832332611086
3;46.88;5.0;12.5;34.38;17.19;28.12;25.78;42.19;59.38;25.0;67.97;18.75;0.0763;0.032356036424636844;68.75;8.0;18.75;37.5;18.75;32.81;28.91;46.09;62.5;25.0;71.09;21.88;0.06654;0.032607445001602176
4;46.88;5.0;12.5;34.38;17.19;29.69;26.56;42.19;59.38;25.0;67.19;21.88;0.0846;0.031707608294487;67.19;7.0;18.75;37.5;18.75;34.38;29.69;46.09;62.5;31.25;70.31;21.88;0.07834;0.031954253625869754
5;46.88;5.0;12.5;37.5;17.19;31.25;27.34;42.97;59.38;31.25;67.19;21.88;0.1001;0.031000840401649476;67.19;7.0;18.75;40.62;20.31;34.38;29.69;46.09;62.5;31.25;70.31;21.88;0.08708;0.03136455406665802
6;45.31;6.0;18.75;37.5;18.75;31.25;27.34;42.97;59.38;31.25;67.19;21.88;0.1151;0.03031124882698059;65.62;7.0;18.75;40.62;20.31;34.38;30.47;46.09;62.5;31.25;69.53;21.88;0.09748;0.030793058376312257
7;45.31;6.0;18.75;37.5;18.75;32.81;28.12;42.97;59.38;31.25;67.19;21.88;0.1263;0.02969846341609955;65.62;7.0;18.75;40.62;20.31;35.94;30.47;46.09;62.5;31.25;69.53;21.88;0.10746;0.030214577984809875
8;45.31;6.0;18.75;37.5;18.75;32.81;28.12;42.97;59.38;31.25;66.41;21.88;0.135;0.029207142400741577;65.62;7.0;18.75;40.62;20.31;35.94;31.25;46.09;61.72;31.25;69.53;21.88;0.11542;0.029688669533729554
9;45.31;7.0;18.75;40.62;20.31;32.81;28.91;43.75;59.38;31.25;66.41;25.0;0.1446;0.028645543718338013;64.06;8.0;18.75;43.75;21.88;35.94;31.25;46.09;61.72;31.25;68.75;25.0;0.12584;0.029215471019744872
10;45.31;7.0;18.75;40.62;20.31;34.38;28.91;43.75;59.38;31.25;66.41;25.0;0.1547;0.028123640489578248;64.06;8.0;18.75;43.75;21.88;37.5;31.25;46.88;61.72;31.25;68.75;25.0;0.13194;0.028778397407531738
11;45.31;7.0;18.75;40.62;21.88;34.38;29.69;43.75;59.38;31.25;66.41;25.0;0.1672;0.02767986958026886;64.06;8.0;18.75;43.75;21.88;37.5;32.03;46.88;61.72;31.25;68.75;25.0;0.14206;0.028326830725669862
