;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;4.69;40.0;12.5;9.38;3.91;5.47;3.12;2.34;12.5;9.38;0.4916;0.16944627534151077;43.75;50.0;50.0;53.12;35.16;42.19;21.88;16.41;56.25;43.75;0.3607;0.21545747231483459
1;12.5;50.0;25.0;15.62;9.38;9.38;5.47;3.12;18.75;14.06;0.594;0.14254866088926793;45.31;60.0;56.25;46.88;36.72;42.19;14.06;13.28;56.25;43.75;0.49704;0.17592840628504752
2;18.75;60.0;31.25;18.75;12.5;14.06;6.25;3.91;21.88;15.62;0.6704;0.11847164295911788;48.44;60.0;62.5;42.19;38.28;44.53;11.72;12.5;56.25;45.31;0.58126;0.15217930744767189
3;25.0;60.0;31.25;20.31;15.62;17.97;7.03;4.69;25.0;17.19;0.7049;0.10637181518673897;51.56;60.0;56.25;40.62;39.06;46.09;10.16;11.72;56.25;43.75;0.62982;0.13737375885248185
4;29.69;60.0;31.25;20.31;17.97;21.09;7.03;5.47;28.12;18.75;0.7318;0.0988945941671729;53.12;70.0;56.25;39.06;41.41;47.66;9.38;11.72;53.12;43.75;0.66298;0.1254004445618391
5;32.81;70.0;31.25;21.88;20.31;24.22;7.81;6.25;28.12;20.31;0.7502;0.09228337649852038;53.12;70.0;56.25;37.5;42.97;48.44;9.38;10.16;53.12;42.19;0.68822;0.11715863805890084
6;34.38;70.0;37.5;23.44;22.66;26.56;7.81;6.25;28.12;21.88;0.7596;0.08954929278343916;53.12;70.0;56.25;37.5;43.75;49.22;9.38;9.38;53.12;42.19;0.70228;0.11177978113353253
7;35.94;70.0;37.5;25.0;24.22;28.91;7.81;7.03;31.25;23.44;0.7585;0.08786939607411623;53.12;70.0;56.25;35.94;45.31;49.22;9.38;8.59;50.0;42.19;0.71962;0.10571188213318586
8;37.5;70.0;43.75;25.0;26.56;30.47;8.59;7.03;31.25;25.0;0.775;0.08316336156278849;54.69;70.0;56.25;34.38;46.09;50.0;9.38;7.81;50.0;42.19;0.73088;0.10195095789849758
9;39.06;70.0;43.75;26.56;28.12;32.03;8.59;6.25;34.38;25.0;0.7801;0.08037114004045724;54.69;70.0;50.0;34.38;46.09;49.22;9.38;7.03;50.0;40.62;0.74094;0.09840469555795192
10;40.62;70.0;43.75;26.56;29.69;32.81;8.59;6.25;34.38;26.56;0.7994;0.07571436410844326;54.69;80.0;50.0;34.38;46.88;49.22;10.16;7.03;46.88;40.62;0.74924;0.09489232537209988
11;42.19;80.0;43.75;26.56;30.47;34.38;9.38;6.25;34.38;28.12;0.7877;0.07903523664921522;54.69;80.0;50.0;32.81;47.66;49.22;10.16;6.25;46.88;40.62;0.75588;0.09296489739775658
12;42.19;80.0;43.75;26.56;32.03;35.16;9.38;5.47;34.38;28.12;0.7894;0.07980382841676474;54.69;80.0;50.0;32.81;47.66;49.22;10.16;6.25;46.88;40.62;0.76604;0.09021568746626377
13;43.75;80.0;37.5;26.56;32.81;36.72;9.38;5.47;34.38;28.12;0.8006;0.07542879604399204;54.69;80.0;50.0;32.81;48.44;49.22;10.16;5.47;46.88;40.62;0.76882;0.08849579318821431
14;43.75;80.0;43.75;26.56;33.59;37.5;10.16;5.47;37.5;29.69;0.7794;0.08236225046664476;54.69;80.0;50.0;32.81;48.44;49.22;10.94;5.47;46.88;39.06;0.77506;0.08649602158784866
15;43.75;80.0;43.75;28.12;35.16;38.28;10.16;5.47;34.38;29.69;0.7922;0.07736737339198589;54.69;80.0;50.0;31.25;49.22;49.22;10.94;5.47;46.88;39.06;0.7805;0.08427045269668103
16;43.75;80.0;43.75;28.12;35.94;39.06;10.94;5.47;34.38;29.69;0.8126;0.07082655975669623;54.69;80.0;50.0;31.25;49.22;49.22;10.94;5.47;43.75;39.06;0.7839;0.08306226573616267
17;43.75;80.0;43.75;28.12;36.72;39.84;10.94;4.69;37.5;29.69;0.7966;0.07565024523586035;54.69;80.0;50.0;31.25;50.0;49.22;11.72;4.69;43.75;39.06;0.78826;0.08108880386650562
18;43.75;80.0;43.75;28.12;37.5;40.62;10.94;4.69;37.5;31.25;0.8059;0.0717954684317112;54.69;80.0;50.0;31.25;50.0;49.22;11.72;4.69;43.75;37.5;0.79346;0.07967236702650786
19;43.75;80.0;37.5;28.12;38.28;40.62;11.72;4.69;37.5;31.25;0.8093;0.07003807057887315;54.69;80.0;50.0;31.25;50.0;49.22;11.72;4.69;43.75;37.5;0.79532;0.07858095954596997
