;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;15.62;20.0;12.5;23.44;17.97;35.16;57.81;51.56;12.5;10.94;0.3118;0.004008534955978394;68.75;60.0;12.5;32.81;25.78;46.88;67.97;67.97;15.62;15.62;0.22858;0.0043038256359100345
1;12.5;30.0;12.5;28.12;20.31;36.72;56.25;49.22;15.62;14.06;0.4298;0.003349606251716614;54.69;30.0;18.75;35.94;28.91;46.88;65.62;63.28;18.75;18.75;0.35538;0.003656077060699463
2;15.62;30.0;18.75;32.81;21.09;39.06;54.69;47.66;18.75;17.19;0.4988;0.0029011168718338014;50.0;30.0;18.75;39.06;31.25;49.22;64.84;61.72;18.75;21.88;0.4469;0.003121483175754547
3;17.19;40.0;18.75;34.38;22.66;41.41;54.69;46.88;21.88;20.31;0.5378;0.0025717731356620786;48.44;40.0;18.75;42.19;32.81;51.56;64.06;60.94;21.88;25.0;0.51974;0.0026920643997192383
4;18.75;50.0;18.75;37.5;24.22;43.75;54.69;46.09;21.88;21.88;0.6024;0.002221591305732727;46.88;50.0;18.75;43.75;35.16;54.69;63.28;59.38;25.0;28.12;0.57514;0.002365198996067047
5;20.31;50.0;18.75;39.06;25.78;45.31;53.91;46.09;25.0;23.44;0.6425;0.0020348483979701995;45.31;50.0;25.0;45.31;36.72;57.03;63.28;58.59;25.0;29.69;0.61604;0.0021399249386787416
6;21.88;50.0;18.75;40.62;27.34;47.66;54.69;45.31;25.0;25.0;0.6611;0.0019076621890068055;42.19;60.0;25.0;45.31;38.28;58.59;63.28;57.81;25.0;31.25;0.64264;0.0019799459946155547
7;23.44;60.0;18.75;40.62;28.91;49.22;54.69;45.31;25.0;26.56;0.6888;0.0017449650645256043;40.62;60.0;25.0;46.88;39.84;60.16;63.28;57.03;28.12;32.81;0.67152;0.0018347279250621796
8;23.44;60.0;18.75;42.19;29.69;50.78;54.69;45.31;25.0;28.12;0.6798;0.001796230858564377;39.06;60.0;25.0;46.88;41.41;61.72;62.5;56.25;28.12;34.38;0.69184;0.0017302005398273468
9;23.44;60.0;18.75;42.19;31.25;51.56;54.69;44.53;28.12;28.12;0.7152;0.0016460648655891418;37.5;70.0;25.0;48.44;42.97;63.28;62.5;55.47;28.12;34.38;0.71214;0.0016301265621185303
10;23.44;70.0;18.75;42.19;32.03;53.12;54.69;44.53;28.12;29.69;0.7337;0.0015375616371631623;35.94;70.0;31.25;48.44;43.75;64.06;62.5;54.69;28.12;35.94;0.7243;0.0015560000479221345
11;23.44;70.0;25.0;43.75;32.81;53.91;54.69;43.75;28.12;29.69;0.7372;0.0015237839937210084;35.94;70.0;31.25;48.44;44.53;64.84;61.72;53.91;28.12;35.94;0.73064;0.001519813939332962
12;25.0;70.0;25.0;43.75;33.59;55.47;54.69;42.97;28.12;31.25;0.7435;0.0015097208559513092;34.38;70.0;31.25;48.44;45.31;66.41;61.72;53.12;28.12;37.5;0.74682;0.001439824000597
13;25.0;70.0;25.0;43.75;34.38;57.03;53.91;42.19;28.12;31.25;0.7304;0.0015367594957351684;34.38;70.0;31.25;48.44;46.09;67.19;61.72;52.34;28.12;37.5;0.75252;0.0013961158037185668
14;25.0;70.0;25.0;45.31;35.16;57.81;53.91;42.19;28.12;31.25;0.7564;0.0014262182831764221;32.81;70.0;31.25;48.44;47.66;67.97;60.94;50.78;31.25;37.5;0.75984;0.0013542986500263215
15;25.0;70.0;25.0;45.31;35.94;58.59;53.91;41.41;28.12;31.25;0.7558;0.00140104061961174;32.81;70.0;31.25;48.44;47.66;68.75;60.94;50.0;31.25;37.5;0.76956;0.0013171658837795258
16;25.0;70.0;25.0;45.31;36.72;59.38;53.91;40.62;28.12;31.25;0.7562;0.0014202608942985534;32.81;70.0;31.25;50.0;49.22;69.53;60.94;49.22;31.25;37.5;0.77732;0.0012687809813022614
17;25.0;70.0;25.0;45.31;37.5;60.16;53.12;39.84;28.12;32.81;0.7652;0.0013579332888126374;32.81;70.0;31.25;50.0;49.22;69.53;60.16;48.44;31.25;37.5;0.78194;0.001236183931827545
18;25.0;70.0;25.0;45.31;38.28;60.94;53.12;39.84;28.12;32.81;0.7696;0.001356235319375992;31.25;70.0;31.25;50.0;50.0;70.31;60.16;46.88;31.25;37.5;0.7861;0.0012083381533622743
19;25.0;70.0;25.0;45.31;39.06;61.72;53.12;39.06;31.25;32.81;0.7798;0.001273597890138626;31.25;70.0;31.25;50.0;50.78;71.09;60.16;46.09;31.25;37.5;0.79556;0.0011742554199695586
