;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;17.19;30.0;12.5;21.88;15.62;36.72;62.5;60.16;15.62;10.94;0.4614;0.04562053915262222;67.19;30.0;37.5;43.75;31.25;51.56;72.66;74.22;31.25;29.69;0.33112;0.056103731665611264
1;18.75;40.0;18.75;28.12;17.97;39.06;63.28;61.72;21.88;15.62;0.5555;0.03856657211780548;60.94;50.0;43.75;45.31;32.81;51.56;71.09;71.88;34.38;32.81;0.4687;0.045689055144786835
2;21.88;50.0;18.75;31.25;19.53;39.84;63.28;62.5;25.0;18.75;0.5825;0.035923427015542984;56.25;50.0;43.75;46.88;34.38;52.34;71.09;71.09;37.5;34.38;0.52946;0.04106302229166031
3;23.44;50.0;18.75;32.81;21.09;41.41;64.06;62.5;28.12;20.31;0.6295;0.0321953699350357;54.69;50.0;43.75;48.44;35.16;52.34;70.31;70.31;37.5;35.94;0.56958;0.037816257621049884
4;26.56;50.0;18.75;35.94;22.66;42.97;64.06;63.28;28.12;21.88;0.6513;0.030515960597991942;51.56;50.0;43.75;48.44;35.94;53.12;70.31;70.31;40.62;35.94;0.603;0.035104015028476716
5;28.12;50.0;25.0;37.5;24.22;43.75;64.84;63.28;31.25;21.88;0.6867;0.02796338322162628;51.56;60.0;43.75;48.44;36.72;53.91;70.31;70.31;40.62;35.94;0.62706;0.0331996050465107
6;29.69;60.0;25.0;37.5;25.0;45.31;64.84;63.28;34.38;23.44;0.692;0.027214691066741944;50.0;60.0;43.75;46.88;37.5;54.69;70.31;70.31;40.62;35.94;0.64838;0.03157591071486473
7;31.25;60.0;25.0;39.06;26.56;46.09;64.84;64.06;34.38;23.44;0.7032;0.026002612575888633;50.0;60.0;43.75;46.88;38.28;55.47;70.31;69.53;43.75;35.94;0.66398;0.030196593329310416
8;31.25;60.0;31.25;39.06;27.34;46.88;64.84;64.06;34.38;25.0;0.7121;0.025456860783696175;50.0;60.0;43.75;46.88;39.06;56.25;70.31;69.53;43.75;35.94;0.68104;0.028715334716439247
9;32.81;60.0;31.25;39.06;28.12;47.66;65.62;64.06;34.38;25.0;0.7422;0.023489743956923485;50.0;60.0;43.75;46.88;39.84;57.03;70.31;69.53;43.75;35.94;0.69196;0.02781709792137146
10;32.81;60.0;31.25;40.62;29.69;48.44;65.62;64.06;37.5;25.0;0.7403;0.02359590743780136;50.0;70.0;43.75;46.88;40.62;57.03;70.31;69.53;43.75;35.94;0.70322;0.02701174260854721
11;34.38;70.0;31.25;40.62;30.47;49.22;65.62;64.84;37.5;26.56;0.7427;0.023222092965245248;50.0;70.0;50.0;46.88;41.41;57.81;70.31;69.53;43.75;35.94;0.71202;0.026275950810313226
12;34.38;70.0;31.25;40.62;31.25;50.0;65.62;64.84;37.5;26.56;0.7387;0.023136679047346113;50.0;70.0;50.0;46.88;42.19;58.59;70.31;69.53;40.62;35.94;0.71794;0.025623947984576224
13;34.38;70.0;37.5;40.62;32.03;50.78;66.41;64.84;37.5;26.56;0.767;0.021273827651143076;50.0;70.0;50.0;46.88;42.19;58.59;70.31;69.53;40.62;34.38;0.73138;0.024608420725464823
14;35.94;70.0;37.5;40.62;32.81;50.78;66.41;64.84;37.5;26.56;0.7427;0.023307765877246856;50.0;70.0;50.0;46.88;42.97;59.38;70.31;69.53;40.62;34.38;0.73538;0.024107808886766433
15;35.94;70.0;37.5;40.62;33.59;51.56;66.41;64.84;37.5;26.56;0.7668;0.021259878990054132;50.0;70.0;50.0;45.31;42.97;59.38;70.31;69.53;40.62;34.38;0.74104;0.023713225045204164
16;35.94;70.0;37.5;40.62;34.38;52.34;66.41;65.62;37.5;26.56;0.7775;0.020219966426491737;50.0;70.0;50.0;45.31;43.75;60.16;70.31;69.53;40.62;34.38;0.74816;0.023184045092463492
17;37.5;70.0;37.5;40.62;34.38;52.34;66.41;65.62;37.5;28.12;0.77;0.020324615216255188;50.0;70.0;50.0;45.31;43.75;60.16;70.31;69.53;40.62;34.38;0.75494;0.02261793819785118
18;37.5;70.0;37.5;40.62;35.16;53.12;66.41;65.62;37.5;28.12;0.7793;0.019843803687393666;50.0;70.0;50.0;45.31;44.53;60.94;70.31;69.53;40.62;34.38;0.75672;0.022163713184595108
19;37.5;70.0;37.5;40.62;35.94;53.91;66.41;65.62;37.5;28.12;0.7805;0.019788197460770606;50.0;70.0;50.0;45.31;45.31;60.94;70.31;69.53;40.62;34.38;0.76326;0.02190407393038273
