;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;76.56;50.0;12.5;21.88;23.44;48.44;64.06;75.0;6.25;9.38;0.1856;0.00449516704082489;81.25;80.0;12.5;26.56;25.78;50.78;64.84;76.56;9.38;10.94;0.1559;0.0044697385120391845
1;71.88;10.0;12.5;21.88;24.22;48.44;64.06;75.0;9.38;9.38;0.2362;0.004237642884254456;79.69;60.0;12.5;26.56;26.56;50.78;64.84;76.56;9.38;10.94;0.20168;0.0042927090930938725
2;68.75;10.0;12.5;23.44;24.22;48.44;64.06;74.22;9.38;9.38;0.2455;0.004021638309955597;78.12;30.0;12.5;26.56;26.56;50.78;64.84;75.78;9.38;12.5;0.23296;0.004074733004570007
3;65.62;10.0;12.5;23.44;25.0;48.44;64.06;74.22;9.38;10.94;0.2818;0.003831271529197693;76.56;20.0;12.5;28.12;27.34;50.78;64.84;75.78;9.38;12.5;0.25602;0.0038997708892822267
4;64.06;20.0;12.5;25.0;25.0;48.44;64.06;74.22;12.5;10.94;0.3153;0.0036846147656440734;75.0;20.0;12.5;28.12;27.34;50.78;64.84;75.78;12.5;14.06;0.2881;0.003747068281173706
5;62.5;20.0;12.5;25.0;25.0;48.44;64.06;73.44;12.5;12.5;0.3343;0.003576409375667572;73.44;20.0;12.5;28.12;28.12;50.78;64.84;75.0;12.5;14.06;0.31042;0.0036282049798965453
6;60.94;20.0;12.5;25.0;25.78;48.44;64.06;73.44;12.5;12.5;0.3528;0.0034670533299446106;71.88;20.0;12.5;29.69;28.12;51.56;64.84;75.0;12.5;15.62;0.32908;0.0035329605865478514
7;59.38;20.0;12.5;26.56;25.78;49.22;64.06;73.44;12.5;12.5;0.3712;0.0033792840600013734;71.88;20.0;12.5;29.69;28.12;51.56;64.84;75.0;12.5;15.62;0.34838;0.0034491895627975465
8;59.38;20.0;12.5;26.56;25.78;49.22;64.06;72.66;12.5;14.06;0.3954;0.00328176965713501;70.31;20.0;12.5;29.69;28.12;51.56;64.84;74.22;15.62;15.62;0.36316;0.0033635519099235534
9;57.81;20.0;12.5;28.12;26.56;49.22;64.06;72.66;15.62;14.06;0.4109;0.003193493413925171;70.31;20.0;12.5;31.25;28.91;51.56;64.84;74.22;15.62;15.62;0.3784;0.0032965108251571656
10;57.81;20.0;12.5;28.12;26.56;49.22;64.06;72.66;15.62;14.06;0.4293;0.0031152103066444396;70.31;20.0;12.5;31.25;28.91;51.56;64.84;74.22;15.62;17.19;0.3946;0.00321870103597641
11;57.81;20.0;12.5;28.12;26.56;49.22;64.06;71.88;15.62;15.62;0.4467;0.0030316298484802245;68.75;30.0;18.75;31.25;28.91;51.56;64.84;73.44;15.62;17.19;0.41646;0.003136574492454529
12;57.81;30.0;12.5;28.12;26.56;49.22;63.28;71.88;15.62;15.62;0.4629;0.0029694390416145325;68.75;30.0;18.75;32.81;28.91;51.56;64.84;73.44;15.62;17.19;0.42822;0.0030680000948905945
13;57.81;30.0;12.5;29.69;26.56;49.22;63.28;71.88;15.62;15.62;0.4768;0.0028904141664505005;68.75;30.0;18.75;32.81;28.91;51.56;64.84;73.44;15.62;17.19;0.44312;0.0030035075831413268
14;56.25;30.0;12.5;29.69;26.56;49.22;63.28;71.88;15.62;15.62;0.487;0.0028167409777641295;68.75;30.0;18.75;32.81;28.91;51.56;64.84;73.44;15.62;18.75;0.45786;0.0029322311878204345
15;56.25;30.0;18.75;29.69;26.56;49.22;63.28;71.09;15.62;15.62;0.4968;0.002758596408367157;68.75;40.0;18.75;32.81;28.91;51.56;64.84;72.66;15.62;18.75;0.46864;0.0028703475403785705
16;56.25;40.0;18.75;29.69;26.56;49.22;63.28;71.09;15.62;17.19;0.5139;0.002707513427734375;68.75;40.0;18.75;32.81;28.91;51.56;64.84;72.66;18.75;18.75;0.48036;0.0028225600075721742
17;56.25;40.0;18.75;29.69;26.56;49.22;63.28;71.09;15.62;17.19;0.5203;0.002665723669528961;68.75;40.0;18.75;32.81;28.91;51.56;64.84;72.66;18.75;18.75;0.48732;0.002776755487918854
18;56.25;40.0;18.75;31.25;26.56;49.22;63.28;71.09;18.75;17.19;0.5391;0.002584612774848938;68.75;40.0;18.75;34.38;28.91;51.56;64.84;72.66;18.75;18.75;0.49818;0.00272720134973526
19;56.25;40.0;18.75;31.25;26.56;49.22;63.28;70.31;18.75;17.19;0.5461;0.002543454992771149;68.75;40.0;18.75;34.38;28.91;51.56;64.84;71.88;18.75;18.75;0.50706;0.0026839109563827515
