;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;68.75;50.0;25.0;25.0;18.75;37.5;28.12;50.0;62.5;25.0;71.88;25.0;0.5775;0.02157850793004036;81.25;50.0;50.0;37.5;25.0;37.5;31.25;56.25;62.5;25.0;75.0;25.0;0.5139;0.02166308432817459
1;75.0;0.0;25.0;25.0;18.75;37.5;31.25;53.12;62.5;25.0;71.88;25.0;0.606;0.021154147177934648;81.25;50.0;50.0;37.5;25.0;37.5;31.25;56.25;65.62;25.0;75.0;37.5;0.545;0.021485835772752763
2;75.0;0.0;25.0;25.0;25.0;37.5;31.25;53.12;62.5;25.0;71.88;37.5;0.612;0.020879325211048128;81.25;0.0;50.0;25.0;25.0;43.75;34.38;56.25;65.62;25.0;75.0;37.5;0.5665;0.021231565517187117
3;75.0;0.0;25.0;25.0;25.0;37.5;31.25;53.12;62.5;25.0;71.88;37.5;0.6215;0.020648083657026292;81.25;0.0;50.0;25.0;25.0;43.75;34.38;56.25;65.62;25.0;75.0;37.5;0.5889;0.021022056484222413
4;68.75;0.0;25.0;25.0;25.0;37.5;34.38;56.25;65.62;25.0;71.88;37.5;0.6205;0.020529164254665375;81.25;0.0;50.0;25.0;31.25;43.75;34.38;59.38;65.62;25.0;75.0;50.0;0.5845;0.021040160220861436
5;68.75;0.0;50.0;25.0;25.0;37.5;34.38;56.25;65.62;25.0;71.88;37.5;0.625;0.020433065116405486;75.0;0.0;50.0;25.0;25.0;43.75;37.5;59.38;65.62;25.0;75.0;50.0;0.5936;0.020901452350616453
6;68.75;0.0;50.0;37.5;25.0;43.75;34.38;56.25;65.62;25.0;71.88;50.0;0.626;0.020346751242876052;75.0;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;75.0;50.0;0.601;0.020794568741321563
7;68.75;0.0;50.0;37.5;25.0;43.75;34.38;56.25;65.62;25.0;71.88;50.0;0.6355;0.020308419495821;75.0;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;75.0;50.0;0.6062;0.02066311926841736
8;62.5;0.0;50.0;25.0;31.25;43.75;34.38;56.25;65.62;25.0;71.88;50.0;0.6385;0.019845681488513945;75.0;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;75.0;50.0;0.6159;0.02041130781173706
9;62.5;0.0;50.0;25.0;31.25;43.75;34.38;59.38;65.62;25.0;71.88;50.0;0.643;0.019900990426540376;75.0;0.0;50.0;37.5;31.25;50.0;37.5;59.38;65.62;25.0;75.0;50.0;0.6185;0.02036212364435196
10;62.5;0.0;50.0;25.0;31.25;43.75;34.38;59.38;65.62;25.0;71.88;50.0;0.6475;0.01985967743396759;68.75;0.0;50.0;37.5;31.25;50.0;37.5;59.38;65.62;25.0;75.0;50.0;0.6298;0.020156551122665404
11;62.5;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;71.88;50.0;0.658;0.019537111297249794;68.75;0.0;50.0;37.5;31.25;50.0;37.5;59.38;65.62;25.0;75.0;50.0;0.6415;0.01995897741317749
12;56.25;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;71.88;50.0;0.6805;0.01910125832259655;68.75;0.0;50.0;37.5;31.25;50.0;37.5;59.38;65.62;25.0;75.0;50.0;0.6399;0.01991885622739792
13;56.25;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;71.88;50.0;0.6775;0.01921717731654644;68.75;0.0;50.0;37.5;31.25;50.0;37.5;59.38;65.62;25.0;75.0;50.0;0.6505;0.01966526770591736
14;56.25;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;71.88;50.0;0.667;0.01908287188410759;68.75;0.0;50.0;37.5;31.25;50.0;37.5;59.38;65.62;25.0;75.0;50.0;0.653;0.019528788140416146
15;56.25;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;71.88;50.0;0.682;0.018653094321489334;62.5;0.0;50.0;37.5;37.5;50.0;37.5;62.5;65.62;25.0;75.0;50.0;0.6622;0.01936095874607563
16;56.25;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;71.88;50.0;0.6785;0.0187556674182415;62.5;0.0;50.0;37.5;37.5;50.0;40.62;62.5;65.62;25.0;71.88;50.0;0.6714;0.01907048901617527
17;50.0;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;71.88;50.0;0.682;0.01848995217680931;62.5;0.0;50.0;37.5;37.5;50.0;40.62;62.5;65.62;25.0;71.88;50.0;0.6716;0.019064437249302863
18;50.0;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;71.88;50.0;0.69;0.01840239769220352;62.5;0.0;50.0;37.5;37.5;50.0;40.62;62.5;65.62;25.0;71.88;50.0;0.676;0.018781428265571595
19;50.0;0.0;50.0;37.5;31.25;43.75;37.5;59.38;65.62;25.0;71.88;50.0;0.695;0.018113080278038977;62.5;0.0;50.0;37.5;37.5;50.0;40.62;62.5;65.62;25.0;71.88;50.0;0.6866;0.018586276242136955
