;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;75.0;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;12.5;0.5225;0.005534067571163178;81.25;50.0;25.0;37.5;18.75;43.75;31.25;56.25;68.75;50.0;75.0;25.0;0.5144;0.0054721671760082245
1;75.0;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;50.0;75.0;12.5;0.5305;0.005515499293804169;81.25;50.0;25.0;37.5;18.75;43.75;31.25;56.25;68.75;50.0;75.0;25.0;0.5268;0.005463685524463653
2;81.25;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;12.5;0.551;0.005501643627882004;81.25;50.0;25.0;37.5;18.75;43.75;31.25;56.25;68.75;50.0;75.0;25.0;0.5419;0.005446245676279068
3;81.25;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;12.5;0.5585;0.0054850618243217466;81.25;50.0;50.0;37.5;18.75;43.75;31.25;56.25;68.75;50.0;75.0;25.0;0.5341;0.005438859754800796
4;81.25;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;12.5;0.55;0.005483594208955765;81.25;50.0;50.0;37.5;18.75;43.75;31.25;56.25;68.75;50.0;75.0;25.0;0.5462;0.0054421521604061125
5;75.0;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;12.5;0.552;0.00546510100364685;81.25;50.0;50.0;37.5;18.75;50.0;31.25;56.25;68.75;50.0;75.0;25.0;0.539;0.005429919821023941
6;75.0;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;12.5;0.5585;0.005445404320955276;81.25;50.0;50.0;25.0;18.75;50.0;31.25;56.25;68.75;50.0;75.0;25.0;0.5619;0.0054048863530159
7;81.25;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;12.5;0.566;0.005424071788787841;81.25;50.0;50.0;25.0;18.75;50.0;31.25;56.25;68.75;50.0;75.0;25.0;0.5603;0.005382903963327408
8;81.25;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;25.0;0.565;0.005399780482053757;81.25;50.0;50.0;25.0;18.75;50.0;34.38;56.25;68.75;50.0;75.0;25.0;0.5605;0.005376202255487442
9;81.25;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;25.0;0.566;0.005379768550395966;81.25;50.0;50.0;25.0;18.75;50.0;34.38;56.25;68.75;50.0;75.0;25.0;0.5746;0.005354447215795517
10;81.25;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;25.0;0.571;0.005372457563877105;87.5;50.0;50.0;25.0;18.75;50.0;34.38;59.38;68.75;50.0;75.0;25.0;0.5732;0.005334725624322891
11;81.25;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;25.0;0.57;0.005342461109161377;87.5;50.0;50.0;25.0;18.75;50.0;34.38;59.38;68.75;50.0;75.0;25.0;0.5807;0.005322633874416351
12;81.25;50.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;25.0;0.59;0.005310839295387268;87.5;50.0;50.0;25.0;18.75;50.0;34.38;59.38;68.75;50.0;75.0;25.0;0.5808;0.005311614006757736
13;81.25;0.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;25.0;0.5765;0.0053036479651927945;81.25;50.0;50.0;25.0;18.75;50.0;34.38;59.38;68.75;50.0;75.0;25.0;0.5816;0.005309206044673919
14;81.25;0.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;25.0;75.0;25.0;0.5805;0.0053098642230033875;81.25;50.0;50.0;25.0;18.75;50.0;34.38;59.38;68.75;50.0;75.0;25.0;0.5887;0.005262406986951828
15;81.25;0.0;25.0;25.0;12.5;43.75;31.25;56.25;68.75;50.0;75.0;25.0;0.593;0.0052656812965869906;81.25;50.0;50.0;25.0;18.75;50.0;34.38;59.38;68.75;50.0;75.0;25.0;0.5959;0.005250358355045319
16;75.0;0.0;50.0;25.0;12.5;43.75;31.25;56.25;68.75;50.0;75.0;25.0;0.597;0.00525806650519371;81.25;50.0;50.0;25.0;18.75;50.0;34.38;59.38;68.75;50.0;75.0;25.0;0.6005;0.005242029196023941
17;75.0;0.0;50.0;25.0;12.5;43.75;31.25;56.25;68.75;50.0;75.0;25.0;0.6055;0.005222335278987885;81.25;50.0;50.0;37.5;18.75;50.0;34.38;59.38;68.75;50.0;75.0;25.0;0.6019;0.005233513820171357
18;75.0;0.0;50.0;25.0;12.5;43.75;31.25;56.25;68.75;50.0;75.0;25.0;0.6125;0.005221582680940628;81.25;50.0;50.0;37.5;18.75;50.0;34.38;59.38;68.75;50.0;75.0;25.0;0.6065;0.005197214829921723
19;75.0;0.0;50.0;25.0;12.5;43.75;31.25;56.25;68.75;50.0;75.0;25.0;0.616;0.005167219638824463;81.25;0.0;50.0;37.5;18.75;50.0;34.38;59.38;68.75;50.0;75.0;25.0;0.6154;0.005165189641714096
