;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;75.0;50.0;50.0;37.5;28.12;53.12;75.0;75.0;25.0;18.75;0.564;0.005521737456321716;75.0;50.0;25.0;37.5;31.25;56.25;75.0;78.12;25.0;25.0;0.5121;0.005470868670940399
1;75.0;50.0;50.0;37.5;28.12;53.12;75.0;78.12;25.0;18.75;0.5725;0.005449665278196335;81.25;50.0;25.0;37.5;31.25;56.25;75.0;78.12;25.0;18.75;0.5471;0.00543867626786232
2;75.0;50.0;50.0;37.5;28.12;53.12;75.0;78.12;25.0;18.75;0.5875;0.00539596876502037;81.25;50.0;25.0;37.5;31.25;56.25;75.0;78.12;25.0;18.75;0.5652;0.005400854533910752
3;75.0;50.0;50.0;37.5;28.12;53.12;75.0;78.12;25.0;18.75;0.5905;0.0053444461822509766;81.25;50.0;25.0;37.5;31.25;56.25;75.0;78.12;25.0;25.0;0.5712;0.00537121798992157
4;75.0;50.0;50.0;37.5;28.12;53.12;75.0;78.12;25.0;18.75;0.5975;0.00532026407122612;81.25;50.0;25.0;37.5;31.25;56.25;75.0;78.12;25.0;25.0;0.5755;0.0053477109849452975
5;75.0;50.0;50.0;37.5;28.12;53.12;75.0;75.0;25.0;18.75;0.598;0.005283995777368546;81.25;50.0;25.0;43.75;31.25;56.25;75.0;78.12;25.0;25.0;0.5862;0.0053044397294521334
6;75.0;0.0;50.0;37.5;28.12;53.12;75.0;75.0;25.0;18.75;0.604;0.0052597434520721435;81.25;50.0;25.0;43.75;31.25;56.25;75.0;78.12;25.0;25.0;0.5971;0.005287251543998718
7;75.0;0.0;50.0;37.5;28.12;53.12;75.0;75.0;25.0;18.75;0.592;0.005248239934444427;81.25;50.0;25.0;43.75;31.25;56.25;75.0;78.12;25.0;25.0;0.5967;0.005290875506401062
8;75.0;0.0;50.0;37.5;28.12;53.12;75.0;75.0;25.0;18.75;0.6;0.005225430488586426;81.25;50.0;25.0;43.75;31.25;56.25;75.0;78.12;25.0;25.0;0.6;0.005252252209186554
9;75.0;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.615;0.005205917656421661;81.25;50.0;25.0;43.75;31.25;56.25;75.0;78.12;25.0;25.0;0.5996;0.005263139986991882
10;75.0;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.615;0.005180836051702499;81.25;50.0;25.0;43.75;31.25;56.25;75.0;78.12;25.0;25.0;0.6039;0.005242738294601441
11;75.0;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.6065;0.005183557212352753;75.0;50.0;25.0;43.75;31.25;56.25;75.0;75.0;25.0;25.0;0.6163;0.005167607301473617
12;68.75;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.6075;0.005171634316444397;75.0;50.0;25.0;43.75;31.25;56.25;75.0;75.0;25.0;25.0;0.6177;0.00515947932600975
13;68.75;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.62;0.0051551215052604675;75.0;50.0;25.0;43.75;34.38;56.25;75.0;75.0;25.0;25.0;0.6141;0.005201073676347733
14;68.75;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.6175;0.005153770625591278;75.0;50.0;25.0;43.75;34.38;56.25;75.0;75.0;25.0;25.0;0.6167;0.0051580124378204344
15;68.75;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.624;0.0051497120261192325;75.0;0.0;25.0;43.75;34.38;56.25;75.0;75.0;25.0;25.0;0.6161;0.005179812204837799
16;68.75;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.6225;0.005129177987575531;75.0;0.0;25.0;43.75;34.38;56.25;75.0;75.0;25.0;25.0;0.6222;0.005133612197637558
17;68.75;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.618;0.005125957638025284;75.0;0.0;25.0;43.75;34.38;56.25;75.0;75.0;25.0;25.0;0.6176;0.005146421235799789
18;68.75;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.618;0.005134653985500335;75.0;0.0;25.0;43.75;34.38;56.25;75.0;75.0;25.0;25.0;0.6249;0.005098743391036988
19;68.75;0.0;50.0;37.5;31.25;53.12;75.0;75.0;25.0;18.75;0.622;0.005110218822956085;75.0;0.0;25.0;43.75;34.38;56.25;75.0;75.0;25.0;25.0;0.6202;0.005121774417161941
