;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-11;eval-saturation_features-15;eval-saturation_features-18;eval-saturation_features-22;eval-saturation_features-25;eval-saturation_features-4;eval-saturation_features-8;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-11;train-saturation_features-15;train-saturation_features-18;train-saturation_features-22;train-saturation_features-25;train-saturation_features-4;train-saturation_features-8;training_accuracy;training_loss
0;75.0;50.0;50.0;31.25;37.5;53.12;71.88;75.0;37.5;12.5;0.519;0.00138626366853714;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5064;0.001386209225654602
1;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.5225;0.0013861058354377746;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5127;0.0013856051683425903
2;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.52;0.0013855383098125458;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5269;0.0013841396689414978
3;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.528;0.0013841225802898407;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5229;0.001383889526128769
4;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.528;0.0013827352821826934;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.538;0.0013821008920669555
5;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.528;0.0013811075687408447;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5426;0.0013803406596183776
6;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.5315;0.0013790741562843324;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5415;0.0013793946385383606
7;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.538;0.0013775884509086608;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5453;0.001376865839958191
8;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.536;0.001375957578420639;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5442;0.0013759032845497132
9;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.539;0.0013742556273937225;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5405;0.0013765168607234955
10;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.545;0.0013713969588279725;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5452;0.001373848444223404
11;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.5475;0.0013692980110645294;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5554;0.0013731143653392792
12;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.5465;0.0013673651218414308;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5651;0.001369149023294449
13;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.5525;0.0013648058474063874;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.555;0.0013699101507663727
14;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.5575;0.0013623237609863281;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5539;0.0013682736992836
15;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.5505;0.0013616012036800384;81.25;50.0;50.0;37.5;37.5;56.25;75.0;78.12;37.5;18.75;0.5589;0.0013650014281272888
16;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.558;0.001358343243598938;81.25;50.0;50.0;37.5;40.62;56.25;75.0;78.12;37.5;18.75;0.5691;0.0013610461354255675
17;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.5545;0.0013551569283008576;81.25;50.0;50.0;37.5;40.62;56.25;75.0;78.12;37.5;18.75;0.569;0.0013602773129940033
18;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.5615;0.0013529120087623597;81.25;50.0;50.0;37.5;40.62;56.25;75.0;78.12;37.5;18.75;0.5712;0.0013599187910556794
19;81.25;50.0;50.0;31.25;37.5;53.12;75.0;78.12;37.5;12.5;0.57;0.00135135155916214;81.25;50.0;50.0;37.5;40.62;56.25;75.0;78.12;37.5;18.75;0.578;0.0013521634995937348
