;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;73.44;50.0;12.5;21.88;10.94;26.56;30.47;47.66;67.97;18.75;73.44;12.5;0.581;0.02115728920698166;82.81;50.0;18.75;28.12;17.19;34.38;37.5;51.56;71.88;31.25;78.12;18.75;0.5423;0.021439055448770523
1;73.44;0.0;18.75;25.0;14.06;29.69;32.03;50.0;70.31;31.25;74.22;18.75;0.628;0.020416730880737304;82.81;50.0;25.0;31.25;20.31;37.5;39.06;53.12;72.66;43.75;78.12;25.0;0.6007;0.020773366898298264
2;70.31;0.0;18.75;28.12;15.62;31.25;32.81;50.0;70.31;37.5;74.22;21.88;0.6525;0.019345537811517717;81.25;50.0;25.0;34.38;21.88;37.5;39.84;53.12;72.66;43.75;77.34;25.0;0.6366;0.01999861019253731
3;68.75;0.0;18.75;31.25;17.19;32.81;33.59;50.78;70.31;37.5;74.22;21.88;0.669;0.019097793504595756;79.69;50.0;25.0;34.38;21.88;39.06;39.84;53.12;72.66;43.75;77.34;25.0;0.6602;0.019285411646962167
4;67.19;0.0;18.75;31.25;17.19;32.81;33.59;50.78;70.31;43.75;74.22;25.0;0.705;0.01774190527200699;78.12;0.0;31.25;34.38;21.88;39.06;39.84;53.12;72.66;50.0;77.34;28.12;0.6778;0.018655818045139314
5;65.62;0.0;25.0;31.25;17.19;34.38;33.59;50.78;70.31;43.75;74.22;25.0;0.721;0.01704865649342537;76.56;0.0;31.25;37.5;21.88;39.06;39.84;53.12;71.88;50.0;76.56;28.12;0.6963;0.018050161123275756
6;64.06;0.0;25.0;34.38;18.75;34.38;33.59;50.78;70.31;43.75;73.44;25.0;0.735;0.016589091092348098;76.56;0.0;31.25;37.5;23.44;40.62;39.84;53.12;71.88;50.0;76.56;28.12;0.7002;0.017606709933280944
7;62.5;0.0;31.25;34.38;18.75;34.38;34.38;50.78;69.53;43.75;73.44;28.12;0.7455;0.016370581477880477;75.0;0.0;37.5;37.5;23.44;40.62;39.84;53.12;71.88;50.0;76.56;28.12;0.7224;0.016853833413124086
8;60.94;0.0;31.25;34.38;18.75;34.38;34.38;50.78;69.53;50.0;73.44;28.12;0.745;0.015821086555719375;73.44;0.0;37.5;37.5;23.44;40.62;39.84;53.12;71.88;50.0;75.78;31.25;0.731;0.016594002789258957
9;59.38;0.0;31.25;34.38;18.75;34.38;33.59;50.0;69.53;50.0;72.66;28.12;0.738;0.01641711177676916;71.88;0.0;37.5;37.5;23.44;40.62;39.84;52.34;71.88;50.0;75.78;31.25;0.7421;0.016078725638985634
10;57.81;0.0;31.25;34.38;18.75;35.94;33.59;50.0;68.75;50.0;72.66;28.12;0.756;0.01529781599342823;70.31;0.0;37.5;37.5;23.44;40.62;39.84;52.34;71.09;56.25;75.0;31.25;0.7442;0.015867347320914268
11;56.25;0.0;31.25;34.38;18.75;35.94;33.59;50.0;68.75;56.25;71.88;31.25;0.764;0.015039042741060257;70.31;0.0;37.5;37.5;23.44;40.62;39.84;52.34;71.09;56.25;75.0;31.25;0.7503;0.015680149066448212
12;54.69;0.0;31.25;37.5;18.75;35.94;34.38;50.0;68.75;56.25;71.88;31.25;0.755;0.01563099480420351;68.75;0.0;37.5;37.5;23.44;40.62;39.84;52.34;71.09;56.25;75.0;34.38;0.7564;0.01540027014017105
13;54.69;0.0;31.25;37.5;20.31;35.94;33.59;49.22;68.75;56.25;71.09;31.25;0.7565;0.014960856735706329;67.19;0.0;43.75;37.5;23.44;40.62;39.84;52.34;71.09;56.25;74.22;34.38;0.7667;0.015094889059662818
14;53.12;0.0;37.5;37.5;18.75;35.94;33.59;49.22;68.75;56.25;71.09;31.25;0.783;0.014399362459778785;67.19;0.0;43.75;37.5;23.44;40.62;39.84;52.34;71.09;56.25;74.22;34.38;0.7714;0.014762876811623573
15;51.56;0.0;37.5;37.5;18.75;35.94;33.59;49.22;67.97;56.25;71.09;31.25;0.774;0.014368810668587684;65.62;0.0;43.75;37.5;23.44;40.62;39.84;52.34;71.09;56.25;74.22;34.38;0.7731;0.014681482657790184
16;51.56;0.0;37.5;37.5;20.31;35.94;33.59;49.22;67.97;56.25;70.31;31.25;0.79;0.013975858941674232;65.62;0.0;43.75;37.5;23.44;40.62;39.84;51.56;71.09;56.25;73.44;34.38;0.7749;0.014553511443734169
17;50.0;0.0;37.5;37.5;20.31;35.94;33.59;49.22;67.97;56.25;70.31;31.25;0.7635;0.014967401832342148;64.06;0.0;43.75;37.5;23.44;40.62;39.84;51.56;70.31;56.25;73.44;31.25;0.7787;0.014438011908531188
18;50.0;0.0;37.5;34.38;20.31;35.94;33.59;49.22;67.97;56.25;70.31;31.25;0.787;0.01396583091467619;64.06;0.0;43.75;37.5;23.44;40.62;39.84;51.56;70.31;56.25;73.44;31.25;0.7858;0.013983894705772399
19;48.44;0.0;37.5;34.38;20.31;35.94;33.59;48.44;67.97;56.25;70.31;31.25;0.787;0.013950589418411255;62.5;0.0;43.75;37.5;25.0;40.62;39.06;51.56;70.31;56.25;73.44;31.25;0.7914;0.013801168347895146
