;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;79.69;50.0;12.5;15.62;10.94;26.56;20.31;50.0;63.28;18.75;74.22;12.5;0.5755;0.005477209776639938;82.81;50.0;12.5;21.88;14.06;35.94;22.66;52.34;67.19;18.75;76.56;15.62;0.5343;0.005449608695507049
1;81.25;50.0;12.5;18.75;12.5;28.12;21.09;51.56;65.62;18.75;75.78;15.62;0.5875;0.005360962182283401;82.81;50.0;12.5;21.88;15.62;35.94;23.44;53.12;67.97;18.75;77.34;15.62;0.5647;0.005388801699876785
2;79.69;50.0;12.5;18.75;12.5;29.69;21.09;51.56;66.41;25.0;76.56;15.62;0.6;0.005276988595724106;82.81;50.0;18.75;21.88;15.62;37.5;23.44;53.12;67.97;18.75;77.34;18.75;0.5855;0.005313002020120621
3;79.69;50.0;12.5;21.88;14.06;29.69;21.88;52.34;66.41;25.0;76.56;18.75;0.5985;0.005233785927295685;82.81;50.0;18.75;25.0;17.19;37.5;24.22;53.12;67.97;25.0;77.34;18.75;0.5923;0.00525390453338623
4;79.69;50.0;12.5;21.88;14.06;31.25;21.88;52.34;66.41;25.0;76.56;18.75;0.6235;0.005114353343844414;82.81;50.0;18.75;25.0;17.19;37.5;24.22;53.91;68.75;25.0;77.34;18.75;0.6145;0.005162431812286377
5;79.69;50.0;18.75;21.88;15.62;31.25;22.66;52.34;67.19;31.25;76.56;21.88;0.646;0.0050368159115314485;82.81;50.0;18.75;25.0;18.75;39.06;24.22;53.91;68.75;25.0;77.34;21.88;0.6307;0.005062904345989227
6;78.12;0.0;18.75;25.0;15.62;31.25;22.66;53.12;67.19;31.25;77.34;21.88;0.658;0.004930399149656295;82.81;50.0;25.0;25.0;18.75;39.06;25.0;53.91;68.75;25.0;77.34;21.88;0.6389;0.00498701753616333
7;78.12;0.0;18.75;25.0;15.62;31.25;22.66;53.12;67.19;31.25;77.34;21.88;0.642;0.004954351127147674;82.81;50.0;25.0;25.0;18.75;39.06;25.0;54.69;68.75;31.25;77.34;21.88;0.6557;0.004913445538282394
8;76.56;0.0;18.75;25.0;17.19;32.81;22.66;53.12;67.19;31.25;77.34;21.88;0.6825;0.004745887890458107;82.81;50.0;25.0;28.12;20.31;39.06;25.0;54.69;68.75;31.25;77.34;21.88;0.6626;0.004889795118570328
9;76.56;0.0;18.75;25.0;17.19;32.81;23.44;53.12;67.19;31.25;76.56;25.0;0.682;0.00475621584057808;81.25;50.0;25.0;28.12;20.31;39.06;25.78;54.69;68.75;31.25;77.34;25.0;0.6655;0.004754143673181534
10;76.56;0.0;18.75;25.0;17.19;32.81;23.44;53.91;67.19;31.25;76.56;25.0;0.685;0.004695153653621674;81.25;50.0;25.0;28.12;20.31;39.06;25.78;54.69;68.75;31.25;77.34;25.0;0.6747;0.004708190280199051
11;75.0;0.0;18.75;25.0;17.19;32.81;23.44;53.91;67.19;31.25;76.56;25.0;0.6935;0.004602775678038597;81.25;50.0;25.0;28.12;20.31;39.06;25.78;54.69;68.75;31.25;77.34;25.0;0.6835;0.004651828002929687
12;75.0;0.0;25.0;25.0;17.19;32.81;23.44;53.91;67.19;37.5;76.56;25.0;0.6885;0.0046292047053575515;81.25;50.0;25.0;28.12;20.31;39.06;25.78;54.69;68.75;31.25;77.34;25.0;0.6939;0.004570577096939087
13;73.44;0.0;25.0;28.12;17.19;32.81;23.44;53.91;67.19;37.5;76.56;25.0;0.7035;0.004665136128664016;79.69;50.0;25.0;28.12;20.31;40.62;25.78;54.69;68.75;31.25;77.34;25.0;0.6974;0.00456523269712925
