;eval-saturation_classifier-2;eval-saturation_classifier-6;eval-saturation_features-0;eval-saturation_features-10;eval-saturation_features-14;eval-saturation_features-17;eval-saturation_features-21;eval-saturation_features-24;eval-saturation_features-28;eval-saturation_features-3;eval-saturation_features-31;eval-saturation_features-7;test_accuracy;test_loss;train-saturation_classifier-2;train-saturation_classifier-6;train-saturation_features-0;train-saturation_features-10;train-saturation_features-14;train-saturation_features-17;train-saturation_features-21;train-saturation_features-24;train-saturation_features-28;train-saturation_features-3;train-saturation_features-31;train-saturation_features-7;training_accuracy;training_loss
0;70.31;50.0;12.5;18.75;9.38;23.44;24.22;42.97;61.72;25.0;61.72;15.62;0.493;0.001386288732290268;82.81;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.09;25.0;76.56;15.62;0.4982;0.0013882635712623597
1;79.69;50.0;12.5;18.75;10.94;25.0;25.78;48.44;67.97;25.0;72.66;15.62;0.523;0.0013854760825634002;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.516;0.0013843043744564056
2;81.25;50.0;12.5;21.88;10.94;23.44;25.78;48.44;68.75;25.0;73.44;15.62;0.545;0.0013827140927314759;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5282;0.0013827564895153046
3;81.25;50.0;12.5;21.88;10.94;23.44;25.78;48.44;68.75;25.0;73.44;15.62;0.5495;0.001378615528345108;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5323;0.0013810384929180146
4;81.25;50.0;12.5;21.88;10.94;23.44;25.78;48.44;68.75;25.0;73.44;15.62;0.561;0.001374647319316864;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5465;0.0013784189999103546
5;81.25;50.0;12.5;21.88;10.94;23.44;25.78;48.44;68.75;25.0;73.44;15.62;0.5565;0.0013707907795906067;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5492;0.0013754057884216308
6;81.25;50.0;12.5;18.75;10.94;23.44;25.78;48.44;68.75;25.0;73.44;15.62;0.564;0.0013665298521518708;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5468;0.001372493088245392
7;81.25;50.0;12.5;21.88;10.94;23.44;25.78;48.44;68.75;25.0;73.44;15.62;0.5665;0.0013627724349498749;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5532;0.001371878218650818
8;81.25;50.0;12.5;21.88;10.94;23.44;25.78;48.44;68.75;25.0;73.44;15.62;0.5815;0.001356254756450653;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5598;0.0013642057061195373
9;81.25;50.0;12.5;21.88;10.94;23.44;25.78;48.44;68.75;25.0;73.44;15.62;0.579;0.001349292814731598;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.574;0.0013580728650093078
10;81.25;50.0;12.5;21.88;10.94;23.44;25.78;48.44;68.75;25.0;73.44;15.62;0.589;0.0013435610234737397;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5703;0.0013586132109165191
11;81.25;50.0;12.5;21.88;10.94;23.44;25.78;48.44;68.75;25.0;74.22;15.62;0.59;0.0013372558057308196;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5813;0.0013477037012577058
12;81.25;50.0;12.5;21.88;10.94;23.44;25.78;48.44;68.75;25.0;74.22;15.62;0.5885;0.0013312307596206666;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5845;0.0013409947633743287
13;81.25;50.0;12.5;21.88;10.94;23.44;26.56;48.44;68.75;25.0;74.22;15.62;0.597;0.001327882707118988;84.38;50.0;12.5;21.88;12.5;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5873;0.0013411403238773347
14;81.25;50.0;12.5;21.88;10.94;23.44;26.56;48.44;68.75;25.0;74.22;15.62;0.601;0.0013234140872955323;84.38;50.0;12.5;21.88;14.06;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5956;0.0013350318074226378
15;81.25;50.0;12.5;21.88;10.94;23.44;26.56;48.44;68.75;25.0;74.22;15.62;0.607;0.0013182846903800965;84.38;50.0;12.5;21.88;14.06;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.5996;0.0013303999543190002
16;81.25;50.0;12.5;21.88;10.94;23.44;26.56;48.44;68.75;25.0;74.22;15.62;0.6125;0.001312937468290329;84.38;50.0;12.5;21.88;14.06;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.6041;0.0013205886840820312
17;81.25;50.0;12.5;21.88;12.5;23.44;26.56;48.44;68.75;25.0;74.22;15.62;0.618;0.0013068607747554778;84.38;50.0;12.5;21.88;14.06;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.6093;0.0013139881432056427
18;79.69;50.0;12.5;21.88;12.5;23.44;26.56;48.44;69.53;25.0;74.22;15.62;0.6245;0.0013009000718593598;84.38;50.0;12.5;21.88;14.06;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.6084;0.0013122940301895142
19;79.69;50.0;12.5;21.88;12.5;23.44;26.56;48.44;69.53;25.0;74.22;15.62;0.6265;0.0012925558388233185;82.81;50.0;12.5;21.88;14.06;26.56;28.91;51.56;71.88;25.0;77.34;15.62;0.6131;0.0013082232773303985
